Avertis	Vvc	AVERTIR
m'	Pp	JE
est	Vuc	ÊTRE
encore	Rg	ENCORE
inconnue	Ag	INCONNU
.	Fs	.
Depuis	S	DEPUIS
six	Nc	SIX
mois	Nc	MOI|MOIS
qu'	Pr	QUE
il	Pp	IL
règne	Vvc	RÉGNER
,	Fw	,
à	S	À
peine	Nc	PEINE
il	Pp	IL
vous	Pp	VOUS
a	Vuc	AVOIR
vue	Ge	VOIR
Nos	Nc	NÔ
Rois	Vvc	Rois
à	S	À
leurs	Ds	LEUR
sujets	Nc	SUJET
se	Pp	IL
font	Vvc	FAIRE
voir	Vvn	VOIR
rarement	Rg	RAREMENT
.	Fs	.
L'	Da	LE
Amour	Nc	AMOUR
doit	Vvc	DEVOIR
de	S	DE
ses	Ds	SON
lois	Nc	LOI
dispenser	Vvn	DISPENSER
un	Dn	UN
amant	Nc	AMANT
.	Fs	.
De	S	DE
ces	Dd	CE
devoirs	Nc	DEVOIR
d'	S	DE
amant	Nc	AMANT
mon	Ds	MON
amour	Nc	AMOUR
le	Da	LE
dispense	Nc	DISPENSE|DISPENSÉ
;	Fw	;
J'	Vvc	J'
aime	Vvc	AIMER
à	S	À
lui	Pp	IL
voir	Vvn	VOIR
donner	Vvn	DONNER
aux	S+Da	À+LES
soins	Nc	SOIN
de	S	DE
sa	Ds	SON
puissance	Nc	PUISSANCE
,	Fw	,
Tout	Vvc	Tout
ce	Pd	CE
qu'	Pr	QUE
avant	S	AVANT
régner	Vvn	RÉGNER
il	Pp	IL
donnait	Vvc	DONNER
à	S	À
ses	Ds	SON
feux	Nc	FEU|FEUX
;	Fw	;
Un	Vvc	Un
grand	Ag	GRAND
roi	Nc	ROI
peut	Vvc	POUVOIR
régner	Vvn	RÉGNER
,	Fw	,
sans	S	SANS
faire	Vvn	FAIRE
l'	Da	LE
amoureux	Ag	AMOUREUX
:	Fw	:
Tout	Di	TOUT
son	Ds	SON
temps	Nc	TEMPS
,	Fw	,
tous	Di	TOUT
ses	Ds	SON
soins	Nc	SOIN
sont	Vuc	ÊTRE
dûs	Ge	DEVOIR
à	S	À
la	Da	LE
Couronne	Nc	COURONNE
.	Fs	.
Ainsi	Rg	AINSI
vous	Pp	VOUS
souffrirez	Vvc	SOUFFRIR
qu'	Cs	QUE
un	Dn	UN
roi	Nc	ROI
vous	Pp	VOUS
abandonne	Vvc	ABANDONNER
.	Fs	.
J'	Pp	JE
y	Pp	Y
consens	Vvc	CONSENTIR
,	Fw	,
si	Cs	SI
l'	Da	LE
État	Nc	État
demande	Vvc	DEMANDER
un	Dn	UN
autre	Ag	AUTRE
choix	Nc	CHOIX
.	Fs	.
Même	Vvc	Même
vous	Pp	VOUS
l'	Pp	IL
aimerez	Vvc	AIMER
,	Fw	,
s'	Pp	SE
il	Pp	IL
vit	Vvc	VIVRE|VOIR
sous	S	SOUS
d'	S	DE
autres	Pi	AUTRE
Lois	Vvc	Lois
.	Fs	.
Ah	I	AH
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
me	Pp	JE
presser	Vvn	PRESSER
.	Fs	.
Expliquez	Vvc	EXPLIQUER
-vous	Nc	-vous
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Vous	Nc	Vous
-même	Ag	-même
faites	Vvc	FAIRE
-lui	Nc	-lui
son	Ds	SON
destin	Nc	DESTIN
dans	S	DANS
votre	Ds	VOTRE
âme	Nc	ÂME
;	Fw	;
En	Vvc	En
père	Nc	PÈRE
que	Pr	QUE
le	Pp	IL
Roi	Vvc	Roi
vous	Pp	VOUS
dérobe	Vvc	DÉROBER
son	Ds	SON
cour	Nc	COUR
,	Fw	,
Ou	Vvc	Ou
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
infidèle	Nc	INFIDÈLE
,	Fw	,
ou	Cc	OU
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
imposteur	Nc	IMPOSTEUR
:	Fw	:
Qu'	Cs	QUE
en	S	EN
ce	Dd	CE
trouble	Nc	TROUBLE
il	Pp	IL
échappe	Vvc	ÉCHAPPER
à	S	À
la	Da	LE
haine	Nc	HAINE
d'	S	DE
un	Dn	UN
autre	Pi	AUTRE
;	Fw	;
Mais	Vvc	Mais
sans	S	SANS
incertitude	Nc	INCERTITUDE
il	Pp	IL
mérite	Vvc	MÉRITER
la	Da	LE
vôtre	As#Ps	VÔTRE
.	Fs	.
Respecte	Vvc	RESPECTER
qui	Pr	QUI
voudra	Vvc	VOULOIR
le	Da	LE
sang	Nc	SANG
du	S+Da	DE+LE
grand	Ag	GRAND
Cyrus	Nc	Cyrus
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
à	S	À
vous	Pp	VOUS
à	S	À
venger	Vvn	VENGER
la	Da	LE
honte	Nc	HONTE
d'	S	DE
un	Dn	UN
refus	Nc	REFUS
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
déterminant	Ga	DÉTERMINER
par	S	PAR
votre	Ds	VOTRE
propre	Ag	PROPRE
outrage	Nc	OUTRAGE
À	Nc	À
perdre	Vvn	PERDRE
quel	Dt	QUEL
qu'	Cs	QUE
il	Pp	IL
soit	Vuc	ÊTRE
,	Fw	,
Tonaxare	Vvc	Tonaxare
,	Fw	,
ou	Cc	OU
le	Pp	IL
Mage	Vvc	Mage
.	Fs	.
Je	Pp	JE
le	Pp	IL
devrais	Vvc	DEVOIR
,	Fw	,
Zopire	Vvc	Zopire
,	Fw	,
et	Cc	ET
peut-être	Rg	PEUT-ÊTRE
qu'	Cs	QUE
un	Dn	UN
jour	Nc	JOUR
Ma	Vvc	Ma
haine	Nc	HAINE
avec	S	AVEC
honneur	Nc	HONNEUR
vengera	Vvc	VENGER
mon	Ds	MON
amour	Nc	AMOUR
.	Fs	.
Prenez	Vvc	PRENDRE
l'	Da	LE
occasion	Nc	OCCASION
de	S	DE
venger	Vvn	VENGER
votre	Ds	VOTRE
injure	Nc	INJURE
,	Fw	,
On	Vvc	On
doute	Nc	DOUTE
,	Fw	,
on	Pp	ON
le	Pp	IL
soupçonne	Vvc	SOUPÇONNER
,	Fw	,
on	Pp	ON
s'	Pp	SE
assemble	Vvc	ASSEMBLER
,	Fw	,
on	Pp	ON
conjure	Vvc	CONJURER
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
une	Dn	UN
occasion	Nc	OCCASION
qui	Pr	QUI
s'	Pp	SE
offre	Vvc	OFFRIR
rarement	Rg	RAREMENT
D'	Rg	D'
engager	Vvn	ENGAGER
le	Da	LE
public	Nc	PUBLIC
dans	S	DANS
son	Ds	SON
ressentiment	Nc	RESSENTIMENT
.	Fs	.
Darie	Nc	DARI
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
,	Fw	,
usez	Vvc	USER
de	S	DE
cette	Dd	CE
politique	Nc	POLITIQUE
;	Fw	;
Et	Vvc	Et
moi	Pp	JE
,	Fw	,
loin	Rg	LOIN
de	S	DE
me	Pp	JE
joindre	Vvn	JOINDRE
à	S	À
la	Da	LE
haine	Nc	HAINE
publique	Ag	PUBLIC
,	Fw	,
Voyant	Ga	VOIR
un	Dn	UN
roi	Nc	ROI
trahi	Ge	TRAHIR
des	Dn	UN
plus	Rg	PLUS
grands	Ag	GRAND
de	S	DE
la	Da	LE
Cour	Nc	COUR
,	Fw	,
La	Vvc	La
pitié	Nc	PITIÉ
qu'	Pr	QUE
il	Pp	IL
me	Pp	JE
fait	Vvc	FAIRE
redouble	Vvc	REDOUBLER
mon	Ds	MON
amour	Nc	AMOUR
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
honteux	Ag	HONTEUX
de	S	DE
suivre	Vvn	SUIVRE
une	Dn	UN
injuste	Ag	INJUSTE
querelle	Nc	QUERELLE
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
bien	Rg	BIEN
plus	Rg	PLUS
d'	S	DE
aimer	Vvn	AIMER
un	Dn	UN
fourbe	Nc	FOURBE
,	Fw	,
un	Dn	UN
infidèle	Nc	INFIDÈLE
.	Fs	.
Il	Pp	IL
l'	Pp	IL
est	Vuc	ÊTRE
tel	Ag	TEL
que	Cs	QUE
je	Pp	JE
l'	Pp	IL
aime	Vvc	AIMER
,	Fw	,
et	Cc	ET
l'	Da	LE
orgueil	Nc	ORGUEIL
de	S	DE
mon	Ds	MON
cour	Nc	COUR
Est	Vvc	Est
trop	Rg	TROP
incompatible	Ag	INCOMPATIBLE
avec	S	AVEC
un	Dn	UN
imposteur	Nc	IMPOSTEUR
;	Fw	;
J'	Vvc	J'
aime	Vvc	AIMER
un	Dn	UN
Roi	Nc	ROI
plein	Ag	PLEIN
d'	S	DE
honneur	Nc	HONNEUR
,	Fw	,
de	S	DE
majesté	Nc	MAJESTÉ
,	Fw	,
de	S	DE
gloire	Nc	GLOIRE
,	Fw	,
Et	Vvc	Et
tel	Di	TEL
qu'	Pr	QUE
il	Pp	IL
me	Pp	JE
paraît	Vvc	PARAÎTRE
,	Fw	,
tel	Di	TEL
chacun	Pi	CHACUN
le	Pp	IL
doit	Vvc	DEVOIR
croire	Vvn	CROIRE
;	Fw	;
Je	Vvc	Je
ne	Rp	NE
hasarde	Vvc	HASARDER
point	Rg	POINT
la	Da	LE
gloire	Nc	GLOIRE
de	S	DE
mon	Ds	MON
choix	Nc	CHOIX
,	Fw	,
Et	Vvc	Et
mon	Ds	MON
choix	Nc	CHOIX
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
fut	Vuc	ÊTRE
autrefois	Rg	AUTREFOIS
:	Fw	:
Tant	Rg	TANT
que	Cs	QUE
j'	Pp	JE
aurai	Vuc	AVOIR
des	Dn	UN
yeux	Nc	OEIL|YEUX
,	Fw	,
le	Da	LE
Roi	Nc	ROI
sera	Vuc	ÊTRE
le	Da	LE
même	Pi	MÊME
.	Fs	.
Vous	Pp	VOUS
croyez	Vvc	CROIRE
moins	Rg	MOINS
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
,	Fw	,
que	Cs	QUE
votre	Ds	VOTRE
cour	Nc	COUR
qui	Pr	QUI
l'	Pp	IL
aime	Vvc	AIMER
.	Fs	.
Qu'	Pt	QUE
importe	Vvc	IMPORTER
que	Cs	QUE
je	Pp	JE
croie	Vvc	CROIRE
,	Fw	,
ou	Cc	OU
mes	Ds	MON
yeux	Nc	OEIL|YEUX
,	Fw	,
ou	Cc	OU
mon	Ds	MON
cour	Nc	COUR
.	Fs	.
Il	Pp	IL
importe	Vvc	IMPORTER
beaucoup	Rg	BEAUCOUP
que	Cs	QUE
vous	Pp	VOUS
sortiez	Vvc	SORTIR
d'	S	DE
erreur	Nc	ERREUR
.	Fs	.
Il	Pp	IL
importe	Vvc	IMPORTER
encor	Nc	encor
plus	Rg	PLUS
de	S	DE
sauver	Vvn	SAUVER
votre	Ds	VOTRE
maître	Nc	MAÎTRE
.	Fs	.
Quoi	Pt	QUE|QUOI
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
au	S+Da	À+LE
péril	Nc	PÉRIL
de	S	DE
soutenir	Vvn	SOUTENIR
un	Dn	UN
traître	Nc	TRAÎTRE
.	Fs	.
Je	Pp	JE
crains	Vvc	CRAINDRE
moins	Rg	MOINS
qu'	Cs	QUE
un	Dn	UN
grand	Ag	GRAND
crime	Nc	CRIME
un	Dn	UN
si	Rg	SI
charmant	Ga	CHARMER
abus	Nc	ABUS
;	Fw	;
J'	Vvc	J'
aurai	Vuc	AVOIR
soin	Nc	SOIN
de	S	DE
ma	Ds	MON
gloire	Nc	GLOIRE
:	Fw	:
adieu	Nc	ADIEU
,	Fw	,
n'	Rp	NE
en	Pp	EN
parlons	Vvc	PARLER
plus	Rg	PLUS
;	Fw	;
Quel	Vvc	Quel
qu'	Cs	QUE
il	Pp	IL
soit	Vuc	ÊTRE
,	Fw	,
roi	Nc	ROI
,	Fw	,
sujet	Nc	SUJET
,	Fw	,
ou	Cc	OU
le	Da	LE
prince	Nc	PRINCE
,	Fw	,
ou	Cc	OU
le	Da	LE
mage	Nc	MAGE
,	Fw	,
De	Vvc	De
peur	Nc	PEUR
de	S	DE
le	Pp	IL
trahir	Vvn	TRAHIR
,	Fw	,
j'	Pp	JE
aimerai	Vvc	AIMER
son	Ds	SON
image	Nc	IMAGE
.	Fs	.
Son	Ds	SON
image	Nc	IMAGE
,	Fw	,
grands	Ag	GRAND
dieux	Nc	DIEU|DIEUX
,	Fw	,
à	S	À
quelle	Dt	QUEL
indignité	Nc	INDIGNITÉ
,	Fw	,
Ambitieux	Ag	AMBITIEUX
amour	Nc	AMOUR
,	Fw	,
fais	Vvc	FAIRE
-tu	Vvc	-tu
choir	Vvn	CHOIR
ta	Ds	TON
fierté	Nc	FIERTÉ
?	Fs	?
Son	Ds	SON
prince	Nc	PRINCE
la	Pp	IL
trahit	Vvc	TRAHIR
,	Fw	,
et	Cc	ET
cette	Dd	CE
aveugle	Ag	AVEUGLE
Amante	Nc	AMANT
Aime	Vvc	AIMER
qui	Pt	QUI
que	Cs	QUE
ce	Pd	CE
soit	Vuc	ÊTRE
qui	Pr	QUI
le	Pp	IL
lui	Pp	IL
représente	Vvc	REPRÉSENTER
.	Fs	.
Sauvons	Vvc	SAUVER
-la	Vvc	-la
,	Fw	,
mon	Ds	MON
amour	Nc	AMOUR
,	Fw	,
du	S+Da	DE+LE
tort	Nc	TORT
qu'	Pr	QUE
elle	Pp	IL
se	Pp	IL
fait	Vvc	FAIRE
;	Fw	;
Effaçons	Vvc	Effaçons
et	Cc	ET
brisons	Vvc	BRISER
cet	Dd	CE
aimable	Ag	AIMABLE
Portrait	Vvc	Portrait
;	Fw	;
Un	Vvc	Un
monstre	Nc	MONSTRE
sous	S	SOUS
cette	Dd	CE
ombre	Nc	OMBRE
échappe	Vvc	ÉCHAPPER
à	S	À
ma	Ds	MON
vengeance	Nc	VENGEANCE
;	Fw	;
Déchirons	Vvc	Déchirons
tous	Di	TOUT
les	Da	LE
traits	Nc	TRAIT|TRAITS
de	S	DE
cette	Dd	CE
ressemblance	Nc	RESSEMBLANCE
,	Fw	,
Et	Vvc	Et
d'	S	DE
un	Dn	UN
auguste	Ag	AUGUSTE
trône	Nc	TRÔNE
abattons	Vvc	ABATTRE
promptement	Rg	PROMPTEMENT
Ce	Ag	Ce
fantôme	Nc	FANTÔME
adoré	Ge	ADORER
par	S	PAR
notre	Ds	NOTRE
aveuglement	Nc	AVEUGLEMENT
.	Fs	.
Mais	Cc	MAIS
je	Pp	JE
vois	Vvc	ALLER|VOIR
Patisite	Vvc	Patisite
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
jouer	Vvn	JOUER
d'	S	DE
adresse	Nc	ADRESSE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
fait	Ge	FAIRE
attendre	Vvn	ATTENDRE
,	Fw	,
excusez	Vvc	EXCUSER
ma	Ds	MON
paresse	Nc	PARESSE
,	Fw	,
Vous	Nc	Vous
verrez	Vvc	VOIR
Tonaxare	Vvc	Tonaxare
,	Fw	,
il	Pp	IL
s'	Pp	SE
apprête	Vvc	APPRÊTER
à	S	À
venir	Vvn	VENIR
,	Fw	,
Et	Vvc	Et
demain	Rg	DEMAIN
en	S	EN
secret	Nc	SECRET
veut	Vvc	VOULOIR
vous	Pp	VOUS
entretenir	Vvn	ENTRETENIR
.	Fs	.
Mais	Cc	MAIS
que	Pr	QUE
dit	Vvc	DIRE
-on	Nc	-on
au	S+Da	À+LE
camp	Nc	CAMP
de	S	DE
l'	Da	LE
illustre	Ag	ILLUSTRE
entreprise	Nc	ENTREPRISE
Qui	Vvc	Qui
le	Pp	IL
couronna	Vvc	COURONNER
roi	Nc	ROI
du	S+Da	DE+LE
vivant	Ga	VIVRE
de	S	DE
Cambise	Nc	Cambise
?	Fs	?
Ce	Dd	CE
coup	Nc	COUP
parut	Vvc	PARAÎTRE
hardi	Ag	HARDI
,	Fw	,
mais	Cc	MAIS
il	Pp	IL
fut	Vuc	ÊTRE
estimé	Ge	ESTIMER
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
flattez	Vvc	FLATTER
,	Fw	,
je	Pp	JE
sais	Vvc	SAVOIR
que	Cs	QUE
plusieurs	Pi	PLUSIEURS
l'	Pp	IL
ont	Vuc	AVOIR
blâmé	Ge	BLÂMER
;	Fw	;
Mais	Vvc	Mais
ils	Pp	ILS
ont	Vuc	AVOIR
ignoré	Ge	IGNORER
que	Cs	QUE
ce	Dd	CE
roi	Nc	ROI
trop	Rg	TROP
timide	Ag	TIMIDE
Conçut	Vvc	Conçut
contre	S	CONTRE
son	Ds	SON
frère	Nc	FRÈRE
une	Dn	UN
horreur	Nc	HORREUR
parricide	Nc	PARRICIDE
:	Fw	:
Me	Pp	JE
père	Nc	PÈRE
gouverneur	Nc	GOUVERNEUR
,	Fw	,
et	Cc	ET
puissant	Ag	PUISSANT
dans	S	DANS
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
,	Fw	,
(	Fw	(
Bactre	Nc	BATTRE
ayant	Ga	AVOIR
couronné	Ge	COURONNER
ce	Dd	CE
Héros	Nc	Héros
glorieux	Ag	GLORIEUX
)	Fw	)
Je	Vvc	Je
le	Da	LE
reçus	Nc	REÇU
dans	S	DANS
Suse	Nc	Suse
,	Fw	,
et	Cc	ET
crus	Ge	CROIRE|CROÎTRE
le	Da	LE
devoir	Nc	DEVOIR
faire	Vvn	FAIRE
,	Fw	,
Pour	Nc	POUR
le	Pp	IL
mettre	Vvn	METTRE
à	S	À
couvert	Nc	COUVERT
des	S+Da	DE+LE|DE+LES
fureurs	Nc	FUREUR
de	S	DE
son	Ds	SON
frère	Nc	FRÈRE
;	Fw	;
Son	Nc	SON
trépas	Nc	TRÉPAS
a	Vuc	AVOIR
rendu	Ge	RENDRE
cet	Dd	CE
attentat	Nc	ATTENTAT
heureux	Ag	HEUREUX
.	Fs	.
Mais	Cc	MAIS
pourquoi	Rt	POURQUOI
hasarder	Vvn	HASARDER
un	Dn	UN
coup	Nc	COUP
si	Rg	SI
dangereux	Ag	DANGEREUX
,	Fw	,
Pour	Nc	POUR
servir	Vvn	SERVIR
,	Fw	,
au	S+Da	À+LE
péril	Nc	PÉRIL
d'	S	DE
une	Dn	UN
perte	Nc	PERTE
certaine	Ag	CERTAIN
,	Fw	,
Un	Vvc	Un
Prince	Nc	PRINCE
dont	Pr	DONT
j'	Pp	JE
ai	Vuc	AVOIR
su	Ge	SAVOIR
que	Cs	QUE
vous	Pp	VOUS
aviez	Vuc	AVOIR
la	Da	LE
haine	Nc	HAINE
?	Fs	?
J'	Pp	JE
admire	Vvc	ADMIRER
ce	Dd	CE
beau	Ag	BEAU
zèle	Nc	ZÈLE
:	Fw	:
aussi	Rg	AUSSI
cette	Dd	CE
faveur	Nc	FAVEUR
Vous	Nc	Vous
fait	Ge	FAIRE
ami	Nc	AMI
du	S+Da	DE+LE
prince	Nc	PRINCE
,	Fw	,
et	Cc	ET
maître	Nc	MAÎTRE
de	S	DE
son	Ds	SON
cour	Nc	COUR
;	Fw	;
Il	Vvc	Il
ne	Rp	NE
vous	Pp	VOUS
traite	Vvc	TRAITER
pas	Rg	PAS
en	S	EN
sujet	Nc	SUJET
,	Fw	,
mais	Cc	MAIS
en	S	EN
frère	Nc	FRÈRE
:	Fw	:
Même	Vvc	Même
...	Fs	...
Mais	Vvc	Mais
ce	Dd	CE
discours	Nc	DISCOURS
pourrait	Vvc	POUVOIR
bien	Rg	BIEN
vous	Pp	VOUS
déplaire	Vvn	DÉPLAIRE
.	Fs	.
Quels	Dt	QUEL
discours	Nc	DISCOURS
?	Fs	?
Justes	Ag	JUSTE
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Il	Pp	IL
parait	Vvc	PARAÎTRE|PARER
interdit	Nc	INTERDIT
.	Fs	.
Ah	I	AH
!	Fs	!
de	S	DE
grâce	Nc	GRÂCE
achevez	Vvc	ACHEVER
.	Fs	.
Préxaspe	Vvc	Préxaspe
m'	Pp	JE
a	Vuc	AVOIR
tout	Rg	TOUT
dit	Ge	DIRE
.	Fs	.
Préxaspe	Vvc	Préxaspe
?	Fs	?
Instruit	Ge	INSTRUIRE
par	S	PAR
lui	Pp	IL
d'	S	DE
un	Dn	UN
secret	Nc	SECRET
d'	S	DE
importance	Nc	IMPORTANCE
,	Fw	,
Pourrai	Vvc	POUVOIR
-je	Vvc	-je
point	Rg	POINT
prétendre	Vvn	PRÉTENDRE
à	S	À
votre	Ds	VOTRE
confidence	Nc	CONFIDENCE
?	Fs	?
Il	Pp	IL
m'	Pp	JE
en	Pp	EN
a	Vuc	AVOIR
jugé	Ge	JUGER
digne	Ag	DIGNE
,	Fw	,
approuvez	Vvc	APPROUVER
son	Ds	SON
dessein	Nc	DESSEIN
.	Fs	.
Patisite	Vvc	Patisite
,	Fw	,
sans	S	SANS
peur	Nc	PEUR
,	Fw	,
ouvrez	Vvc	OUVRER|OUVRIR
-moi	Vvc	-moi
votre	Ds	VOTRE
sein	Nc	SEIN
;	Fw	;
Je	Vvc	Je
ne	Rp	NE
viens	Vvc	VENIR
pas	Rg	PAS
ici	Rg	ICI
pour	S	POUR
vous	Pp	VOUS
être	Vun	ÊTRE
contraire	Ag	CONTRAIRE
,	Fw	,
Je	Vvc	Je
fus	Vuc	ÊTRE
,	Fw	,
et	Cc	ET
suis	Vuc	ÊTRE
encore	Rg	ENCORE
ami	Nc	AMI
de	S	DE
votre	Ds	VOTRE
frère	Nc	FRÈRE
.	Fs	.
De	S	DE
mon	Ds	MON
frère	Nc	FRÈRE
!	Fs	!
Oropaste	Vvc	Oropaste
.	Fs	.
Et	Cc	ET
ne	Rp	NE
savez	Vvc	SAVOIR
-vous	Nc	-vous
pas	Rg	PAS
Qu'	Vvc	Qu'
il	Pp	IL
périt	Vvc	PÉRIR
dedans	Rg	DEDANS
l'	Da	LE
onde	Nc	ONDE
en	S	EN
nos	Ds	NOTRE
derniers	Ag	DERNIER
combats	Nc	COMBAT
?	Fs	?
On	Pp	ON
l'	Pp	IL
a	Vuc	AVOIR
vu	Ge	VOIR
mille	Nc	MILLE
fois	Nc	FOI|FOIS
depuis	S	DEPUIS
cette	Dd	CE
journée	Nc	JOURNÉE
.	Fs	.
De	S	DE
grâce	Nc	GRÂCE
,	Fw	,
apprenez	Vvc	APPRENDRE
-moi	Vvc	-moi
quelle	Dt	QUEL
est	Vuc	ÊTRE
sa	Ds	SON
destinée	Nc	DESTINÉE
.	Fs	.
Je	Pp	JE
l'	Pp	IL
attendais	Vvc	ATTENDRE
de	S	DE
vous	Pp	VOUS
;	Fw	;
mais	Cc	MAIS
un	Dn	UN
secret	Nc	SECRET
si	Rg	SI
cher	Ag	CHER
Qui	Nc	Qui
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
l'	Da	LE
obtenir	Vvn	OBTENIR
,	Fw	,
ne	Rp	NE
doit	Vvc	DEVOIR
pas	Rg	PAS
l'	Pp	IL
arracher	Vvn	ARRACHER
.	Fs	.
Zopire	Vvc	Zopire
,	Fw	,
à	S	À
ce	Dd	CE
discours	Nc	DISCOURS
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
rien	Pi	RIEN
comprendre	Vvn	COMPRENDRE
,	Fw	,
Le	Vvc	Le
Roi	Nc	ROI
vient	Vvc	VENIR
,	Fw	,
et	Cc	ET
de	S	DE
lui	Pp	IL
vous	Pp	VOUS
pourrez	Vvc	POUVOIR
tout	Rg	TOUT
apprendre	Vvn	APPRENDRE
.	Fs	.
Que	Cs	QUE
m'	Pp	JE
apprendra	Vvc	APPRENDRE
le	Da	LE
Roi	Nc	ROI
?	Fs	?
Que	Cs	QUE
votre	Ds	VOTRE
frère	Nc	FRÈRE
vit	Vvc	VIVRE|VOIR
.	Fs	.
Poussons-le	Vvc	Poussons-le
jusqu'	S	JUSQUE
au	S+Da	À+LE
bout	Nc	BOUT
,	Fw	,
il	Pp	IL
chancelle	Vvc	CHANCELER
,	Fw	,
il	Pp	IL
pâlit	Vvc	PÂLIR
.	Fs	.
Ne	Rp	NE
le	Pp	IL
celez	Vvc	CELER
plus	Rg	PLUS
.	Fs	.
Zopire	Vvc	Zopire
,	Fw	,
on	Pp	ON
vous	Pp	VOUS
abuse	Vvc	ABUSER
.	Fs	.
On	Pp	ON
le	Pp	IL
voit	Vvc	VOIR
tous	Di	TOUT
les	Da	LE
jours	Nc	JOUR|JOURS
.	Fs	.
Où	Vvc	Où
?	Fs	?
Dans	S	DANS
Suse	Nc	Suse
.	Fs	.
Dans	S	DANS
Suse	Nc	Suse
?	Fs	?
Dans	S	DANS
ce	Dd	CE
Palais	Vvc	Palais
.	Fs	.
Cessez	Vvc	CESSER
de	S	DE
vous	Pp	VOUS
cachez	Vvc	CACHER
à	S	À
moi	Pp	JE
.	Fs	.
Dans	S	DANS
ce	Dd	CE
Palais	Vvc	Palais
?	Fs	?
Ô	Nc	Ô
Dieux	Ag	Dieux
!	Fs	!
Le	Da	LE
voici	I	VOICI
.	Fs	.
Qui	Pt	QUI
?	Fs	?
Le	Pp	IL
Roi	Vvc	Roi
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
J'	Pp	JE
en	Pp	EN
ai	Vuc	AVOIR
trop	Rg	TROP
dit	Ge	DIRE
,	Fw	,
pour	S	POUR
m'	Pp	JE
en	S	EN
pouvoir	Vvn	POUVOIR
dédire	Vvn	DÉDIRE
.	Fs	.
Seigneur	Nc	SEIGNEUR
.	Fs	.
Qu'	Pt	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
?	Fs	?
Ordonnez	Vvc	ORDONNER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
se	Pp	IL
retire	Vvc	RETIRER
.	Fs	.
Laissez-nous	Vvc	Laissez-nous
seuls	Ag	SEUL
.	Fs	.
D'	S	DE
où	Pr	OÙ
vient	Vvc	VENIR
le	Da	LE
trouble	Nc	TROUBLE
où	Pr	OÙ
je	Pp	JE
vous	Pp	VOUS
vois	Vvc	ALLER|VOIR
Patisite	Vvc	Patisite
?	Fs	?
Seigneur	Nc	SEIGNEUR
,	Fw	,
ce	Dd	CE
trouble	Nc	TROUBLE
vient	Vvc	VENIR
de	S	DE
moi	Pp	JE
,	Fw	,
Il	Vvc	Il
craint	Vvc	CRAINDRE
,	Fw	,
et	Cc	ET
soupçonnant	Ga	SOUPÇONNER
la	Da	LE
foi	Nc	FOI
que	Pr	QUE
je	Pp	JE
lui	Pp	IL
donne	Vvc	DONNER
,	Fw	,
Un	Vvc	Un
secret	Ag	SECRET
qu'	Cs	QUE
on	Pp	ON
m'	Pp	JE
a	Vuc	AVOIR
dit	Ge	DIRE
,	Fw	,
le	Pp	IL
surprend	Vvc	SURPRENDRE
et	Cc	ET
l'	Pp	IL
étonne	Vvc	ÉTONNER
:	Fw	:
Montrez	Vvc	MONTRER
pour	S	POUR
l'	Pp	IL
assurer	Vvn	ASSURER
,	Fw	,
en	S	EN
m'	Pp	JE
ouvrant	Ga	OUVRER|OUVRIR
ce	Dd	CE
secret	Nc	SECRET
,	Fw	,
Qu'	Vvc	Qu'
on	Pp	ON
le	Pp	IL
peut	Vvc	POUVOIR
confier	Vvn	CONFIER
à	S	À
mon	Ds	MON
zèle	Nc	ZÈLE
discret	Ag	DISCRET
.	Fs	.
Le	Da	LE
Roi	Nc	ROI
sait	Vvc	SAVOIR
qui	Pr	QUI
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
Patisite	Vvc	Patisite
,	Fw	,
et	Cc	ET
peut-être	Rg	PEUT-ÊTRE
M'	Ag	M'
