Quoi	Pt	QUE|QUOI
ne	Rp	NE
prétend	Vvc	PRÉTENDRE
pas	Rg	PAS
!	Fs	!
Ah	I	AH
!	Fs	!
Vous	Pp	VOUS
pouvez	Vvc	POUVOIR
lui	Pp	IL
dire	Vvn	DIRE
Que	Vvc	Que
nous	Pp	NOUS
sommes	Vuc	ÊTRE
instruits	Ge	INSTRUIRE
comme	Cs	COMME
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
se	Pp	IL
conduire	Vvn	CONDUIRE
;	Fw	;
Et	Vvc	Et
nous	Pp	NOUS
savons	Vvc	SAVOIR
la	Da	LE
règle	Nc	RÈGLE
établie	Ge	ÉTABLIR
en	S	EN
tel	Di	TEL
cas	Nc	CAS
.	Fs	.
Je	Pp	JE
la	Pp	IL
trouve	Vvc	TROUVER
admirable	Ag	ADMIRABLE
;	Fw	;
elle	Pp	IL
ne	Rp	NE
prétend	Vvc	PRÉTENDRE
pas	Rg	PAS
!	Fs	!
Je	Pp	JE
n'	Rp	NE
épargnerai	Vvc	ÉPARGNER
rien	Pi	RIEN
pour	S	POUR
la	Pp	IL
rendre	Vvn	RENDRE
capable	Ag	CAPABLE
De	Vvc	De
prendre	Vvn	PRENDRE
à	S	À
votre	Ds	VOTRE
amour	Nc	AMOUR
un	Dn	UN
parti	Nc	PARTI
convenable	Ag	CONVENABLE
.	Fs	.
Vous	Pp	VOUS
,	Fw	,
cependant	Rg	CEPENDANT
,	Fw	,
tâchez	Vvc	TÂCHER
,	Fw	,
avec	S	AVEC
des	Dn	UN
airs	Nc	AIR
plus	Rg	PLUS
doux	Ag	DOUX
,	Fw	,
À	Nc	À
mériter	Vvn	MÉRITER
le	Da	LE
choix	Nc	CHOIX
qu'	Pr	QUE
on	Pp	ON
peut	Vvc	POUVOIR
faire	Vvn	FAIRE
de	S	DE
vous	Pp	VOUS
.	Fs	.
J'	Pp	JE
y	Pp	Y
penserai	Vvc	PENSER
,	Fw	,
mon	Ds	MON
oncle	Nc	ONCLE
.	Fs	.
Adieu	Nc	ADIEU
.	Fs	.
Toi	Pp	TU
,	Fw	,
fine	Ag	FIN
mouche	Nc	MOUCHE
,	Fw	,
Va	Vvc	ALLER
conter	Vvn	CONTER
mon	Ds	MON
amour	Nc	AMOUR
à	S	À
l'	Da	LE
objet	Nc	OBJET
qui	Pr	QUI
me	Pp	JE
touche	Vvc	TOUCHER
.	Fs	.
Une	Dn	UN
affaire	Nc	AFFAIRE|AFFAIRÉ
à	S	À
présent	Nc	PRÉSENT
m'	Pp	JE
empêche	Vvc	EMPÊCHER
de	S	DE
le	Pp	IL
voir	Vvn	VOIR
:	Fw	:
Je	Pp	JE
vais	Vvc	ALLER
tâter	Vvn	TÂTER
du	S+Da	DE+LE
vin	Nc	VIN
dont	Pr	DONT
nous	Pp	NOUS
ferons	Vvc	FAIRE|FERRER
ce	Dd	CE
soir	Nc	SOIR
Une	Vvc	Une
ample	Ag	AMPLE
effusion	Nc	EFFUSION
;	Fw	;
et	Cc	ET
cependant	Rg	CEPENDANT
,	Fw	,
la	Da	LE
belle	Ag	BEAU
,	Fw	,
Accepte	Vvc	ACCEPTER
ce	Dd	CE
baiser	Nc	BAISER
de	S	DE
moi	Pp	JE
pour	S	POUR
Isabelle	Nc	Isabelle
.	Fs	.
Il	Pp	IL
veut	Vvc	VOULOIR
l'	Pp	IL
embrasser	Vvn	EMBRASSER
.	Fs	.
Modérez	Vvc	Modérez
les	Da	LE
transports	Nc	TRANSPORT|TRANSPORTS
de	S	DE
vos	Ds	VOTRE
convulsions	Nc	CONVULSION
.	Fs	.
Je	Pp	JE
ne	Rp	NE
me	Pp	JE
charge	Vvc	CHARGER
point	Rg	POINT
de	S	DE
vos	Ds	VOTRE
commissions	Nc	COMMISSION
:	Fw	:
Donnez	Vvc	DONNER
-les	Vvn	-les
à	S	À
quelque	Di	QUELQUE
autre	Ag	AUTRE
,	Fw	,
ou	Cc	OU
faites	Vvc	FAIRE
-les	Vvn	-les
vous	Pp	VOUS
-même	Vvc	-même
.	Fs	.
J'	Pp	JE
adore	Vvc	ADORER
ta	Ds	TON
maîtresse	Nc	MAÎTRE|MAÎTRESSE
,	Fw	,
et	Cc	ET
je	Pp	JE
sens	Vvc	SENTIR
que	Cs	QUE
je	Pp	JE
t'	Pp	TU
aime	Vvc	AIMER
Aussi	Ge	Aussi
par	S	PAR
contre-coup	Nc	contre-coup
.	Fs	.
Monsieur	Nc	MONSIEUR
,	Fw	,
retirez	Vvc	RETIRER
-vous	Nc	-vous
;	Fw	;
Vous	Nc	Vous
pourriez	Vvc	POUVOIR
me	Pp	JE
blesser	Vvn	BLESSER
;	Fw	;
je	Pp	JE
crains	Vvc	CRAINDRE
les	Da	LE
contre-coups	Nc	contre-coups
.	Fs	.
Quel	Dt	QUEL
amant	Nc	AMANT
!	Fs	!
Pour	S	POUR
raison	Nc	RAISON
importante	Ag	IMPORTANT
il	Pp	IL
diffère	Vvc	DIFFÉRER
D'	Rg	D'
aller	Vvn	ALLER
voir	Vvn	VOIR
sa	Ds	SON
maîtresse	Nc	MAÎTRE|MAÎTRESSE
:	Fw	:
et	Cc	ET
quelle	Dt	QUEL
est	Vuc	ÊTRE
cette	Dd	CE
affaire	Nc	AFFAIRE|AFFAIRÉ
?	Fs	?
Il	Pp	IL
va	Vvc	ALLER
tâter	Vvn	TÂTER
du	S+Da	DE+LE
vin	Nc	VIN
!	Fs	!
Ma	Ds	MON
foi	Nc	FOI
,	Fw	,
les	Da	LE
jeunes	Ag	JEUNE
gens	Nc	GENS|GENT
,	Fw	,
À	Nc	À
ne	Rp	NE
rien	Pi	RIEN
déguiser	Vvn	DÉGUISER
,	Fw	,
aiment	Vvc	AIMER
bien	Rg	BIEN
en	S	EN
ce	Dd	CE
temps	Nc	TEMPS
?	Fs	?
Heu	Nc	HEU
!	Fs	!
Les	Da	LE
femmes	Nc	FEMME
,	Fw	,
déjà	Rg	DÉJÀ
si	Rg	SI
souvent	Rg	SOUVENT
attrapées	Ge	ATTRAPER
,	Fw	,
Seront	Vvc	Seront
-elles	Ag	-elles
encor	Nc	encor
par	S	PAR
les	Da	LE
hommes	Nc	HOMME
dupées	Ge	DUPER
?	Fs	?
Aimera-t	Nc	Aimera-t
-on	Nc	-on
toujours	Rg	TOUJOURS
ces	Dd	CE
petits	Ag	PETIT
vilains	Nc	VILAIN
-là	Vvc	-là
?	Fs	?
Maudit	Nc	MAUDIT
soit	Vuc	ÊTRE
le	Da	LE
premier	Nc	PREMIER
qui	Pr	QUI
nous	Pp	NOUS
ensorcela	Vvc	ENSORCELER
!	Fs	!
Mais	Cc	MAIS
à	S	À
bon	Ag	BON
chat	Nc	CHAT
bon	Ag	BON
rat	Nc	RAT
;	Fw	;
et	Cc	ET
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
merveille	Nc	MERVEILLE
,	Fw	,
Si	Vvc	Si
les	Da	LE
femmes	Nc	FEMME
souvent	Rg	SOUVENT
leur	Pp	LEUR
rendent	Vvc	RENDRE
la	Da	LE
pareille	Nc	PAREIL|PAREILLE
.	Fs	.
Avec	S	AVEC
plaisir	Nc	PLAISIR
,	Fw	,
Carlin	Nc	CARLIN
,	Fw	,
je	Pp	JE
te	Pp	TU
vois	Vvc	ALLER|VOIR
dans	S	DANS
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
.	Fs	.
Fraîchement	Nc	Fraîchement
débarqué	Ge	DÉBARQUER
,	Fw	,
je	Pp	JE
parAis	Vvc	PARAÎTRE|PARER
à	S	À
tes	Ds	TON
yeux	Nc	OEIL|YEUX
,	Fw	,
Et	Vvc	Et
mes	Ds	MON
cheveux	Nc	CHEVEU|CHEVEUX
encor	Nc	encor
sont	Vuc	ÊTRE
sous	S	SOUS
la	Da	LE
papillote	Nc	PAPILLOTE
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Ton	Ds	TON
maître	Nc	MAÎTRE
enfin	Rg	ENFIN
a-t-il	V	AVOIR
trouvé	Ge	TROUVER
sa	Ds	SON
botte	Nc	BOTTE
?	Fs	?
Et	Cc	ET
qui	Pr	QUI
diable	Ag	DIABLE
déjà	Rg	DÉJÀ
t'	Pp	TU
a	Vuc	AVOIR
conté	Ge	CONTER
de	S	DE
ses	Ds	SON
tours	Nc	TOUR|TOURD
?	Fs	?
Je	Pp	JE
sais	Vvc	SAVOIR
tout	Pi	TOUT
.	Fs	.
Il	Pp	IL
m'	Pp	JE
en	Pp	EN
fait	Vvc	FAIRE
bien	Rg	BIEN
d'	S	DE
autres	Pi	AUTRE
tous	Di	TOUT
les	Da	LE
jours	Nc	JOUR|JOURS
.	Fs	.
Hier	Rg	HIER
encore	Rg	ENCORE
,	Fw	,
en	S	EN
mangeant	Ga	MANGER
un	Dn	UN
oeuf	Nc	UF
sur	S	SUR
son	Ds	SON
assiette	Nc	ASSIETTE
,	Fw	,
Il	Vvc	Il
prit	Vvc	PRENDRE
,	Fw	,
sans	S	SANS
y	Pp	Y
songer	Vvn	SONGER
,	Fw	,
son	Ds	SON
doigt	Nc	DOIGT
pour	S	POUR
sa	Ds	SON
mouillette	Nc	MOUILLETTE
,	Fw	,
Et	Vvc	Et
se	Pp	IL
mordit	Vvc	MORDRE
,	Fw	,
morbleu	Nc	morbleu
,	Fw	,
jusques	Nc	jusques
au	S+Da	À+LE
sang	Nc	SANG
.	Fs	.
Je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
Qu'	Nc	Qu'
il	Pp	IL
n'	Rp	NE
y	Pp	Y
retourna	Vvc	RETOURNER
pas	Rg	PAS
une	Dn	UN
seconde	Nc	SECOND|SECONDE
fois	Nc	FOI|FOIS
.	Fs	.
Sortant	Ga	SORTIR
d'	S	DE
une	Dn	UN
maison	Nc	MAISON
,	Fw	,
l'	Da	LE
autre	Ag	AUTRE
jour	Nc	JOUR
,	Fw	,
par	S	PAR
bévue	Nc	BÉVUE
,	Fw	,
Pour	Nc	POUR
son	Ds	SON
carrosse	Nc	CARROSSE
il	Pp	IL
prit	Vvc	PRENDRE
celui	Pd	CELUI
qui	Pr	QUI
dans	S	DANS
la	Da	LE
rue	Nc	RUE
Se	Ag	Se
trouva	Vvc	TROUVER
le	Da	LE
premier	Nc	PREMIER
.	Fs	.
Le	Da	LE
cocher	Ag	COCHER
touche	Nc	TOUCHE
,	Fw	,
et	Cc	ET
croit	Vvc	CROIRE|CROÎTRE
Qu'	Vvc	Qu'
il	Pp	IL
mène	Vvc	MENER
son	Ds	SON
vrai	Ag	VRAI
maître	Nc	MAÎTRE
à	S	À
son	Ds	SON
logis	Nc	LOGIS
tout	Di	TOUT
droit	Nc	DROIT
.	Fs	.
Léandre	Nc	Léandre
arrive	Vvc	ARRIVER
,	Fw	,
il	Pp	IL
monte	Vvc	MONTER
,	Fw	,
il	Pp	IL
va	Vvc	ALLER
,	Fw	,
rien	Pi	RIEN
ne	Rp	NE
l'	Pp	IL
arrête	Vvc	ARRÊTER
;	Fw	;
Il	Vvc	Il
entre	S	ENTRE
en	Pp	EN
une	Dn	UN
chambre	Nc	CHAMBRE
où	Pr	OÙ
la	Da	LE
toilette	Nc	TOILETTE
est	Vuc	ÊTRE
prête	Ag	PRÊT
,	Fw	,
Où	Vvc	Où
la	Da	LE
dame	Nc	DAME
du	S+Da	DE+LE
lieu	Nc	LIEU
,	Fw	,
qui	Pr	QUI
ne	Rp	NE
s'	Pp	SE
endormait	Vvc	ENDORMIR
pas	Rg	PAS
,	Fw	,
Attendait	Vvc	ATTENDRE
son	Ds	SON
époux	Nc	ÉPOUX
couchée	Ge	COUCHER
entre	S	ENTRE
deux	Nc	DEUX
draps	Nc	DRAP
.	Fs	.
Il	Pp	IL
croit	Vvc	CROIRE|CROÎTRE
être	Vun	ÊTRE
en	S	EN
sa	Ds	SON
chambre	Nc	CHAMBRE
;	Fw	;
et	Cc	ET
,	Fw	,
d'	S	DE
un	Dn	UN
air	Nc	AIR
de	S	DE
franchise	Nc	FRANCHISE
,	Fw	,
Assez	Vvc	Assez
diligemment	Rg	DILIGEMMENT
il	Pp	IL
se	Pp	IL
met	Vvc	METTRE
en	S	EN
chemise	Nc	CHEMISE
,	Fw	,
Prend	Vvc	PRENDRE
la	Da	LE
robe	Nc	ROBE
de	S	DE
chambre	Nc	CHAMBRE
et	Cc	ET
le	Da	LE
bonnet	Nc	BONNET
de	S	DE
nuit	Nc	NUIT
;	Fw	;
Et	Vvc	Et
bientôt	Rg	BIENTÔT
il	Pp	IL
allait	Vvc	ALLER
se	Pp	IL
mettre	Vvn	METTRE
dans	S	DANS
le	Da	LE
lit	Nc	LIT
,	Fw	,
Lorsque	Vvc	Lorsque
l'	Da	LE
époux	Nc	ÉPOUX
arrive	Vvc	ARRIVER
.	Fs	.
Il	Pp	IL
tempête	Vvc	TEMPÊTER
,	Fw	,
il	Pp	IL
s'	Pp	SE
emporte	Vvc	EMPORTER
,	Fw	,
Le	Vvc	Le
veut	Vvc	VOULOIR
faire	Vvn	FAIRE
sortir	Vvn	SORTIR
,	Fw	,
mais	Cc	MAIS
non	Rg	NON
pas	Rg	PAS
par	S	PAR
la	Da	LE
porte	Nc	PORTE|PORTÉ
;	Fw	;
Quand	Nc	Quand
mon	Ds	MON
maître	Nc	MAÎTRE
étonné	Ge	ÉTONNER
se	Pp	IL
sauva	Vvc	SAUVER
de	S	DE
ce	Dd	CE
lieu	Nc	LIEU
Tout	Vvc	Tout
en	S	EN
robe	Nc	ROBE
de	S	DE
chambre	Nc	CHAMBRE
,	Fw	,
ainsi	Rg	AINSI
qu'	Cs	QUE
il	Pp	IL
plut	Vvc	PLAIRE|PLEUVOIR
à	S	À
Dieu	Nc	DIEU
.	Fs	.
Mais	Cc	MAIS
un	Dn	UN
moment	Nc	MOMENT
plus	Rg	PLUS
tard	Rg	TARD
,	Fw	,
pour	S	POUR
t'	Pp	TU
achever	Vvn	ACHEVER
mon	Ds	MON
conte	Nc	CONTE|CONTÉ
,	Fw	,
Le	Vvc	Le
maître	Nc	MAÎTRE
du	S+Da	DE+LE
logis	Nc	LOGIS
en	Pp	EN
avait	Vuc	AVOIR
pour	S	POUR
son	Ds	SON
compte	Nc	COMPTE
.	Fs	.
Ton	Ds	TON
récit	Nc	RÉCIT
est	Vuc	ÊTRE
charmant	Ga	CHARMER
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
raillerie	Nc	RAILLERIE
à	S	À
part	Nc	PART
,	Fw	,
Dis	Vvc	DIRE
-moi	Vvc	-moi
,	Fw	,
qu'	Pr	QUE
avez	Vuc	AVOIR
-vous	Nc	-vous
fait	Ge	FAIRE
depuis	S	DEPUIS
votre	Ds	VOTRE
départ	Nc	DÉPART
?	Fs	?
Nous	Pp	NOUS
venons	Vvc	VENIR
,	Fw	,
mon	Ds	MON
enfant	Nc	ENFANT
,	Fw	,
de	S	DE
courre	Nc	COURRE
un	Dn	UN
bénéfice	Nc	BÉNÉFICE
.	Fs	.
Un	Dn	UN
bénéfice	Nc	BÉNÉFICE
,	Fw	,
toi	Pp	TU
?	Fs	?
Pour	S	POUR
te	Pp	TU
rendre	Vvn	RENDRE
service	Nc	SERVICE
.	Fs	.
Mais	Cc	MAIS
nos	Ds	NOTRE
soins	Nc	SOIN
empressés	Ge	EMPRESSER
ne	Rp	NE
nous	Pp	NOUS
ont	Vuc	AVOIR
rien	Pi	RIEN
valu	Ge	VALOIR
;	Fw	;
Et	Vvc	Et
le	Da	LE
diable	Nc	DIABLE
a	Vuc	AVOIR
sur	S	SUR
nous	Pp	NOUS
jeté	Ge	JETER
son	Ds	SON
dévolu	Nc	DÉVOLU
.	Fs	.
Explique	Vvc	EXPLIQUER
-toi	Vvc	-toi
donc	Rg	DONC
mieux	Rg	MIEUX
.	Fs	.
Ah	I	AH
!	Fs	!
Lisette	Nc	LISETTE
,	Fw	,
j'	Pp	JE
enrage	Vvc	ENRAGER
.	Fs	.
Notre	Ds	NOTRE
espoir	Nc	ESPOIR
dans	S	DANS
le	Da	LE
port	Nc	PORT
vient	Vvc	VENIR
de	S	DE
faire	Vvn	FAIRE
naufrage	Nc	NAUFRAGE
.	Fs	.
Nous	Pp	NOUS
croyions	Vvc	CROIRE
hériter	Vvn	HÉRITER
,	Fw	,
du	S+Da	DE+LE
côté	Nc	CÔTÉ
maternel	Ag	MATERNEL
,	Fw	,
D'	Nc	D'
un	Dn	UN
oncle	Nc	ONCLE
...	Fs	...
ah	I	AH
ciel	Nc	CIEL
!	Fs	!
Quel	Dt	QUEL
oncle	Nc	ONCLE
!	Fs	!
Il	Pp	IL
est	Vuc	ÊTRE
oncle	Nc	ONCLE
éternel	Ag	ÉTERNEL
.	Fs	.
Nous	Pp	NOUS
attendions	Vvc	ATTENDRE
en	S	EN
paix	Nc	PAIX
que	Cs	QUE
son	Ds	SON
âme	Nc	ÂME
à	S	À
toute	Di	TOUT
heure	Nc	HEURE|HURE
Passât	Vvc	Passât
de	S	DE
cette	Dd	CE
vie	Nc	VIE
en	S	EN
une	Dn	UN
autre	Ag	AUTRE
meilleure	Nc	MEILLEUR
;	Fw	;
Nous	Vvc	Nous
le	Pp	IL
laissions	Vvc	LAISSER
mourir	Vvn	MOURIR
à	S	À
sa	Ds	SON
commodité	Nc	COMMODITÉ
;	Fw	;
Quand	Nc	Quand
,	Fw	,
un	Dn	UN
beau	Ag	BEAU
jour	Nc	JOUR
enfin	Rg	ENFIN
,	Fw	,
le	Da	LE
ciel	Nc	CIEL
,	Fw	,
par	S	PAR
charité	Nc	CHARITÉ
,	Fw	,
A	Vvc	A
fait	Ge	FAIRE
tomber	Vvn	TOMBER
sur	S	SUR
lui	Pp	IL
deux	Nc	DEUX
ou	Pr	OÙ
trois	Vvc	TRAIRE
pleurésies	Nc	PLEURÉSIE
,	Fw	,
Qu'	Vvc	Qu'
escortaient	Vvc	ESCORTER
en	S	EN
chemin	Nc	CHEMIN
nombre	Nc	NOMBRE
d'	S	DE
apoplexies	Nc	APOPLEXIE
.	Fs	.
Nous	Pp	NOUS
partons	Vvc	PARTIR
aussitôt	Rg	AUSSITÔT
,	Fw	,
faisant	Ga	FAIRE
partout	Rg	PARTOUT
flores	Nc	FLORE|FLORÈS
,	Fw	,
Sûrs	Nc	Sûrs
de	S	DE
trouver	Vvn	TROUVER
déjà	Rg	DÉJÀ
le	Da	LE
bonhomme	Ag	BONHOMME
ad	Nc	ad
patres	Nc	PÂTRE
.	Fs	.
Mais	Cc	MAIS
fol	Ag	FOL|FOU
et	Cc	ET
vain	Ag	VAIN
espoir	Nc	ESPOIR
!	Fs	!
Vermisseaux	Nc	VERMISSEAU
que	Pr	QUE
nous	Pp	NOUS
sommes	Vuc	ÊTRE
!	Fs	!
Comme	Cs	COMME
le	Da	LE
ciel	Nc	CIEL
se	Pp	IL
rit	Vvc	RIRE
des	Dn	UN
vains	Ag	VAIN
projets	Nc	PROJET
des	S+Da	DE+LE|DE+LES
hommes	Nc	HOMME
!	Fs	!
Écoute	Vvc	Écoute
la	Da	LE
noirceur	Nc	NOIRCEUR
de	S	DE
ce	Dd	CE
maudit	Nc	MAUDIT
vieillard	Nc	VIEILLARD
.	Fs	.
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
arrivés	Ge	ARRIVER
sans	S	SANS
doute	Nc	DOUTE
un	Dn	UN
peu	Rg	PEU
trop	Rg	TROP
tard	Rg	TARD
,	Fw	,
Et	Vvc	Et
quelque	Di	QUELQUE
autre	Ag	AUTRE
avant	S	AVANT
vous	Pp	VOUS
...	Fs	...
Non	Vvc	Non
.	Fs	.
Il	Pp	IL
aurait	Vuc	AVOIR
peut-être	Rg	PEUT-ÊTRE
En	Ag	En
faveur	Nc	FAVEUR
de	S	DE
quelqu'un	Pi	QUELQU'UN
déshérité	Ge	DÉSHÉRITER
ton	Ds	TON
maître	Nc	MAÎTRE
?	Fs	?
Point	Rg	POINT
.	Fs	.
Il	Pp	IL
a	Vuc	AVOIR
déclaré	Ge	DÉCLARER
,	Fw	,
se	Pp	IL
voyant	Ga	VOIR
sur	S	SUR
sa	Ds	SON
fin	Nc	FIN
,	Fw	,
Quelque	Vvc	Quelque
enfant	Nc	ENFANT
provenu	Ge	PROVENIR
d'	S	DE
un	Dn	UN
hymen	Nc	HYMEN
clandestin	Ag	CLANDESTIN
?	Fs	?
Non	Rg	NON
.	Fs	.
Il	Pp	IL
ne	Rp	NE
fit	Vvc	FAIRE
jamais	Rg	JAMAIS
d'	S	DE
enfants	Nc	ENFANT
,	Fw	,
par	S	PAR
avarice	Nc	AVARICE
.	Fs	.
Parle	Vvc	PARLER
donc	Rg	DONC
,	Fw	,
si	Cs	SI
tu	Pp	TU
veux	Vvc	VOULOIR
.	Fs	.
Le	Da	LE
vieillard	Nc	VIEILLARD
,	Fw	,
par	S	PAR
malice	Nc	MALICE
,	Fw	,
Malgré	Vvc	Malgré
nos	Ds	NOTRE
voeux	Nc	VU
ardents	Ag	ARDENT
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
voulu	Ge	VOULOIR
mourir	Vvn	MOURIR
.	Fs	.
Le	Da	LE
trait	Nc	TRAIT
est	Vuc	ÊTRE
vraiment	Rg	VRAIMENT
noir	Ag	NOIR
,	Fw	,
et	Cc	ET
ne	Rp	NE
peut	Vvc	POUVOIR
se	Pp	IL
souffrir	Vvn	SOUFFRIR
.	Fs	.
Par	S	PAR
trois	Nc	TROIS
fois	Nc	FOI|FOIS
de	S	DE
ma	Ds	MON
main	Nc	MAIN
il	Pp	IL
a	Vuc	AVOIR
pris	Ge	PRENDRE
l'	Da	LE
émétique	Nc	ÉMÉTIQUE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
n'	Rp	NE
en	Pp	EN
donnais	Vvc	DONNER
pas	Rg	PAS
une	Dn	UN
dose	Nc	DOSE
modique	Ag	MODIQUE
;	Fw	;
J'	Vvc	J'
y	Pp	Y
mettais	Vvc	METTRE
double	Ag	DOUBLE
charge	Nc	CHARGE|CHARGÉ
,	Fw	,
afin	S	AFIN
que	Cs	QUE
par	S	PAR
mes	Ds	MON
soins	Nc	SOIN
Le	Vvc	Le
pauvre	Ag	PAUVRE
agonisant	Nc	AGONISANT
en	Pp	EN
languît	Vvc	LANGUIR
un	Dn	UN
peu	Rg	PEU
moins	Rg	MOINS
:	Fw	:
Mais	Cc	MAIS
par	S	PAR
trois	Nc	TROIS
fois	Nc	FOI|FOIS
,	Fw	,
le	Da	LE
sort	Nc	SORT
,	Fw	,
injuste	Ag	INJUSTE
,	Fw	,
inexorable	Ag	INEXORABLE
,	Fw	,
N'	Vvc	N'
a	Vuc	AVOIR
point	Rg	POINT
donné	Ge	DONNER
les	Da	LE
mains	Nc	MAIN
à	S	À
ce	Dd	CE
soin	Nc	SOIN
charitable	Ag	CHARITABLE
;	Fw	;
Et	Vvc	Et
le	Da	LE
bonhomme	Nc	BONHOMME
enfin	Rg	ENFIN
,	Fw	,
à	S	À
quatre-vingt-neuf	Nc	quatre-vingt-neuf
ans	Nc	AN
,	Fw	,
Malgré	Vvc	Malgré
sa	Ds	SON
fièvre	Nc	FIÈVRE
lente	Ag	LENT
et	Cc	ET
ses	Ds	SON
redoublements	Nc	REDOUBLEMENT
,	Fw	,
Sa	Vvc	Sa
fluxion	Nc	FLUXION
,	Fw	,
son	Ds	SON
rhume	Nc	RHUME
,	Fw	,
et	Cc	ET
ses	Ds	SON
apoplexies	Nc	APOPLEXIE
,	Fw	,
Son	Nc	SON
crachement	Nc	CRACHEMENT
de	S	DE
sang	Nc	SANG
,	Fw	,
et	Cc	ET
ses	Ds	SON
trois	Nc	TROIS
pleurésies	Nc	PLEURÉSIE
,	Fw	,
Sa	Vvc	Sa
goutte	Nc	GOUTTE
,	Fw	,
sa	Ds	SON
gravelle	Nc	GRAVELLE
,	Fw	,
et	Cc	ET
son	Ds	SON
prochain	Ag	PROCHAIN
convoi	Nc	CONVOI
Déjà	Vvc	Déjà
tout	Pi	TOUT
préparé	Ge	PRÉPARER
,	Fw	,
se	Pp	IL
porte	Vvc	PORTER
mieux	Rg	MIEUX
que	Cs	QUE
moi	Pp	JE
.	Fs	.
Votre	Ds	VOTRE
course	Nc	COURSE
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
produit	Ge	PRODUIRE
grand	Ag	GRAND
avantage	Nc	AVANTAGE
.	Fs	.
Nous	Pp	NOUS
en	Pp	EN
avons	Vuc	AVOIR
été	Ge	ÊTRE
pour	S	POUR
les	Da	LE
frais	Nc	FRAI|FRAIS
du	S+Da	DE+LE
voyage	Nc	VOYAGE
:	Fw	:
Mais	Cc	MAIS
nous	Pp	NOUS
avons	Vuc	AVOIR
laissé	Ge	LAISSER
Poitevin	Nc	POITEVIN
tout	Rg	TOUT
exprès	Ag	EXPRÈS
Pour	Nc	POUR
prendre	Vvn	PRENDRE
sur	S	SUR
les	Da	LE
lieux	Nc	LIEU|LIEUX
nos	Ds	NOTRE
petits	Ag	PETIT
intérêts	Nc	INTÉRÊT
.	Fs	.
Il	Pp	IL
doit	Vvc	DEVOIR
de	S	DE
temps	Nc	TEMPS
en	S	EN
temps	Nc	TEMPS
nous	Pp	NOUS
donner	Vvn	DONNER
des	Dn	UN
nouvelles	Nc	NOUVEAU|NOUVELLE
;	Fw	;
Et	Vvc	Et
nous	Pp	NOUS
nous	Pp	NOUS
conduirons	Vvc	CONDUIRE
par	S	PAR
ses	Ds	SON
avis	Nc	AVIS
fidèles	Ag	FIDÈLE
.	Fs	.
Sans	S	SANS
avoir	Vun	AVOIR
donc	Rg	DONC
rien	Pi	RIEN
fait	Ge	FAIRE
,	Fw	,
vous	Pp	VOUS
voilà	S	VOILÀ
de	Dn	UN
retour	Nc	RETOUR
!	Fs	!
Je	Pp	JE
vous	Pp	VOUS
applaudis	Vvc	APPLAUDIR
fort	Rg	FORT
.	Fs	.
Mais	Cc	MAIS
comment	Pt	COMMENT
va	Vvc	ALLER
l'	Da	LE
amour	Nc	AMOUR
?	Fs	?
Ton	Ds	TON
maître	Nc	MAÎTRE
aime	Vvc	AIMER
toujours	Rg	TOUJOURS
?	Fs	?
Cela	Pd	CELA
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
croyable	Ag	CROYABLE
.	Fs	.
Je	Pp	JE
le	Pp	IL
vois	Vvc	ALLER|VOIR
pour	S	POUR
Clarice	Nc	Clarice
amoureux	Ag	AMOUREUX
comme	S	COMME
un	Dn	UN
diable	Nc	DIABLE
,	Fw	,
C'est-à-dire	Nc	C'est-à-dire
beaucoup	Rg	BEAUCOUP
;	Fw	;
mais	Cc	MAIS
comme	Cs	COMME
il	Pp	IL
est	Vuc	ÊTRE
distrait	Ge	DISTRAIRE
,	Fw	,
Son	Nc	SON
esprit	Nc	ESPRIT
se	Pp	IL
promène	Vvc	PROMENER
encor	Nc	encor
sur	S	SUR
quelque	Di	QUELQUE
objet	Nc	OBJET
.	Fs	.
Le	Pp	IL
dédit	Vvc	DÉDIRE
que	Cs	QUE
son	Ds	SON
oncle	Nc	ONCLE
a	Vuc	AVOIR
fait	Ge	FAIRE
pour	S	POUR
Isabelle	Nc	Isabelle
Partage	Vvc	PARTAGER
son	Ds	SON
amour	Nc	AMOUR
,	Fw	,
et	Cc	ET
le	Pp	IL
tient	Vvc	TENIR
en	S	EN
cervelle	Nc	CERVELLE
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
que	Cs	QUE
ta	Ds	TON
maîtresse	Nc	MAÎTRE|MAÎTRESSE
a	Vuc	AVOIR
de	S	DE
naissants	Ga	NAÎTRE
appas	Nc	APPAS
,	Fw	,
Et	Vvc	Et
surtout	Rg	SURTOUT
de	S	DE
grands	Ag	GRAND
