Quoi	Pt	QUE|QUOI
prétendre	Vvn	PRÉTENDRE
à	S	À
vitre	Nc	VITRE|VITRÉ
Diadème	Vvc	Diadème
,	Fw	,
L'	Vvc	L'
amour	Nc	AMOUR
me	Pp	JE
fasse	Vvc	FAIRE
ailleurs	Rg	AILLEURS
trouver	Vvn	TROUVER
un	Dn	UN
rang	Nc	RANG
suprême	Ag	SUPRÊME
;	Fw	;
Et	Vvc	Et
que	Cs	QUE
tout	Di	TOUT
l'	Da	LE
Univers	Nc	UNIVERS
de	S	DE
mon	Ds	MON
bonheur	Nc	BONHEUR
surpris	Ge	SURPRENDRE
,	Fw	,
Apprenant	Ga	APPRENDRE
ma	Ds	MON
victoire	Nc	VICTOIRE
,	Fw	,
en	Pp	EN
admire	Vvc	ADMIRER
le	Da	LE
prix	Nc	PRIX
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
Prince	Vvc	Prince
,	Fw	,
songez	Vvc	SONGER
-vous	Nc	-vous
qu'	Cs	QUE
un	Dn	UN
ferment	Nc	FERMENT
vous	Pp	VOUS
engage	Vvc	ENGAGER
,	Fw	,
À	Nc	À
celle	Pd	CELUI
devant	S	DEVANT
qui	Pr	QUI
vous	Pp	VOUS
tenez	Vvc	TENIR
ce	Dd	CE
langage	Nc	LANGAGE
.	Fs	.
Qu'	Cs	QUE
elle	Pp	IL
a	Vuc	AVOIR
bien	Rg	BIEN
mérité	Ge	MÉRITER
de	S	DE
si	Rg	SI
vives	Ag	VIF
ardeurs	Nc	ARDEUR
:	Fw	:
Et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
permis	Ge	PERMETTRE
de	S	DE
vous	Pp	VOUS
donner	Vvn	DONNER
ailleurs	Rg	AILLEURS
.	Fs	.
Non	Rg	NON
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
du	S+Da	DE+LE
Prince	Nc	PRINCE
écoutez	Vvc	ÉCOUTER
la	Da	LE
prière	Nc	PRIÈRE
.	Fs	.
Un	Dn	UN
fils	Nc	FIL|FILS
doit	Vvc	DEVOIR
tout	Di	TOUT
pouvoir	Nc	POUVOIR
sur	S	SUR
le	Da	LE
coeur	Nc	CUR
d'	S	DE
une	Dn	UN
mère	Nc	MÈRE
.	Fs	.
Ne	Rp	NE
vous	Pp	VOUS
opposez	Vvc	OPPOSER
point	Rg	POINT
à	S	À
ses	Ds	SON
pressants	Ag	PRESSANT
désirs	Nc	DÉSIR
,	Fw	,
Le	Vvc	Le
triomphe	Nc	TRIOMPHE
est	Vuc	ÊTRE
cruel	Ag	CRUEL
qui	Pr	QUI
coûte	Vvc	COÛTER
des	Dn	UN
soupirs	Nc	SOUPIR
.	Fs	.
Si	Cs	SI
je	Pp	JE
fais	Vvc	FAIRE
quelque	Di	QUELQUE
obstacle	Nc	OBSTACLE
à	S	À
son	Ds	SON
bonheur	Nc	BONHEUR
extrême	Ag	EXTRÊME
,	Fw	,
Souffrez	Vvc	SOUFFRIR
que	Cs	QUE
de	S	DE
la	Da	LE
Cour	Nc	COUR
je	Pp	JE
m'	Pp	JE
exile	Vvc	EXILER
moi	Pp	JE
-même	Vvc	-même
.	Fs	.
Sans	S	SANS
regret	Nc	REGRET
,	Fw	,
loin	Rg	LOIN
de	S	DE
vous	Pp	VOUS
j'	Pp	JE
irai	Vvc	ALLER
passer	Vvn	PASSER
mes	Ds	MON
jours	Nc	JOUR|JOURS
:	Fw	:
Lorsqu'	Cs	LORSQUE
il	Pp	IL
sera	Vuc	ÊTRE
content	Ag	CONTENT
,	Fw	,
je	Pp	JE
la	Pp	IL
serai	Vuc	ÊTRE
toujours	Rg	TOUJOURS
.	Fs	.
Je	Pp	JE
n'	Rp	NE
aspire	Vvc	ASPIRER
en	S	EN
effet	Nc	EFFET
qu'	Cs	QUE
à	S	À
m'	Pp	JE
en	S	EN
voir	Vvn	VOIR
estimée	Ge	ESTIMER
,	Fw	,
Cette	Vvc	Cette
douceur	Nc	DOUCEUR
pour	S	POUR
moi	Pp	JE
vaut	Vvc	VALOIR
celle	Pd	CELUI
d'	S	DE
être	Vun	ÊTRE
aimée	Ge	AIMER
Et	Vvc	Et
ce	Dd	CE
noble	Ag	NOBLE
motif	Nc	MOTIF
m'	Pp	JE
oblige	Vvc	OBLIGER
à	S	À
vous	Pp	VOUS
quitter	Vvn	QUITTER
,	Fw	,
Pour	Nc	POUR
ne	Rp	NE
pas	Rg	PAS
empêcher	Vvn	EMPÊCHER
vos	Ds	VOTRE
bontés	Nc	BONTÉ
d'	S	DE
éclater	Vvn	ÉCLATER
.	Fs	.
Quelle	Dt	QUEL
fureur	Nc	FUREUR
!	Fs	!
Mon	Ds	MON
fils	Nc	FIL|FILS
,	Fw	,
quel	Dt	QUEL
caprice	Nc	CAPRICE
incroyable	Ag	INCROYABLE
,	Fw	,
D'	Nc	D'
une	Dn	UN
pareille	Ag	PAREIL
erreur	Nc	ERREUR
vous	Pp	VOUS
peut	Vvc	POUVOIR
rendre	Vvn	RENDRE
capable	Ag	CAPABLE
?	Fs	?
Vous	Pp	VOUS
quittez	Vvc	QUITTER
Déjanire	Vvc	Déjanire
,	Fw	,
et	Cc	ET
pour	S	POUR
ce	Dd	CE
changement	Nc	CHANGEMENT
Vous	Nc	Vous
vous	Pp	VOUS
êtes	Vuc	ÊTRE
flatté	Ge	FLATTER
de	S	DE
mon	Ds	MON
contentement	Nc	CONTENTEMENT
.	Fs	.
Songez	Vvc	SONGER
-vous	Nc	-vous
que	Cs	QUE
ce	Dd	CE
trône	Nc	TRÔNE
où	Pr	OÙ
le	Da	LE
destin	Nc	DESTIN
nous	Pp	NOUS
place	Nc	PLACE|PLACÉ
Fut	Vvc	Fut
toujours	Rg	TOUJOURS
occupé	Ge	OCCUPER
par	S	PAR
ceux	Pd	CELUI
de	S	DE
nôtre	As#Ps	NÔTRE
race	Ag	RACÉ
?	Fs	?
Qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
est	Vuc	ÊTRE
pas	Rg	PAS
permis	Ge	PERMETTRE
de	S	DE
renverser	Vvn	RENVERSER
nos	Ds	NOTRE
lois	Nc	LOI
,	Fw	,
En	Vvc	En
mêlant	Ga	MÊLER
d'	S	DE
autre	Ag	AUTRE
sang	Nc	SANG
à	S	À
celui	Pd	CELUI
de	S	DE
nos	Ds	NOTRE
Rois	Vvc	Rois
.	Fs	.
Ah	I	AH
!	Fs	!
Ne	Rp	NE
démentez	Vvc	DÉMENTIR
point	Rg	POINT
par	S	PAR
ce	Dd	CE
trait	Nc	TRAIT
de	S	DE
jeunesse	Nc	JEUNESSE
,	Fw	,
L'	Vvc	L'
estime	Nc	ESTIME
qui	Pr	QUI
pour	S	POUR
vous	Pp	VOUS
se	Pp	IL
répand	Vvc	RÉPANDRE
dans	S	DANS
la	Da	LE
Grèce	Nc	Grèce
.	Fs	.
Rendez	Vvc	RENDRE
à	S	À
la	Da	LE
Princesse	Nc	PRINCE|PRINCESSE
un	Dn	UN
coeur	Nc	CUR
tendre	Ag	TENDRE
,	Fw	,
et	Cc	ET
soumis	Ge	SOUMETTRE
,	Fw	,
Qui	Vvc	Qui
sache	Vvc	SAVOIR
se	Pp	IL
dompter	Vvn	DOMPTER
comme	S	COMME
nos	Ds	NOTRE
ennemis	Nc	ENNEMI
.	Fs	.
Commencez	Vvc	COMMENCER
,	Fw	,
pour	S	POUR
régner	Vvn	RÉGNER
,	Fw	,
de	S	DE
régner	Vvn	RÉGNER
sur	S	SUR
vous	Pp	VOUS
-même	Vvc	-même
;	Fw	;
Et	Vvc	Et
montrez	Vvc	MONTRER
-vous	Nc	-vous
par	S	PAR
là	Rg	LÀ
digne	Ag	DIGNE
du	S+Da	DE+LE
diadème	Nc	DIADÈME
.	Fs	.
Ce	Dd	CE
reproche	Nc	REPROCHE
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
est	Vuc	ÊTRE
sensible	Ag	SENSIBLE
pour	S	POUR
moi	Pp	JE
.	Fs	.
Trouvez	Vvc	TROUVER
-vous	Nc	-vous
Athalante	Ga	Athalante
indigne	Vvc	INDIGNER
de	S	DE
ma	Ds	MON
foi	Nc	FOI
?	Fs	?
Mais	Cc	MAIS
non	Rg	NON
,	Fw	,
lorsque	Cs	LORSQUE
votre	Ds	VOTRE
âme	Nc	ÂME
à	S	À
mes	Ds	MON
désirs	Nc	DÉSIR
s'	Pp	SE
oppose	Vvc	OPPOSER
,	Fw	,
D'	Nc	D'
un	Dn	UN
si	Rg	SI
cruel	Ag	CRUEL
refus	Nc	REFUS
je	Pp	JE
pénètre	Vvc	PÉNÉTRER
la	Da	LE
cause	Nc	CAUSE
.	Fs	.
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
donc	Rg	DONC
pas	Rg	PAS
assez	Rg	ASSEZ
qu'	Cs	QUE
un	Dn	UN
Prince	Ag	Prince
ambitieux	Nc	AMBITIEUX
Ait	Vvc	Ait
possédé	Ge	POSSÉDER
vingt	Nc	VINGT
ans	Nc	AN
le	Da	LE
rang	Nc	RANG
de	S	DE
mes	Ds	MON
aïeux	Nc	AÏEUL
:	Fw	:
Qu'	Cs	QUE
il	Pp	IL
ait	Vuc	AVOIR
,	Fw	,
sans	S	SANS
mon	Ds	MON
aveu	Nc	AVEU
,	Fw	,
dispose	Vvc	DISPOSER
de	S	DE
moi	Pp	JE
-même	Vvc	-même
.	Fs	.
Il	Pp	IL
veut	Vvc	VOULOIR
encor	Nc	encor
;	Fw	;
il	Pp	IL
veut	Vvc	VOULOIR
m'	Pp	JE
enlever	Vvn	ENLEVER
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
aime	Vvc	AIMER
.	Fs	.
Il	Pp	IL
adore	Vvc	ADORER
Athalante	Ag	Athalante
;	Fw	;
et	Cc	ET
pour	S	POUR
comble	Nc	COMBLE
d'	S	DE
ennui	Nc	ENNUI
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
contre	S	CONTRE
moi	Pp	JE
vous	Pp	VOUS
lui	Pp	IL
servez	Vvc	SERVIR
d'	S	DE
appui	Nc	APPUI
.	Fs	.
Hé	Vvc	Hé
puis	Cs	PUIS
-je	Nc	-je
à	S	À
ses	Ds	SON
desseins	Nc	DESSEIN
m'	Pp	JE
empêcher	Vvn	EMPÊCHER
de	S	DE
souscrire	Vvn	SOUSCRIRE
,	Fw	,
Quand	Nc	Quand
je	Pp	JE
le	Pp	IL
vois	Vvc	ALLER|VOIR
par	S	PAR
là	Rg	LÀ
s'	Pp	SE
assurer	Vvn	ASSURER
d'	S	DE
un	Dn	UN
Empire	Nc	EMPIRE
?	Fs	?
Puis	Vvc	POUVOIR
-je	Nc	-je
ne	Rp	NE
prendre	Vvn	PRENDRE
pas	Rg	PAS
l'	Da	LE
intérêt	Nc	INTÉRÊT
de	S	DE
mon	Ds	MON
sang	Nc	SANG
?	Fs	?
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
comme	S	COMME
vous	Pp	VOUS
esclave	Nc	ESCLAVE
de	S	DE
son	Ds	SON
rang	Nc	RANG
.	Fs	.
De	S	DE
qu'	Pr	QUE
ont	Vuc	AVOIR
fait	Ge	FAIRE
pour	S	POUR
l'	Da	LE
État	Nc	État
son	Ds	SON
zèle	Nc	ZÈLE
,	Fw	,
et	Cc	ET
sa	Ds	SON
prudence	Nc	PRUDENCE
,	Fw	,
Mérite	Vvc	Mérite
qu'	Cs	QUE
on	Pp	ON
en	Pp	EN
ait	Vuc	AVOIR
quelque	Di	QUELQUE
reconnaissance	Nc	RECONNAISSANCE
.	Fs	.
Et	Cc	ET
quand	Cs	QUAND
je	Pp	JE
puis	Vvc	POUVOIR
l'	Pp	IL
aider	Vvn	AIDER
à	S	À
faire	Vvn	FAIRE
son	Ds	SON
bonheur	Nc	BONHEUR
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
Madame	Nc	MADAME
,	Fw	,
achevez	Vvc	ACHEVER
de	S	DE
me	Pp	JE
percer	Vvn	PERCER
le	Da	LE
coeur	Nc	CUR
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Vous	Pp	VOUS
pouvez	Vvc	POUVOIR
souffrir	Vvn	SOUFFRIR
que	Cs	QUE
Plexippe	Vvc	Plexippe
me	Pp	JE
brave	Ag	BRAVE
:	Fw	:
Hé	Vvc	Hé
faites	Vvc	FAIRE
-vous	Nc	-vous
un	Dn	UN
Roi	Nc	ROI
pour	S	POUR
être	Vun	ÊTRE
son	Ds	SON
esclave	Nc	ESCLAVE
?	Fs	?
Songez	Vvc	SONGER
-vous	Nc	-vous
aux	S+Da	À+LES
malheurs	Nc	MALHEUR
qu'	Pr	QUE
il	Pp	IL
en	Pp	EN
peut	Vvc	POUVOIR
arriver	Vvn	ARRIVER
?	Fs	?
On	Pp	ON
abaisse	Vvc	ABAISSER
un	Dn	UN
sujet	Nc	SUJET
qui	Pr	QUI
veut	Vvc	VOULOIR
trop	Rg	TROP
s'	Pp	SE
élever	Vvn	ÉLEVER
.	Fs	.
Je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
plus	Rg	PLUS
enfant	Nc	ENFANT
.	Fs	.
Vous	Pp	VOUS
voulez	Vvc	VOULOIR
que	Cs	QUE
je	Pp	JE
règne	Vvc	RÉGNER
:	Fw	:
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
vous	Pp	VOUS
faire	Vvn	FAIRE
craindre	Vvn	CRAINDRE
:	Fw	:
ou	Cc	OU
souffrir	Vvn	SOUFFRIR
qu'	Cs	QUE
on	Pp	ON
me	Pp	JE
craigne	Vvc	CRAINDRE
.	Fs	.
D'	S	DE
un	Dn	UN
rival	Nc	RIVAL
insolent	Ag	INSOLENT
confondez	Vvc	CONFONDRE
les	Da	LE
projets	Nc	PROJET
:	Fw	:
Qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
tente	Vvc	TENTER
plus	Rg	PLUS
rien	Pi	RIEN
contre	S	CONTRE
mes	Ds	MON
intérêts	Nc	INTÉRÊT
:	Fw	:
Ou	Cc	OU
des	S+Da	DE+LE|DE+LES
Dieux	Nc	DIEU|DIEUX
tous	Di	TOUT
puissants	Ag	PUISSANT
la	Da	LE
majesté	Nc	MAJESTÉ
suprême	Ag	SUPRÊME
,	Fw	,
Ne	Vvc	Ne
saurait	Vvc	SAURER|SAVOIR
le	Pp	IL
soustraire	Vvn	SOUSTRAIRE
à	S	À
ma	Ds	MON
fureur	Nc	FUREUR
extrême	Ag	EXTRÊME
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
parlez	Vvc	PARLER
en	S	EN
maître	Nc	MAÎTRE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
le	Pp	IL
menacez	Vvc	MENACER
,	Fw	,
Prince	Vvc	Prince
.	Fs	.
Vous	Pp	VOUS
n'	Rp	NE
êtes	Vuc	ÊTRE
pas	Rg	PAS
encore	Rg	ENCORE
où	Pr	OÙ
vous	Pp	VOUS
pensez	Vvc	PENSER
.	Fs	.
Je	Pp	JE
vois	Vvc	ALLER|VOIR
ce	Pd	CE
que	Pr	QUE
de	S	DE
vous	Pp	VOUS
il	Pp	IL
me	Pp	JE
faudrait	Vvc	FAILLIR|FALLOIR
attendre	Vvn	ATTENDRE
,	Fw	,
Si	Vvc	Si
vous	Pp	VOUS
étiez	Vuc	ÊTRE
au	S+Da	À+LE
rang	Nc	RANG
dont	Pr	DONT
je	Pp	JE
voulais	Vvc	VOULOIR
descendre	Vvn	DESCENDRE
.	Fs	.
Bien	Rg	BIEN
loin	Rg	LOIN
d'	S	DE
en	Pp	EN
murmurer	Vvn	MURMURER
,	Fw	,
je	Pp	JE
rends	Vvc	RENDRE
grâces	Nc	GRÂCE
aux	S+Da	À+LES
Dieux	Nc	DIEU|DIEUX
,	Fw	,
Que	Vvc	Que
votre	Ds	VOTRE
emportement	Nc	EMPORTEMENT
m'	Pp	JE
ait	Vuc	AVOIR
dessillé	Ge	DESSILLER
les	Da	LE
yeux	Nc	OEIL|YEUX
.	Fs	.
Je	Pp	JE
penserai	Vvc	PENSER
deux	Nc	DEUX
fois	Nc	FOI|FOIS
à	S	À
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
dois	Vvc	DEVOIR
faire	Vvn	FAIRE
.	Fs	.
Cependant	Rg	CEPENDANT
étouffez	Vvc	ÉTOUFFER
un	Dn	UN
amour	Nc	AMOUR
téméraire	Ag	TÉMÉRAIRE
.	Fs	.
Oubliez	Vvc	OUBLIER
un	Dn	UN
objet	Nc	OBJET
qui	Pr	QUI
ne	Rp	NE
peut	Vvc	POUVOIR
être	Vun	ÊTRE
à	S	À
vous	Pp	VOUS
.	Fs	.
Ne	Rp	NE
m'	Pp	JE
en	Pp	EN
parlez	Vvc	PARLER
jamais	Rg	JAMAIS
,	Fw	,
ou	Cc	OU
craignez	Vvc	CRAINDRE
mon	Ds	MON
courroux	Nc	COURROUX
,	Fw	,
Ciel	Vvc	Ciel
!	Fs	!
Puis	Vvc	POUVOIR
-je	Nc	-je
d'	S	DE
une	Dn	UN
mère	Nc	MÈRE
entendre	Vvn	ENTENDRE
ce	Dd	CE
langage	Nc	LANGAGE
?	Fs	?
Allons	Vvc	ALLER
chercher	Vvn	CHERCHER
l'	Da	LE
auteur	Nc	AUTEUR
d'	S	DE
un	Dn	UN
si	Rg	SI
cruel	Ag	CRUEL
outrage	Nc	OUTRAGE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
à	S	À
lui	Pp	IL
d'	S	DE
éprouver	Vvn	ÉPROUVER
mes	Ds	MON
transports	Nc	TRANSPORT|TRANSPORTS
furieux	Ag	FURIEUX
.	Fs	.
Mais	Cc	MAIS
que	Pr	QUE
vois	Vvc	ALLER|VOIR
-je	Nc	-je
?	Fs	?
Je	Pp	JE
viens	Vvc	VENIR
vous	Pp	VOUS
faire	Vvn	FAIRE
mes	Ds	MON
adieux	Nc	ADIEU
,	Fw	,
Seigneur	Nc	SEIGNEUR
.	Fs	.
Dans	S	DANS
mes	Ds	MON
États	Nc	États
la	Da	LE
Reine	Nc	REINE|ROI
me	Pp	JE
renvoie	Vvc	RENVOYER
.	Fs	.
On	Pp	ON
craint	Vvc	CRAINDRE
que	Cs	QUE
mon	Ds	MON
aspect	Nc	ASPECT
ne	Rp	NE
trouble	Vvc	TROUBLER
votre	Ds	VOTRE
joie	Nc	JOIE
.	Fs	.
Que	Pt	QUE
sais	Vvc	SAVOIR
-je	Nc	-je
?	Fs	?
On	Pp	ON
ne	Rp	NE
veut	Vvc	VOULOIR
pas	Rg	PAS
que	Cs	QUE
pour	S	POUR
vous	Pp	VOUS
admirer	Vvn	ADMIRER
,	Fw	,
Près	Vvc	Près
de	S	DE
vous	Pp	VOUS
plus	Rg	PLUS
longtemps	Rg	LONGTEMPS
je	Pp	JE
puisse	Vvc	POUVOIR
demeurer	Vvn	DEMEURER
.	Fs	.
En	S	EN
vain	Ag	VAIN
par	S	PAR
des	Dn	UN
apprêts	Nc	APPRÊT|APPRÊTS
plus	Rg	PLUS
grands	Ag	GRAND
que	Cs	QUE
de	S	DE
coutume	Nc	COUTUME
,	Fw	,
On	Vvc	On
veut	Vvc	VOULOIR
de	S	DE
ce	Dd	CE
départ	Nc	DÉPART
me	Pp	JE
cacher	Vvn	CACHER
l'	Da	LE
amertume	Nc	AMERTUME
.	Fs	.
Ces	Dd	CE
honneurs	Nc	HONNEUR
concertés	Ge	CONCERTER
ne	Rp	NE
me	Pp	JE
rassurent	Vvc	RASSURER
pas	Rg	PAS
,	Fw	,
Quand	Nc	Quand
je	Pp	JE
vois	Vvc	ALLER|VOIR
que	Cs	QUE
Plexippe	Vvc	Plexippe
accompagne	Vvc	ACCOMPAGNER
mes	Ds	MON
pas	Nc	PAS
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
prête	Ag	PRÊT
à	S	À
partir	Vvn	PARTIR
:	Fw	:
mais	Cc	MAIS
le	Da	LE
bien	Nc	BIEN
où	Pr	OÙ
j'	Pp	JE
aspire	Vvc	ASPIRER
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
de	S	DE
pouvoir	Nc	POUVOIR
sans	S	SANS
lui	Pp	IL
rentrer	Vvn	RENTRER
dans	S	DANS
mon	Ds	MON
Empire	Nc	EMPIRE
.	Fs	.
On	Pp	ON
prend	Vvc	PRENDRE
en	S	EN
ma	Ds	MON
faveur	Nc	FAVEUR
trop	Rg	TROP
de	S	DE
soins	Nc	SOIN
superflus	Ag	SUPERFLU
:	Fw	:
Que	Cs	QUE
par	S	PAR
de	Dn	UN
vains	Ag	VAIN
honneurs	Nc	HONNEUR
on	Pp	ON
ne	Rp	NE
me	Pp	JE
gêne	Vvc	GÊNER
plus	Rg	PLUS
.	Fs	.
Que	Pt	QUE
Plexippe	Vvc	Plexippe
demeure	Vvc	DEMEURER
,	Fw	,
et	Cc	ET
dans	S	DANS
mon	Ds	MON
Arcadie	Nc	Arcadie
,	Fw	,
Qu'	Vvc	Qu'
on	Pp	ON
me	Pp	JE
laisse	Vvc	LAISSER
rentrer	Vvn	RENTRER
comme	Cs	COMME
j'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
sortie	Ge	SORTIR
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
ce	Pd	CE
qu'	Pr	QUE
en	Pp	EN
vous	Pp	VOUS
quittant	Ga	QUITTER
je	Pp	JE
viens	Vvc	VENIR
vous	Pp	VOUS
demander	Vvn	DEMANDER
:	Fw	:
Que	Cs	QUE
vos	Ds	VOTRE
seules	Ag	SEUL
bontés	Nc	BONTÉ
me	Pp	JE
peuvent	Vvc	POUVOIR
accorder	Vvn	ACCORDER
:	Fw	:
Et	Cc	ET
si	Rg	SI
jamais	Rg	JAMAIS
mon	Ds	MON
bras	Nc	BRAS
vous	Pp	VOUS
devient	Vvc	DEVENIR|DÉVIER
nécessaire	Ag	NÉCESSAIRE
,	Fw	,
Ou	Vvc	Ou
pour	S	POUR
vous	Pp	VOUS
affranchir	Vvn	AFFRANCHIR
d'	S	DE
un	Dn	UN
sujet	Nc	SUJET
téméraire	Ag	TÉMÉRAIRE
,	Fw	,
Ou	Vvc	Ou
pour	S	POUR
vous	Pp	VOUS
secourir	Vvn	SECOURIR
contre	S	CONTRE
vos	Ds	VOTRE
ennemis	Nc	ENNEMI
,	Fw	,
Mon	Nc	Mon
Peuple	Vvc	PEUPLER
,	Fw	,
mes	Ds	MON
États	Nc	États
,	Fw	,
tout	Rg	TOUT
vous	Pp	VOUS
fera	Vvc	FAIRE|FERRER
soumis	Ge	SOUMETTRE
;	Fw	;
Et	Vvc	Et
je	Pp	JE
n'	Rp	NE
aurai	Vuc	AVOIR
jamais	Rg	JAMAIS
une	Dn	UN
plus	Rg	PLUS
forte	Ag	FORT
envie	Nc	ENVIE
,	Fw	,
Que	Vvc	Que
d'	S	DE
exposer	Vvn	EXPOSER
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
et	Cc	ET
mon	Ds	MON
Sceptre	Nc	SCEPTRE
,	Fw	,
et	Cc	ET
ma	Ds	MON
vie	Nc	VIE
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Jusques	Nc	Jusques
-là	Vvc	-là
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
on	Pp	ON
porte	Vvc	PORTER
la	Da	LE
fureur	Nc	FUREUR
:	Fw	:
On	Pp	ON
use	Vvc	USER
contre	S	CONTRE
vous	Pp	VOUS
d'	S	DE
une	Dn	UN
telle	Ag	TEL
rigueur	Nc	RIGUEUR
!	Fs	!
On	Pp	ON
prétend	Vvc	PRÉTENDRE
pour	S	POUR
jamais	Rg	JAMAIS
m'	Pp	JE
éloigner	Vvn	ÉLOIGNER
d'	S	DE
Athalante	Ga	Athalante
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
pouvez	Vvc	POUVOIR
penser	Vvn	PENSER
que	Cs	QUE
mon	Ds	MON
coeur	Nc	CUR
y	Pp	Y
consente	Vvc	CONSENTIR
?	Fs	?
Non	Rg	NON
,	Fw	,
cet	Dd	CE
ordre	Nc	ORDRE
inhumain	Ag	INHUMAIN
ne	Rp	NE
regarde	Vvc	REGARDER
que	Cs	QUE
moi	Pp	JE
;	Fw	;
Un	Vvc	Un
ferment	Nc	FERMENT
solennel	Ag	SOLENNEL
m'	Pp	JE
engage	Vvc	ENGAGER
votre	Ds	VOTRE
foi	Nc	FOI
:	Fw	:
Et	Cc	ET
quoi	Pt	QUE|QUOI
que	Cs	QUE
le	Da	LE
respect	Nc	RESPECT
m'	Pp	JE
engage	Vvc	ENGAGER
d'	S	DE
y	Pp	Y
prétendre	Vvn	PRÉTENDRE
,	Fw	,
Contre	Vvc	CONTRER
tous	Di	TOUT
mes	Ds	MON
rivaux	Nc	RIVAL
je	Pp	JE
saurai	Vvc	SAURER|SAVOIR
la	Pp	IL
défendre	Vvn	DÉFENDRE
.	Fs	.
Non	Rg	NON
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
d'	S	DE
autres	Ag	AUTRE
noeuds	Nc	NUD
vous	Pp	VOUS
doivent	Vvc	DEVOIR
arrêter	Vvn	ARRÊTER
,	Fw	,
Et	Vvc	Et
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
un	Dn	UN
prix	Nc	PRIX
qu'	Pr	QUE
il	Pp	IL
faille	Vvc	FAILLIR|FALLOIR
disputer	Vvn	DISPUTER
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
êtes	Vuc	ÊTRE
sensible	Ag	SENSIBLE
à	S	À
ma	Ds	MON
juste	Ag	JUSTE
prière	Nc	PRIÈRE
,	Fw	,
Retenez	Vvc	RETENIR
seulement	Rg	SEULEMENT
un	Dn	UN
prince	Nc	PRINCE
téméraire	Ag	TÉMÉRAIRE
.	Fs	.
À	Vvc	À
de	S	DE
plus	Rg	PLUS
grands	Ag	GRAND
efforts	Nc	EFFORT
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
consentir	Vvn	CONSENTIR
.	Fs	.
Vivez	Vvc	VIVRE
pour	S	POUR
Dejanire	Nc	Dejanire
,	Fw	,
et	Cc	ET
me	Pp	JE
laissez	Vvc	LAISSER
partir	Vvn	PARTIR
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Vous	Pp	VOUS
laisser	Vvn	LAISSER
partir	Vvn	PARTIR
,	Fw	,
et	Cc	ET
vivre	Vvn	VIVRE
pour	S	POUR
une	Dn	UN
autre	Pi	AUTRE
!	Fs	!
Ciel	Nc	CIEL
!	Fs	!
quelle	Dt	QUEL
injustice	Nc	INJUSTICE
est	Vuc	ÊTRE
égale	Vvc	ÉGALER
à	S	À
la	Da	LE
vôtre	As#Ps	VÔTRE
?	Fs	?
Tant	Rg	TANT
que	Cs	QUE
j'	Pp	JE
aurai	Vuc	AVOIR
du	Dp	DU
sang	Nc	SANG
à	S	À
répandre	Vvn	RÉPANDRE
à	S	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
,	Fw	,
Vous	Nc	Vous
ne	Rp	NE
partirez	Vvc	PARTIR
point	Rg	POINT
:	Fw	:
j'	Pp	JE
en	Pp	EN
atteste	Vvc	ATTESTER
les	Da	LE
Dieux	Nc	DIEU|DIEUX
:	Fw	:
Car	Cc	CAR
enfin	Rg	ENFIN
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
temps	Nc	TEMPS
de	S	DE
vous	Pp	VOUS
parler	Vvn	PARLER
sans	S	SANS
feindre	Vvn	FEINDRE
.	Fs	.
Souvent	Rg	SOUVENT
pour	S	POUR
