Quoi	Pt	QUE|QUOI
pris	Ge	PRENDRE
garde	Nc	GARDE
à	S	À
l'	Da	LE
état	Nc	ÉTAT
où	Pr	OÙ
il	Pp	IL
est	Vuc	ÊTRE
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
homme	Nc	HOMME
au	S+Da	À+LE
désespoir	Nc	DÉSESPOIR
.	Fs	.
Je	Pp	JE
n'	Rp	NE
y	Pp	Y
saurais	Vvc	SAURER|SAVOIR
que	Rg	QUE
faire	Vvn	FAIRE
,	Fw	,
pourquoi	Rt	POURQUOI
s'	Cs	SI
en	S	EN
va-t-il	Nc	va-t-il
?	Fs	?
Cela	Pd	CELA
est	Vuc	ÊTRE
aisé	Ag	AISÉ
à	S	À
dire	Vvn	DIRE
à	S	À
qui	Pr	QUI
ne	Rp	NE
se	Pp	IL
soucie	Vvc	SOUCIER
pas	Rg	PAS
de	S	DE
lui	Pp	IL
,	Fw	,
mais	Cc	MAIS
vous	Pp	VOUS
savez	Vvc	SAVOIR
avec	S	AVEC
quelle	Dt	QUEL
tendresse	Nc	TENDRESSE
il	Pp	IL
vous	Pp	VOUS
aime	Vvc	AIMER
.	Fs	.
Et	Cc	ET
vous	Pp	VOUS
prétendez	Vvc	PRÉTENDRE
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
soucie	Vvc	SOUCIER
pas	Rg	PAS
,	Fw	,
moi	Pp	JE
?	Fs	?
Que	Cs	QUE
vous	Pp	VOUS
êtes	Vuc	ÊTRE
méchante	Ag	MÉCHANT
!	Fs	!
Que	Pt	QUE
voulez	Vvc	VOULOIR
-vous	Nc	-vous
que	Pr	QUE
j'	Pp	JE
en	Pp	EN
croie	Vvc	CROIRE
?	Fs	?
Je	Pp	JE
vous	Pp	VOUS
vois	Vvc	ALLER|VOIR
tranquille	Ag	TRANQUILLE
,	Fw	,
et	Cc	ET
il	Pp	IL
versait	Vvc	VERSER
des	Dn	UN
larmes	Nc	LARME
en	S	EN
s'	Pp	SE
en	S	EN
allant	Ga	ALLER
.	Fs	.
Comme	Cs	COMME
alle	Ge	ALLER
l'	Pp	IL
enjole	Vvc	ENJÔLER
!	Fs	!
Lui	Pp	IL
?	Fs	?
Eh	I	EH
!	Fs	!
Sans	S	SANS
doute	Nc	DOUTE
!	Fs	!
Et	Cc	ET
malgré	S	MALGRÉ
cela	Pd	CELA
,	Fw	,
il	Pp	IL
part	Vvc	PARTIR
!	Fs	!
Eh	I	EH
!	Fs	!
vous	Pp	VOUS
l'	Pp	IL
avez	Vuc	AVOIR
congédié	Ge	CONGÉDIER
.	Fs	.
Quelle	Dt	QUEL
perte	Nc	PERTE
vous	Pp	VOUS
faites	Vvc	FAIRE
!	Fs	!
Qu'	Cs	QUE
il	Pp	IL
revienne	Vvc	REVENIR
donc	Rg	DONC
,	Fw	,
s'	Cs	SI
il	Pp	IL
y	Pp	Y
est	Vuc	ÊTRE
encore	Rg	ENCORE
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
lui	Pp	IL
parle	Vvc	PARLER
,	Fw	,
puisqu'il	Cs	puisqu'il
est	Vuc	ÊTRE
si	Rg	SI
affligé	Ge	AFFLIGER
.	Fs	.
Il	Pp	IL
ne	Rp	NE
peut	Vvc	POUVOIR
être	Vun	ÊTRE
qu'	Rg	QUE
à	S	À
l'	Da	LE
écart	Nc	ÉCART
dans	S	DANS
ce	Dd	CE
bois	Nc	BOIS
il	Pp	IL
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
aller	Vvn	ALLER
loin	Rg	LOIN
,	Fw	,
accablé	Ge	ACCABLER
comme	Cs	COMME
il	Pp	IL
l'	Pp	IL
était	Vuc	ÊTRE
.	Fs	.
Monsieur	Nc	MONSIEUR
Dorante	Ga	DORER
,	Fw	,
Monsieur	Nc	MONSIEUR
Dorante	Ga	DORER
!	Fs	!
Est	Vuc	ÊTRE
-ce	Vvc	-ce
Angélique	Ag	Angélique
qui	Pr	QUI
m'	Pp	JE
appelle	Vvc	APPELER
?	Fs	?
Oui	Rg	OUI
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
moi	Pp	JE
qui	Pr	QUI
parle	Vvc	PARLER
,	Fw	,
mais	Cc	MAIS
c'	Pd	CE
est	Vuc	ÊTRE
elle	Pp	IL
qui	Pr	QUI
vous	Pp	VOUS
demande	Vvc	DEMANDER
.	Fs	.
Voilà	Vvc	Voilà
de	S	DE
ces	Dd	CE
faiblesses	Nc	FAIBLESSE
que	Pr	QUE
je	Pp	JE
voudrais	Vvc	VOULOIR
bien	Rg	BIEN
qu'	Cs	QUE
on	Pp	ON
m'	Pp	JE
épargnât	Vvc	ÉPARGNER
.	Fs	.
A	S	À
quoi	Pr	QUE|QUOI
dois	Vvc	DEVOIR
-je	Vvc	-je
m'	Pp	JE
attendre	Vvn	ATTENDRE
,	Fw	,
Angélique	Ag	Angélique
?	Fs	?
Que	Pt	QUE
souhaitez	Vvc	SOUHAITER
-vous	Nc	-vous
d'	S	DE
un	Dn	UN
homme	Nc	HOMME
dont	Pr	DONT
vous	Pp	VOUS
ne	Rp	NE
pouvez	Vvc	POUVOIR
plus	Rg	PLUS
supporter	Vvn	SUPPORTER
la	Da	LE
vue	Nc	VUE
?	Fs	?
Il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
une	Dn	UN
grande	Ag	GRAND
apparence	Nc	APPARENCE
que	Pr	QUE
vous	Pp	VOUS
vous	Pp	VOUS
trompez	Vvc	TROMPER
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Vous	Pp	VOUS
ne	Rp	NE
m'	Pp	JE
estimez	Vvc	ESTIMER
plus	Rg	PLUS
.	Fs	.
Plaignez	Vvc	PLAINDRE
-vous	Nc	-vous
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
laisse	Vvc	LAISSER
dire	Vvn	DIRE
,	Fw	,
car	Cc	CAR
je	Pp	JE
suis	Vuc	ÊTRE
un	Dn	UN
peu	Rg	PEU
dans	S	DANS
mon	Ds	MON
tort	Nc	TORT
.	Fs	.
Angélique	Nc	Angélique
a	Vuc	AVOIR
pu	Ge	POUVOIR
douter	Vvn	DOUTER
de	S	DE
mon	Ds	MON
amour	Nc	AMOUR
!	Fs	!
Elle	Pp	IL
en	Pp	EN
a	Vuc	AVOIR
douté	Ge	DOUTER
pour	S	POUR
en	Pp	EN
être	Vun	ÊTRE
plus	Rg	PLUS
sûre	Ag	SÛR
,	Fw	,
cela	Pd	CELA
est-il	Ag	est-il
si	Rg	SI
désobligeant	Ga	DÉSOBLIGER
?	Fs	?
Quoi	Pt	QUE|QUOI
!	Fs	!
J'	Pp	JE
aurais	Vuc	AVOIR
le	Da	LE
bonheur	Nc	BONHEUR
de	S	DE
n'	Rp	NE
être	Vun	ÊTRE
point	Rg	POINT
haï	Ge	HAÏR
?	Fs	?
J'	Pp	JE
ai	Vuc	AVOIR
bien	Rg	BIEN
peur	Nc	PEUR
que	Cs	QUE
ce	Pd	CE
ne	Rp	NE
soit	Vuc	ÊTRE
tout	Di	TOUT
le	Da	LE
contraire	Nc	CONTRAIRE
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
rendez	Vvc	RENDRE
la	Da	LE
vie	Nc	VIE
.	Fs	.
Où	Vvc	Où
est	Vuc	ÊTRE
cette	Dd	CE
lettre	Nc	LETTRE|LETTRÉ
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
refusé	Ge	REFUSER
de	S	DE
recevoir	Vvn	RECEVOIR
?	Fs	?
S'	Cs	SI
il	Pp	IL
ne	Rp	NE
tient	Vvc	TENIR
qu'	Rg	QUE
à	S	À
la	Pp	IL
lire	Vvn	LIRE
,	Fw	,
on	Pp	ON
le	Pp	IL
veut	Vvc	VOULOIR
bien	Rg	BIEN
.	Fs	.
J'	Pp	JE
aime	Vvc	AIMER
mieux	Rg	MIEUX
vous	Pp	VOUS
entendre	Vvn	ENTENDRE
.	Fs	.
Vous	Pp	VOUS
n'	Rp	NE
y	Pp	Y
perdez	Vvc	PERDRE
pas	Rg	PAS
.	Fs	.
Ne	Rp	NE
vous	Pp	VOUS
défiez	Vvc	DÉFIER
donc	Rg	DONC
jamais	Rg	JAMAIS
d'	S	DE
un	Dn	UN
coeur	Nc	CUR
qui	Pr	QUI
vous	Pp	VOUS
adore	Vvc	ADORER
.	Fs	.
Oui	Rg	OUI
,	Fw	,
Dorante	Ga	DORER
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
le	Pp	IL
promets	Vvc	PROMETTRE
,	Fw	,
voilà	S	VOILÀ
qui	Pr	QUI
est	Vuc	ÊTRE
fini	Ge	FINIR
;	Fw	;
excusez	Vvc	EXCUSER
tous	Di	TOUT
deux	Nc	DEUX
l'	Da	LE
embarras	Nc	EMBARRA|EMBARRAS
où	Pr	OÙ
se	Pp	IL
trouve	Vvc	TROUVER
une	Dn	UN
fille	Nc	FILLE
de	S	DE
mon	Ds	MON
âge	Nc	ÂGE
,	Fw	,
timide	Ag	TIMIDE
et	Cc	ET
vertueuse	Ag	VERTUEUX
;	Fw	;
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
tant	Rg	TANT
de	S	DE
pièges	Nc	PIÈGE
dans	S	DANS
la	Da	LE
vie	Nc	VIE
!	Fs	!
J'	Pp	JE
ai	Vuc	AVOIR
si	Rg	SI
peu	Rg	PEU
d'	S	DE
expérience	Nc	EXPÉRIENCE
!	Fs	!
Serait-il	Vvc	Serait-il
difficile	Ag	DIFFICILE
de	S	DE
me	Pp	JE
tromper	Vvn	TROMPER
si	Cs	SI
on	Pp	ON
voulait	Vvc	VOULOIR
?	Fs	?
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
que	Rg	QUE
ma	Ds	MON
sagesse	Nc	SAGESSE
et	Cc	ET
mon	Ds	MON
innocence	Nc	INNOCENCE
pour	S	POUR
toute	Di	TOUT
ressource	Nc	RESSOURCE
,	Fw	,
et	Cc	ET
quand	Cs	QUAND
on	Pp	ON
n'	Rp	NE
a	Vuc	AVOIR
que	Rg	QUE
cela	Pd	CELA
,	Fw	,
on	Pp	ON
peut	Vvc	POUVOIR
avoir	Vun	AVOIR
peur	Nc	PEUR
;	Fw	;
mais	Cc	MAIS
me	Pp	JE
voilà	S	VOILÀ
bien	Rg	BIEN
rassurée	Ge	RASSURER
.	Fs	.
Il	Pp	IL
ne	Rp	NE
me	Pp	JE
reste	Vvc	RESTER
plus	Rg	PLUS
qu'	Cs	QUE
un	Dn	UN
chagrin	Ag	CHAGRIN
:	Fw	:
Que	Pr	QUE
deviendra	Vvc	DEVENIR
cet	Dd	CE
amour	Nc	AMOUR
?	Fs	?
Je	Pp	JE
n'	Rp	NE
y	Pp	Y
vois	Vvc	ALLER|VOIR
que	Cs	QUE
des	Dn	UN
sujets	Nc	SUJET
d'	S	DE
affliction	Nc	AFFLICTION
!	Fs	!
Savez	Vvc	SAVOIR
-vous	Nc	-vous
bien	Rg	BIEN
que	Cs	QUE
ma	Ds	MON
mère	Nc	MÈRE
me	Pp	JE
propose	Vvc	PROPOSER
un	Dn	UN
époux	Nc	ÉPOUX
que	Pr	QUE
je	Pp	JE
verrai	Vvc	VOIR
peut-être	Rg	PEUT-ÊTRE
dans	S	DANS
un	Dn	UN
quart	Nc	QUART
d'	S	DE
heure	Nc	HEURE|HURE
?	Fs	?
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
disais	Vvc	DIRE
pas	Rg	PAS
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
m'	Pp	JE
agitait	Vvc	AGITER
,	Fw	,
il	Pp	IL
m'	Pp	JE
était	Vuc	ÊTRE
bien	Rg	BIEN
permis	Ge	PERMETTRE
d'	S	DE
être	Vun	ÊTRE
fâcheuse	Ag	FÂCHEUX
,	Fw	,
comme	Cs	COMME
vous	Pp	VOUS
voyez	Vvc	VOIR
.	Fs	.
Angélique	Nc	Angélique
,	Fw	,
vous	Pp	VOUS
êtes	Vuc	ÊTRE
toute	Di	TOUT
mon	Ds	MON
espérance	Nc	ESPÉRANCE
.	Fs	.
Mais	Cc	MAIS
si	Cs	SI
vous	Pp	VOUS
avouiez	Vvc	AVOUER
votre	Ds	VOTRE
amour	Nc	AMOUR
à	S	À
cette	Dd	CE
mère	Nc	MÈRE
qui	Pr	QUI
vous	Pp	VOUS
aime	Vvc	AIMER
tant	Rg	TANT
,	Fw	,
serait-elle	Vvc	serait-elle
inexorable	Ag	INEXORABLE
?	Fs	?
Il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
qu'	Rg	QUE
à	S	À
supposer	Vvn	SUPPOSER
que	Cs	QUE
vous	Pp	VOUS
avez	Vuc	AVOIR
connu	Ge	CONNAÎTRE
Monsieur	Nc	MONSIEUR
à	S	À
Paris	Nc	PARI
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
y	Pp	Y
est	Vuc	ÊTRE
.	Fs	.
Cela	Pd	CELA
ne	Rp	NE
mènerait	Vvc	MENER
à	S	À
rien	Pi	RIEN
,	Fw	,
Lisette	Nc	LISETTE
,	Fw	,
à	S	À
rien	Pi	RIEN
du	S+Da	DE+LE
tout	Pi	TOUT
,	Fw	,
je	Pp	JE
sais	Vvc	SAVOIR
bien	Rg	BIEN
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
dis	Vvc	DIRE
.	Fs	.
Vous	Pp	VOUS
consentirez	Vvc	CONSENTIR
donc	Rg	DONC
d'	S	DE
être	Vun	ÊTRE
à	S	À
un	Dn	UN
autre	Pi	AUTRE
?	Fs	?
Vous	Pp	VOUS
me	Pp	JE
faites	Vvc	FAIRE
trembler	Vvn	TREMBLER
.	Fs	.
Je	Pp	JE
m'	Pp	JE
égare	Vvc	ÉGARER
à	S	À
la	Da	LE
seule	Ag	SEUL
idée	Nc	IDÉE
de	S	DE
vous	Pp	VOUS
perdre	Vvn	PERDRE
,	Fw	,
et	Cc	ET
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
d'	S	DE
extrémité	Nc	EXTRÉMITÉ
pardonnable	Ag	PARDONNABLE
que	Pr	QUE
je	Pp	JE
ne	Rp	NE
sois	Vuc	ÊTRE
tenté	Ge	TENTER
de	S	DE
vous	Pp	VOUS
proposer	Vvn	PROPOSER
.	Fs	.
D'	S	DE
extrémité	Nc	EXTRÉMITÉ
pardonnable	Ag	PARDONNABLE
!	Fs	!
J'	Pp	JE
entrevois	Vvc	ENTREVOIR
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
veut	Vvc	VOULOIR
dire	Vvn	DIRE
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Me	Pp	JE
jeter	Vvn	JETER
à	S	À
ses	Ds	SON
genoux	Nc	GENOU
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
bien	Rg	BIEN
mon	Ds	MON
dessein	Nc	DESSEIN
de	S	DE
lui	Pp	IL
résister	Vvn	RÉSISTER
,	Fw	,
j'	Pp	JE
aurai	Vuc	AVOIR
bien	Rg	BIEN
de	S	DE
la	Da	LE
peine	Nc	PEINE
,	Fw	,
surtout	Rg	SURTOUT
avec	S	AVEC
une	Dn	UN
mère	Nc	MÈRE
aussi	Rg	AUSSI
tendre	Ag	TENDRE
.	Fs	.
Bon	Ag	BON
!	Fs	!
Tendre	Ag	TENDRE
,	Fw	,
si	Cs	SI
elle	Pp	IL
l'	Pp	IL
était	Vuc	ÊTRE
tant	Rg	TANT
,	Fw	,
vous	Pp	VOUS
gênerait-elle	Vvc	gênerait-elle
là-dessus	Rg	LÀ-DESSUS
?	Fs	?
Avec	S	AVEC
le	Da	LE
bien	Rg	BIEN
que	Cs	QUE
vous	Pp	VOUS
avez	Vuc	AVOIR
,	Fw	,
vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
besoin	Nc	BESOIN
que	Cs	QUE
d'	S	DE
un	Dn	UN
honnête	Ag	HONNÊTE
homme	Nc	HOMME
,	Fw	,
encore	Rg	ENCORE
une	Dn	UN
fois	Nc	FOI|FOIS
.	Fs	.
Tu	Pp	TU
as	Vuc	AVOIR
raison	Nc	RAISON
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
une	Dn	UN
tendresse	Nc	TENDRESSE
fort	Rg	FORT
mal	Rg	MAL
entendue	Ge	ENTENDRE
,	Fw	,
j'	Pp	JE
en	Pp	EN
conviens	Vvc	CONVENIR
.	Fs	.
Ah	I	AH
!	Fs	!
Belle	Ag	BEAU
Angélique	Nc	Angélique
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
avez	Vuc	AVOIR
tout	Di	TOUT
l'	Da	LE
amour	Nc	AMOUR
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
,	Fw	,
vous	Pp	VOUS
auriez	Vuc	AVOIR
bientôt	Rg	BIENTÔT
pris	Ge	PRENDRE
votre	Ds	VOTRE
parti	Nc	PARTI
,	Fw	,
ne	Rp	NE
me	Pp	JE
demandez	Vvc	DEMANDER
point	Rg	POINT
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
pense	Vvc	PENSER
,	Fw	,
je	Pp	JE
me	Pp	JE
trouble	Vvc	TROUBLER
,	Fw	,
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
où	Pt	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
.	Fs	.
Que	Cs	QUE
de	S	DE
peines	Nc	PEINE
!	Fs	!
Tâche	Vvc	Tâche
donc	Rg	DONC
de	S	DE
lui	Pp	IL
remettre	Vvn	REMETTRE
l'	Da	LE
esprit	Nc	ESPRIT
;	Fw	;
que	Pr	QUE
veut-il	Vvc	veut-il
dire	Vvn	DIRE
?	Fs	?
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Monsieur	Nc	MONSIEUR
,	Fw	,
parlez	Vvc	PARLER
,	Fw	,
quelle	Dt	QUEL
est	Vuc	ÊTRE
votre	Ds	VOTRE
idée	Nc	IDÉE
?	Fs	?
Angélique	Nc	Angélique
,	Fw	,
voulez	Vvc	VOULOIR
-vous	Nc	-vous
que	Pr	QUE
je	Pp	JE
meure	Vvc	MURER
?	Fs	?
Non	Rg	NON
,	Fw	,
levez	Vvc	LEVER
-vous	Nc	-vous
et	Cc	ET
parlez	Nc	PARLÉ
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
l'	Pp	IL
ordonne	Vvc	ORDONNER
.	Fs	.
J'	Pp	JE
obéis	Vvc	OBÉIR
;	Fw	;
votre	Ds	VOTRE
mère	Nc	MÈRE
sera	Vuc	ÊTRE
inflexible	Ag	INFLEXIBLE
,	Fw	,
et	Cc	ET
dans	S	DANS
le	Da	LE
cas	Nc	CAS
où	Pr	OÙ
nous	Pp	NOUS
sommes	Vuc	ÊTRE
...	Fs	...
Que	Vvc	Que
faire	Vvn	FAIRE
?	Fs	?
Si	Cs	SI
j'	Pp	JE
avais	Vuc	AVOIR
des	Dn	UN
trésors	Nc	TRÉSOR
à	S	À
vous	Pp	VOUS
offrir	Vvn	OFFRIR
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
le	Pp	IL
dirais	Vvc	DIRE
plus	Rg	PLUS
hardiment	Rg	HARDIMENT
.	Fs	.
Votre	Ds	VOTRE
coeur	Nc	CUR
en	Pp	EN
est	Vuc	ÊTRE
un	Pi	UN
,	Fw	,
achevez	Vvc	ACHEVER
,	Fw	,
je	Pp	JE
le	Pp	IL
veux	Vvc	VOULOIR
.	Fs	.
À	Vvc	À
notre	Ds	NOTRE
place	Nc	PLACE|PLACÉ
,	Fw	,
on	Pp	ON
se	Pp	IL
fait	Vvc	FAIRE
son	Ds	SON
sort	Nc	SORT
à	S	À
soi	Pp	IL
-même	Vvc	-même
.	Fs	.
Et	Cc	ET
comment	Rt	COMMENT
?	Fs	?
On	Pp	ON
s'	Pp	SE
échappe	Vvc	ÉCHAPPER
...	Fs	...
Au	Vvc	Au
voleur	Nc	VOLEUR
!	Fs	!
Après	Vvc	Après
?	Fs	?
Une	Dn	UN
mère	Nc	MÈRE
s'	Pp	SE
emporte	Vvc	EMPORTER
,	Fw	,
à	S	À
la	Da	LE
fin	Nc	FIN
elle	Pp	IL
consent	Vvc	CONSENTIR
,	Fw	,
on	Pp	ON
se	Pp	IL
réconcilie	Vvc	RÉCONCILIER
avec	S	AVEC
elle	Pp	IL
,	Fw	,
et	Cc	ET
on	Pp	ON
se	Pp	IL
trouve	Vvc	TROUVER
uni	Ge	UNIR
avec	S	AVEC
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
aime	Vvc	AIMER
.	Fs	.
Mais	Cc	MAIS
ou	Pr	OÙ
j'	Pp	JE
entends	Vvc	ENTENDRE
mal	Rg	MAL
,	Fw	,
ou	Cc	OU
cela	Pd	CELA
ressemble	Vvc	RESSEMBLER
à	S	À
un	Dn	UN
enlèvement	Nc	ENLÈVEMENT
;	Fw	;
en	Pp	EN
est	Vuc	ÊTRE
-ce	Vvc	-ce
un	Pi	UN
,	Fw	,
Dorante	Ga	DORER
?	Fs	?
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
plus	Rg	PLUS
rien	Pi	RIEN
à	S	À
dire	Vvn	DIRE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
forcé	Ge	FORCER
de	S	DE
parler	Vvn	PARLER
,	Fw	,
et	Cc	ET
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
que	Rg	QUE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
mérite	Vvc	MÉRITER
;	Fw	;
Pardonnez	Vvc	PARDONNER
quelque	Di	QUELQUE
chose	Nc	CHOSE
au	S+Da	À+LE
trouble	Nc	TROUBLE
où	Pr	OÙ
il	Pp	IL
est	Vuc	ÊTRE
:	Fw	:
le	Da	LE
moyen	Nc	MOYEN
est	Vuc	ÊTRE
dur	Ag	DUR
,	Fw	,
et	Cc	ET
il	Pp	IL
est	Vuc	ÊTRE
fâcheux	Ag	FÂCHEUX
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
y	Pp	Y
en	Pp	EN
ait	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
autre	Pi	AUTRE
.	Fs	.
Est	Vuc	ÊTRE
-ce	Vvc	-ce
là	Rg	LÀ
un	Dn	UN
moyen	Nc	MOYEN
,	Fw	,
est	Vuc	ÊTRE
-ce	Vvc	-ce
un	Dn	UN
remède	Nc	REMÈDE
qu'	Cs	QUE
une	Dn	UN
extravagance	Nc	EXTRAVAGANCE
!	Fs	!
Ah	I	AH
!	Fs	!
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
reconnais	Vvc	RECONNAÎTRE
pas	Rg	PAS
à	S	À
cela	Pd	CELA
,	Fw	,
Dorante	Ga	DORER
,	Fw	,
je	Pp	JE
me	Pp	JE
passerai	Vvc	PASSER
mieux	Rg	MIEUX
de	S	DE
bonheur	Nc	BONHEUR
que	Cs	QUE
de	S	DE
vertus	Nc	VERTU
,	Fw	,
me	Pp	JE
proposer	Vvn	PROPOSER
d'	S	DE
être	Vun	ÊTRE
insensée	Ag	INSENSÉ
,	Fw	,
d'	S	DE
être	Vun	ÊTRE
méprisable	Ag	MÉPRISABLE
?	Fs	?
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
aime	Vvc	AIMER
plus	Rg	PLUS
.	Fs	.
Vous	Pp	VOUS
ne	Rp	NE
m'	Pp	JE
aimez	Vvc	AIMER
plus	Rg	PLUS
!	Fs	!
Ce	Dd	CE
mot	Nc	MOT
m'	Pp	JE
accable	Vvc	ACCABLER
,	Fw	,
il	Pp	IL
m'	Pp	JE
arrache	Vvc	ARRACHER
le	Da	LE
coeur	Nc	CUR
.	Fs	.
En	S	EN
vérité	Nc	VÉRITÉ
,	Fw	,
son	Ds	SON
état	Nc	ÉTAT
me	Pp	JE
touche	Vvc	TOUCHER
.	Fs	.
Adieu	Nc	ADIEU
,	Fw	,
belle	Ag	BEAU
Angélique	Nc	Angélique
,	Fw	,
je	Pp	JE
ne	Rp	NE
survivrai	Vvc	SURVIVRE
pas	Rg	PAS
à	S	À
la	Da	LE
menace	Nc	MENACE
que	Pr	QUE
vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
faite	Ge	FAIRE
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
Dorante	Ga	DORER
,	Fw	,
êtes	Vuc	ÊTRE
-vous	Nc	-vous
raisonnable	Ag	RAISONNABLE
?	Fs	?
Ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
vous	Pp	VOUS
propose	Vvc	PROPOSER
est	Vuc	ÊTRE
hardi	Ag	HARDI
,	Fw	,
mais	Cc	MAIS
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
un	Dn	UN
crime	Nc	CRIME
.	Fs	.
Un	Dn	UN
enlèvement	Nc	ENLÈVEMENT
,	Fw	,
Lisette	Nc	LISETTE
!	Fs	!
Ma	Ds	MON
chère	Nc	CHÈRE
Angélique	Ag	Angélique
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
perds	Vvc	PERDRE
.	Fs	.
Concevez	Vvc	CONCEVOIR
-vous	Nc	-vous
ce	Pd	CE
que	Pr	QUE
c'	Pd	CE
est	Vuc	ÊTRE
que	Cs	QUE
vous	Pp	VOUS
perdre	Vvn	PERDRE
?	Fs	?
Et	Cc	ET
si	Cs	SI
vous	Pp	VOUS
m'	Pp	JE
aimez	Vvc	AIMER
un	Dn	UN
peu	Rg	PEU
,	Fw	,
n'	Rp	NE
êtes	Vuc	ÊTRE
-vous	Nc	-vous
pas	Rg	PAS
effrayée	Ge	EFFRAYER
vous	Pp	VOUS
-même	Vvc	-même
de	S	DE
l'	Da	LE
idée	Nc	IDÉE
de	S	DE
n'	Rp	NE
être	Vun	ÊTRE
jamais	Rg	JAMAIS
à	S	À
moi	Pp	JE
?	Fs	?
Et	Cc	ET
parce	Vvc	parce
que	Cs	QUE
vous	Pp	VOUS
êtes	Vuc	ÊTRE
vertueuse	Ag	VERTUEUX
,	Fw	,
en	Pp	EN
avez	Vuc	AVOIR
-vous	Ge	-vous
moins	Rg	MOINS
de	S	DE
droit	Nc	DROIT
d'	S	DE
éviter	Vvn	ÉVITER
un	Dn	UN
malheur	Nc	MALHEUR
?	Fs	?
Nous	Pp	NOUS
aurions	Vuc	AVOIR
le	Da	LE
secours	Nc	SECOURS
d'	S	DE
une	Dn	UN
dame	Nc	DAME
qui	Pr	QUI
n'	Rp	NE
est	Vuc	ÊTRE
heureusement	Rg	HEUREUSEMENT
qu'	Rg	QUE
à	S	À
un	Dn	UN
quart	Nc	QUART
de	S	DE
lieue	Nc	LIEUE
d'	S	DE
ici	Rg	ICI
,	Fw	,
et	Cc	ET
chez	S	CHEZ
qui	Pr	QUI
je	Pp	JE
vous	Pp	VOUS
mènerais	Vvc	MENER
.	Fs	.
Haye	Ge	HAÏR
!	Fs	!
Haye	Ge	HAÏR
!	Fs	!
Non	Rg	NON
,	Fw	,
Dorante	Ga	DORER
,	Fw	,
laissons	Vvc	LAISSER
là	Rg	LÀ
votre	Ds	VOTRE
dame	Nc	DAME
,	Fw	,
je	Pp	JE
parlerai	Vvc	PARLER
à	S	À
ma	Ds	MON
mère	Nc	MÈRE
;	Fw	;
elle	Pp	IL
est	Vuc	ÊTRE
bonne	Ag	BON
,	Fw	,
je	Pp	JE
la	Pp	IL
toucherai	Vvc	TOUCHER
peut-être	Rg	PEUT-ÊTRE
,	Fw	,
je	Pp	JE
la	Pp	IL
toucherai	Vvc	TOUCHER
,	Fw	,
je	Pp	JE
