DÉCORATION	Nc	DÉCORATION
son	Ds	SON
Hôtellerie	Nc	Hôtellerie
,	Fw	,
Et	Vvc	Et
n'	Rp	NE
y	Pp	Y
passeraient	Vvc	PASSER
pas	Rg	PAS
tout	Di	TOUT
le	Da	LE
jour	Nc	JOUR
sans	S	SANS
emploi	Nc	EMPLOI
,	Fw	,
Si	Vvc	Si
leur	Ds	LEUR
Maître	Nc	Maître
faisait	Vvc	FAIRE
tant	Rg	TANT
de	S	DE
Fêtes	Vvc	Fêtes
pour	S	POUR
moi	Pp	JE
.	Fs	.
D'ailleurs	Nc	D'ailleurs
,	Fw	,
qu'	Cs	QUE
a-t-il	V	AVOIR
besoin	Nc	BESOIN
d'	S	DE
user	Vvn	USER
de	S	DE
cette	Dd	CE
adresse	Nc	ADRESSE
?	Fs	?
Je	Pp	JE
souffre	Vvc	SOUFFRIR
que	Cs	QUE
son	Ds	SON
coeur	Nc	CUR
m'	Pp	JE
explique	Vvc	EXPLIQUER
sa	Ds	SON
tendresse	Nc	TENDRESSE
,	Fw	,
Et	Vvc	Et
depuis	S	DEPUIS
mon	Ds	MON
Veuvage	Nc	VEUVAGE
à	S	À
me	Pp	JE
plaire	Vvn	PLAIRE
attaché	Nc	ATTACHÉ
,	Fw	,
Quand	Nc	Quand
il	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
divertie	Ge	DIVERTIR
,	Fw	,
il	Pp	IL
ne	Rp	NE
s'	Pp	SE
est	Vuc	ÊTRE
point	Rg	POINT
caché	Ge	CACHER
.	Fs	.
Soupçonner	Nc	Soupçonner
le	Pp	IL
Marquis	Vvc	Marquis
!	Fs	!
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
quoi	Pr	QUE|QUOI
qu'	Pr	QUE
il	Pp	IL
pût	Vvc	POUVOIR
faire	Vvn	FAIRE
,	Fw	,
Son	Nc	SON
amour	Nc	AMOUR
si	Rg	SI
longtemps	Rg	LONGTEMPS
aurait	Vuc	AVOIR
peine	Nc	PEINE
à	S	À
se	Pp	IL
taire	Vvn	TAIRE
,	Fw	,
Et	Vvc	Et
voyant	Ga	VOIR
votre	Ds	VOTRE
peine	Nc	PEINE
,	Fw	,
un	Dn	UN
sourire	Nc	SOURIRE
indiscret	Ag	INDISCRET
De	Vvc	De
ses	Ds	SON
soins	Nc	SOIN
applaudis	Ge	APPLAUDIR
trahirais	Vvc	TRAHIR
le	Da	LE
secret	Nc	SECRET
.	Fs	.
Il	Pp	IL
vous	Pp	VOUS
parle	Vvc	PARLER
à	S	À
toute	Di	TOUT
heure	Nc	HEURE|HURE
.	Fs	.
Et	Cc	ET
si	Cs	SI
notre	Ds	NOTRE
Vicomte	Ag	Vicomte
S'	Nc	S'
était	Vuc	ÊTRE
avisé	Ge	AVISER
...	Fs	...
Lui	Nc	Lui
?	Fs	?
Que	Cs	QUE
j'	Pp	JE
en	Pp	EN
aurais	Vuc	AVOIR
de	S	DE
honte	Nc	HONTE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
fatigant	Ag	FATIGANT
homme	Nc	HOMME
.	Fs	.
Il	Pp	IL
va	Vvc	ALLER
jusqu'	S	JUSQUE
à	S	À
l'	Da	LE
excès	Nc	EXCÈS
.	Fs	.
Il	Pp	IL
doit	Vvc	DEVOIR
venir	Vvn	VENIR
m'	Pp	JE
instruire	Vvn	INSTRUIRE
ici	Rg	ICI
de	S	DE
mon	Ds	MON
Procès	Nc	Procès
.	Fs	.
Vous	Pp	VOUS
pouvez	Vvc	POUVOIR
seul	Ag	SEUL
à	S	À
seul	Ag	SEUL
lui	Pp	IL
donner	Vvn	DONNER
audience	Nc	AUDIENCE
,	Fw	,
Car	Nc	CAR
pour	S	POUR
moi	Pp	JE
je	Pp	JE
déserte	Vvc	DÉSERTER
,	Fw	,
et	Cc	ET
suis	Vuc	ÊTRE
sans	S	SANS
complaisance	Nc	COMPLAISANCE
.	Fs	.
Et	Cc	ET
ne	Rp	NE
pouvez	Vvc	POUVOIR
-vous	Nc	-vous
pas	Rg	PAS
en	S	EN
rire	Vvn	RIRE
comme	S	COMME
moi	Pp	JE
?	Fs	?
Non	Rg	NON
,	Fw	,
ces	Dd	CE
sortes	Nc	SORTE
d'	S	DE
Amants	Ga	Amants
...	Fs	...
Mais	Vvc	Mais
qu'	Cs	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
je	Pp	JE
vois	Vvc	ALLER|VOIR
?	Fs	?
Madame	Nc	MADAME
...	Fs	...
Vous	Nc	Vous
voyez	Vvc	VOIR
l'	Da	LE
Amour	Nc	AMOUR
et	Cc	ET
la	Da	LE
Jeunesse	Nc	JEUNESSE
,	Fw	,
Qui	Vvc	Qui
viennent	Vvc	VENIR
admirer	Vvn	ADMIRER
la	Da	LE
charmante	Ag	CHARMANT
Comtesse	Nc	COMTE|COMTESSE
,	Fw	,
Et	Vvc	Et
lui	Pp	IL
dire	Vvn	DIRE
à	S	À
l'	Da	LE
envi	Nc	ENNUI|ENVI
qu'	Rg	QUE
être	Vun	ÊTRE
de	S	DE
ses	Ds	SON
plaisirs	Nc	PLAISIR
,	Fw	,
Fait	Vvc	FAIRE
l'	Da	LE
unique	Ag	UNIQUE
bonheur	Nc	BONHEUR
qui	Pr	QUI
flatte	Vvc	FLATTER
leurs	Ds	LEUR
désirs	Nc	DÉSIR
.	Fs	.
Et	Cc	ET
qui	Pr	QUI
les	Pp	ILS
a	Vuc	AVOIR
conduits	Ge	CONDUIRE
?	Fs	?
Ce	Dd	CE
More	Nc	MORE
qui	Pr	QUI
jargonne	Vvc	JARGONNER
Certains	Ag	CERTAIN
mots	Nc	MOT|MOTS
qui	Pr	QUI
ne	Rp	NE
sont	Vuc	ÊTRE
entendus	Ge	ENTENDRE
de	S	DE
personne	Pi	PERSONNE
.	Fs	.
Ils	Pp	ILS
sont	Vuc	ÊTRE
tous	Di	TOUT
deux	Nc	DEUX
entrés	Ge	ENTRER
,	Fw	,
demandant	Ga	DEMANDER
à	S	À
vous	Pp	VOUS
voir	Vvn	VOIR
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
encor	Nc	encor
l'	Pp	IL
Inconnu	Vvc	Inconnu
.	Fs	.
Nous	Pp	NOUS
allons	Vvc	ALLER
le	Pp	IL
savoir	Vvn	SAVOIR
.	Fs	.
Nous	Pp	NOUS
n'	Rp	NE
avions	Vuc	AVOIR
pas	Rg	PAS
besoin	Nc	BESOIN
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
nous	Pp	NOUS
vînt	Vvc	VENIR
conduire	Vvn	CONDUIRE
,	Fw	,
Et	Vvc	Et
d'	S	DE
eux	Pp	EUX
-mêmes	Vvc	-mêmes
jusqu'	S	JUSQUE
à	S	À
ce	Dd	CE
jour	Nc	JOUR
Jamais	Vvc	Jamais
dans	S	DANS
aucun	Di	AUCUN
lieu	Nc	LIEU
la	Da	LE
Jeunesse	Nc	JEUNESSE
et	Cc	ET
l'	Da	LE
Amour	Nc	AMOUR
N'	Ag	N'
ont	Vuc	AVOIR
eu	Ge	AVOIR
de	S	DE
peine	Nc	PEINE
à	S	À
s'	Pp	SE
introduire	Vvn	INTRODUIRE
.	Fs	.
L'	Da	LE
aimable	Ag	AIMABLE
couple	Nc	COUPLE|COUPLÉ
!	Fs	!
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
rien	Pi	RIEN
de	S	DE
si	Rg	SI
beau	Ag	BEAU
.	Fs	.
De	S	DE
leur	Ds	LEUR
petite	Ag	PETIT
mascarade	Nc	MASCARADE
Le	Vvc	Le
dessein	Nc	DESSEIN
est	Vuc	ÊTRE
assez	Rg	ASSEZ
nouveau	Ag	NOUVEAU
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
les	Pp	ILS
écouter	Vvn	ÉCOUTER
,	Fw	,
car	Cc	CAR
je	Pp	JE
me	Pp	JE
persuade	Vvc	PERSUADER
Qu'	Vvc	Qu'
ils	Pp	ILS
nous	Pp	NOUS
vont	Vvc	ALLER
de	S	DE
l'	Da	LE
Amour	Nc	AMOUR
faire	Vvn	FAIRE
un	Dn	UN
joli	Ag	JOLI
tableau	Nc	TABLEAU
.	Fs	.
Quoique	Cs	QUOIQUE
vous	Pp	VOUS
nous	Pp	NOUS
voyiez	Vvc	VOIR
ensemble	Rg	ENSEMBLE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
assez	Rg	ASSEZ
rarement	Rg	RAREMENT
que	Cs	QUE
nous	Pp	NOUS
sommes	Vuc	ÊTRE
d'	S	DE
accord	Nc	ACCORD
.	Fs	.
Comme	Cs	COMME
tout	Pi	TOUT
me	Pp	JE
cède	Vvc	CÉDER
,	Fw	,
il	Pp	IL
me	Pp	JE
semble	Vvc	SEMBLER
Que	Vvc	Que
me	Pp	JE
céder	Vvn	CÉDER
aussi	Rg	AUSSI
ne	Rp	NE
vous	Pp	VOUS
ferait	Vvc	FAIRE|FERRER
pas	Rg	PAS
tort	Nc	TORT
.	Fs	.
Moi	Pp	JE
,	Fw	,
vous	Pp	VOUS
céder	Vvn	CÉDER
!	Fs	!
Et	Cc	ET
pourquoi	Rt	POURQUOI
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
?	Fs	?
Si	Cs	SI
vous	Pp	VOUS
avez	Vuc	AVOIR
des	Dn	UN
charmes	Nc	CHARME
assez	Rg	ASSEZ
doux	Ag	DOUX
,	Fw	,
Qui	Vvc	Qui
plaisent	Vvc	PLAIRE
en	S	EN
coquetterie	Nc	COQUETTERIE
,	Fw	,
Je	Vvc	Je
me	Pp	JE
fais	Vvc	FAIRE
aimer	Vvn	AIMER
plus	Rg	PLUS
que	Cs	QUE
vous	Pp	VOUS
.	Fs	.
Jamais	Rg	JAMAIS
je	Pp	JE
ne	Rp	NE
quitte	Vvc	QUITTER
personne	Pi	PERSONNE
,	Fw	,
Qu'	Vvc	Qu'
on	Pp	ON
ne	Rp	NE
s'	Pp	SE
en	Pp	EN
fasse	Vvc	FAIRE
un	Dn	UN
dur	Ag	DUR
tourment	Nc	TOURMENT
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Dit	Vvc	DIRE
-on	Nc	-on
,	Fw	,
faut-il	Vvc	faut-il
si	Rg	SI
promptement	Rg	PROMPTEMENT
Que	Vvc	Que
la	Da	LE
Jeunesse	Nc	JEUNESSE
m'	Pp	JE
abandonne	Vvc	ABANDONNER
?	Fs	?
Mais	Cc	MAIS
quand	Cs	QUAND
le	Da	LE
noir	Nc	NOIR
chagrin	Ag	CHAGRIN
de	S	DE
vos	Ds	VOTRE
transports	Nc	TRANSPORT|TRANSPORTS
jaloux	Ag	JALOUX
Force	Vvc	FORCER
deux	Nc	DEUX
Coeurs	Nc	CUR
à	S	À
la	Da	LE
rupture	Nc	RUPTURE
,	Fw	,
On	Vvc	On
y	Pp	Y
trouve	Vvc	TROUVER
un	Dn	UN
repos	Nc	REPOS
si	Rg	SI
doux	Ag	DOUX
Qu'	Vvc	Qu'
on	Pp	ON
vous	Pp	VOUS
laisse	Vvc	LAISSER
aller	Vvn	ALLER
sans	S	SANS
murmure	Nc	MURMURE
;	Fw	;
Et	Vvc	Et
je	Pp	JE
ne	Rp	NE
sache	Vvc	SAVOIR
que	Cs	QUE
les	Pp	ILS
Fous	Vvc	FOUTRE
,	Fw	,
Qui	Vvc	Qui
mal	Rg	MAL
guéris	Ge	GUÉRIR
de	S	DE
leur	Ds	LEUR
blessure	Nc	BLESSURE
,	Fw	,
Veuillent	Vvc	VOULOIR
renouer	Vvn	RENOUER|RÉNOVER
avec	S	AVEC
vous	Pp	VOUS
.	Fs	.
Et	Cc	ET
quand	Cs	QUAND
on	Pp	ON
ne	Rp	NE
rompt	Vvc	ROMPRE
point	Rg	POINT
est-il	Ag	est-il
douceurs	Nc	DOUCEUR
pareilles	Ag	PAREIL
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
miracle	Nc	MIRACLE
dont	Pr	DONT
le	Da	LE
bruit	Nc	BRUIT
Vient	Vvc	VENIR
rarement	Rg	RAREMENT
à	S	À
mes	Ds	MON
oreilles	Nc	OREILLE
;	Fw	;
Mais	Vvc	Mais
regardons	Vvc	REGARDER
le	Da	LE
dégoût	Nc	DÉGOÛT
qui	Pr	QUI
le	Pp	IL
suit	Vvc	SUIVRE
.	Fs	.
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
comme	S	COMME
la	Da	LE
Jeunesse	Nc	JEUNESSE
Qui	Vvc	Qui
se	Pp	IL
trouve	Vvc	TROUVER
aimable	Ag	AIMABLE
en	S	EN
tout	Di	TOUT
temps	Nc	TEMPS
.	Fs	.
Vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
agrément	Nc	AGRÉMENT
qui	Pr	QUI
ne	Rp	NE
cesse	Vvc	CESSER
,	Fw	,
Pour	Nc	POUR
peu	Rg	PEU
que	Cs	QUE
vous	Pp	VOUS
alliez	Vvc	ALLER|ALLIER
au-delà	Rg	AU-DELÀ
du	S+Da	DE+LE
Printemps	Nc	PRINTEMPS
.	Fs	.
Quand	Cs	QUAND
l'	Da	LE
âge	Nc	ÂGE
vient	Vvc	VENIR
,	Fw	,
la	Da	LE
belle	Ag	BEAU
chose	Nc	CHOSE
Que	Vvc	Que
les	Da	LE
soupirs	Nc	SOUPIR
de	S	DE
deux	Nc	DEUX
Amants	Ga	Amants
Barbons	Vvc	BARBER
!	Fs	!
À	Nc	À
quoi	Pr	QUE|QUOI
peuvent	Vvc	POUVOIR
-ils	Vvc	-ils
être	Vun	ÊTRE
bons	Ag	BON
Qu'	Vvc	Qu'
à	S	À
plaindre	Vvn	PLAINDRE
leur	Ds	LEUR
métamorphose	Nc	MÉTAMORPHOSE
?	Fs	?
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
en	S	EN
douceurs	Nc	DOUCEUR
qu'	Pr	QUE
ils	Pp	ILS
passent	Vvc	PASSER
tout	Di	TOUT
le	Da	LE
jour	Nc	JOUR
.	Fs	.
L'	Da	LE
un	Pi	UN
dort	Vvc	DORMIR
tandis	Nc	tandis
que	Cs	QUE
l'	Da	LE
autre	Pi	AUTRE
gronde	Vvc	GRONDER
,	Fw	,
Et	Vvc	Et
jamais	Rg	JAMAIS
on	Pp	ON
ne	Rp	NE
vit	Vvc	VIVRE|VOIR
au	S+Da	À+LE
monde	Nc	MONDE
Rien	Vvc	Rien
de	S	DE
si	Rg	SI
sot	Ag	SOT
qu'	Cs	QUE
un	Dn	UN
vieil	Ag	VIEUX
amour	Nc	AMOUR
.	Fs	.
De	S	DE
vos	Ds	VOTRE
jeunes	Ag	JEUNE
attraits	Nc	ATTRAIT
vous	Pp	VOUS
faîtes	Nc	FAÎTE
bien	Rg	BIEN
la	Da	LE
fière	Ag	FIER
.	Fs	.
On	Pp	ON
la	Pp	IL
ferait	Vvc	FAIRE|FERRER
à	S	À
moins	Nc	MOINS
;	Fw	;
partout	Rg	PARTOUT
je	Pp	JE
saute	Vvc	SAUTER
aux	S+Da	À+LES
yeux	Nc	OEIL|YEUX
.	Fs	.
On	Pp	ON
me	Pp	JE
nomme	Vvc	NOMMER
partout	Rg	PARTOUT
des	Dn	UN
Beautés	Nc	Beautés
la	Da	LE
première	Nc	PREMIER|PREMIÈRE
,	Fw	,
Et	Vvc	Et
c'	Pd	CE
est	Vuc	ÊTRE
en	S	EN
quoi	Pr	QUE|QUOI
sur	S	SUR
vous	Pp	VOUS
je	Pp	JE
l'	Pp	IL
emporte	Vvc	EMPORTER
encor	Nc	encor
mieux	Rg	MIEUX
.	Fs	.
Car	Cc	CAR
enfin	Rg	ENFIN
pour	S	POUR
me	Pp	JE
vaincre	Vvn	VAINCRE
,	Fw	,
employez	Vvc	EMPLOYER
ruse	Nc	RUSE
,	Fw	,
adresse	Nc	ADRESSE
,	Fw	,
Cherchez	Vvc	CHERCHER
,	Fw	,
artifice	Nc	ARTIFICE
,	Fw	,
détours	Nc	DÉTOUR
:	Fw	:
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
de	S	DE
laide	Ag	LAID
Jeunesse	Nc	JEUNESSE
,	Fw	,
Mais	Vvc	Mais
il	Pp	IL
est	Vuc	ÊTRE
de	Dn	UN
vilains	Ag	VILAIN
Amours	Nc	AMOUR
.	Fs	.
Vous	Pp	VOUS
croyez	Vvc	CROIRE
que	Cs	QUE
je	Pp	JE
me	Pp	JE
chagrine	Vvc	CHAGRINER
,	Fw	,
De	Vvc	De
vous	Pp	VOUS
voir	Vvn	VOIR
ravaler	Vvn	RAVALER
mes	Ds	MON
droits	Nc	DROIT|DROITS
?	Fs	?
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
défendu	Ge	DÉFENDRE
de	S	DE
faire	Vvn	FAIRE
bonne	Ag	BON
mine	Nc	MINE
,	Fw	,
Quoiqu'on	Nc	Quoiqu'on
enrage	Vvc	ENRAGER
quelquefois	Rg	QUELQUEFOIS
.	Fs	.
Pour	S	POUR
moi	Pp	JE
,	Fw	,
je	Pp	JE
n'	Rp	NE
aime	Vvc	AIMER
que	Rg	QUE
la	Da	LE
joie	Nc	JOIE
,	Fw	,
Et	Vvc	Et
malgré	S	MALGRÉ
nos	Ds	NOTRE
débats	Nc	DÉBAT
qui	Pr	QUI
durent	Vvc	DEVOIR|DURER
trop	Rg	TROP
longtemps	Rg	LONGTEMPS
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
qu'	Cs	QUE
à	S	À
danser	Vvn	DANSER
je	Pp	JE
m'	Pp	JE
emploie	Vvc	EMPLOYER
.	Fs	.
Danser	Vvn	DANSER
!	Fs	!
Ignorez	Vvc	IGNORER
-vous	Nc	-vous
qu'	Pr	QUE
on	Pp	ON
a	Vuc	AVOIR
...	Fs	...
Je	Vvc	Je
vous	Pp	VOUS
entends	Vvc	ENTENDRE
,	Fw	,
Mais	Vvc	Mais
je	Pp	JE
puis	Vvc	POUVOIR
tout	Rg	TOUT
comme	S	COMME
Déesse	Nc	Déesse
.	Fs	.
En	Pp	EN
vain	Ag	VAIN
on	Pp	ON
croirait	Vvc	CROIRE
m'	Pp	JE
arrêter	Vvn	ARRÊTER
.	Fs	.
D'ailleurs	Nc	D'ailleurs
,	Fw	,
rien	Pi	RIEN
ne	Rp	NE
saurait	Vvc	SAURER|SAVOIR
contraindre	Vvn	CONTRAINDRE
la	Da	LE
Jeunesse	Nc	JEUNESSE
Et	Vvc	Et
qui	Pr	QUI
voudrait	Vvc	VOULOIR
l'	Pp	IL
empêcher	Vvn	EMPÊCHER
de	S	DE
sauter	Vvn	SAUTER
,	Fw	,
La	Vvc	La
ferait	Vvc	FAIRE|FERRER
mourir	Vvn	MOURIR
de	S	DE
tristesse	Nc	TRISTESSE
.	Fs	.
Songez	Vvc	SONGER
-y	Vvc	-y
bien	Rg	BIEN
,	Fw	,
j'	Pp	JE
appréhende	Vvc	APPRÉHENDER
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
Chacun	Pi	CHACUN
doit	Vvc	DEVOIR
soutenir	Vvn	SOUTENIR
son	Ds	SON
Rôle	Nc	Rôle
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
la	Da	LE
Jeunesse	Nc	JEUNESSE
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
un	Dn	UN
peu	Rg	PEU
folle	Ag	FOU
,	Fw	,
Et	Vvc	Et
l'	Da	LE
on	Pp	ON
ne	Rp	NE
prend	Vvc	PRENDRE
pas	Rg	PAS
garde	Nc	GARDE
aux	S+Da	À+LES
Fous	Nc	FOU
.	Fs	.
Olimpe	Vvc	Olimpe
après	S	APRÈS
que	Cs	QUE
la	Da	LE
Jeunesse	Nc	JEUNESSE
a	Vuc	AVOIR
dansé	Ge	DANSER
un	Dn	UN
Menuet	Nc	MENUET
.	Fs	.
La	Da	LE
cadence	Nc	CADENCE
à	S	À
trouver	Vvn	TROUVER
ne	Rp	NE
lui	Pp	IL
fait	Vvc	FAIRE
point	Rg	POINT
de	S	DE
peine	Nc	PEINE
.	Fs	.
Elle	Pp	IL
est	Vuc	ÊTRE
née	Ge	NAÎTRE
à	S	À
la	Da	LE
Danse	Nc	DANSE
,	Fw	,
et	Cc	ET
peut	Vvc	POUVOIR
s'	Cs	SI
en	S	EN
faire	Vvn	FAIRE
honneur	Nc	HONNEUR
.	Fs	.
L'	Da	LE
Amour	Nc	AMOUR
au	S+Da	À+LE
More	Nc	MORE
qui	Pr	QUI
l'	Pp	IL
a	Vuc	AVOIR
amené	Ge	AMENER
.	Fs	.
Tandis	Vvc	Tandis
qu'	Cs	QUE
elle	Pp	IL
reprend	Vvc	REPRENDRE
haleine	Nc	HALEINE
,	Fw	,
Approchez	Vvc	APPROCHER
,	Fw	,
notre	Ds	NOTRE
Conducteur	Nc	CONDUCTEUR
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
à	S	À
vous	Pp	VOUS
d'	S	DE
entrer	Vvn	ENTRER
sur	S	SUR
la	Da	LE
Scène	Nc	Scène
.	Fs	.
CHANSON	Nc	CHANSON
ITALIENNE	Vvc	ITALIENNE
DU	Nc	DÛ
MORE	Vvc	MORE
.	Fs	.
Occhi	Vvc	Occhi
neri	Nc	neri
,	Fw	,
il	Pp	IL
cui	Vvc	cui
splendore	Nc	splendore
Hora	Vvc	Hora
uccide	Vvc	uccide
,	Fw	,
hora	Vvc	hora
dà	Nc	dà
vita	Vvc	vita
;	Fw	;
Al	Vvc	Al
mio	Nc	mio
cuore	Ag	cuore
Che	Vvc	Che
si	Cs	SI
muore	Vvc	muore
Deh	Nc	Deh
,	Fw	,
pietosi	Vvc	pietosi
date	Nc	DATE
vita	Vvc	vita
.	Fs	.
Quel	Dt	QUEL
sol	Nc	SOL
di	Vvc	di
giovintù	Ag	giovintù
ch'in	Nc	ch'in
voi	Vvc	ALLER|VOIR
risplende	Nc	risplende
,	Fw	,
Quei	Ge	Quei
raggi	Nc	raggi
ridenti	Ge	ridenti
onde	Nc	ONDE
ogn'un	Ag	ogn'un
s'	Pp	SE
accende	Vvc	accende
,	Fw	,
V'insegnano	Nc	V'insegnano
,	Fw	,
non	Rg	NON
gia	Nc	gia
rigore	Ag	rigore
.	Fs	.
Occhi	Vvc	Occhi
neri	Nc	neri
,	Fw	,
il	Pp	IL
cui	Vvc	cui
splendore	Nc	splendore
Hora	Vvc	Hora
uccide	Vvc	uccide
,	Fw	,
hora	Vvc	hora
dà	Nc	dà
vita	Vvc	vita
;	Fw	;
Al	Vvc	Al
mio	Nc	mio
cuore	Ag	cuore
Che	Vvc	Che
si	Cs	SI
muore	Vvc	muore
Deh	Nc	Deh
,	Fw	,
pietosi	Vvc	pietosi
date	Nc	DATE
vita	Vvc	vita
.	Fs	.
Con	Nc	CON
sguardi	Ge	sguardi
lusinghieri	Nc	lusinghieri
,	Fw	,
strali	Vvc	strali
di	Ag	di
fuoco	Nc	fuoco
Begli	Ag	Begli
occhi	Vvc	occhi
,	Fw	,
nel	Nc	nel
petto	Nc	petto
colto	Nc	colto
m'	Pp	JE
havete	Vvc	havete
.	Fs	.
S'	Pp	SE
aiuto	Vvc	aiuto
certese	Nc	certese
non	Rg	NON
mi	Nc	MI
porgete	Ag	porgete
,	Fw	,
Ahira	Vvc	Ahira
,	Fw	,
ch'io	Nc	ch'io
vo	Vvc	vo
morendo	Nc	morendo
à	S	À
poco	Vvc	poco
à	S	À
poco	Nc	poco
.	Fs	.
Su	Ge	SAVOIR
,	Fw	,
su	Ge	SAVOIR
,	Fw	,
dunque	Nc	dunque
,	Fw	,
che	Vvc	che
fate	Ag	FAT
,	Fw	,
Pupille	Vvc	Pupille
adorate	Vvc	adorate
?	Fs	?
Con	Ag	CON
sguardo	Nc	sguardo
amoroso	Rg	AMOROSO
,	Fw	,
Non	Vvc	Non
piu	Nc	piu
disdegnoso	Rg	disdegnoso
,	Fw	,
La	Vvc	La
plaga	Ag	plaga
sanate	Nc	sanate
D'	Nc	D'
un	Dn	UN
'	Ag	'
alma	Nc	alma
ferita	Nc	ferita
.	Fs	.
Ahi	Ge	Ahi
che	Vvc	che
troppo	Nc	troppo
tardata	Vvc	tardata
.	Fs	.
E	Vvc	E
che	Vvc	che
non	Rg	NON
mirate	Vvc	mirate
Che	Vvc	Che
gie	Ag	gie
nel	Nc	nel
mio	Nc	mio
seno	Ag	seno
Lo	Vvc	Lo
spirto	Nc	spirto
vien	Ag	vien
meno	Nc	meno
,	Fw	,
E	Vvc	E
sta	Vvc	sta
su	Ge	SAVOIR
l'	Da	LE
usteta	Nc	usteta
.	Fs	.
Occhi	Vvc	Occhi
neri	Nc	neri
,	Fw	,
il	Pp	IL
cui	Vvc	cui
splendore	Nc	splendore
Hora	Vvc	Hora
uccide	Vvc	uccide
,	Fw	,
hora	Vvc	hora
dà	Nc	dà
vita	Vvc	vita
;	Fw	;
Al	Vvc	Al
mio	Nc	mio
cuore	Ag	cuore
Che	Vvc	Che
si	Cs	SI
muore	Vvc	muore
Deh	Nc	Deh
,	Fw	,
pietosi	Vvc	pietosi
date	Nc	DATE
vita	Vvc	vita
.	Fs	.
En	S	EN
toute	Di	TOUT
Langue	Nc	LANGUE
on	Pp	ON
vous	Pp	VOUS
dit	Vvc	DIRE
des	Dn	UN
douceurs	Nc	DOUCEUR
.	Fs	.
Ignorant	Nc	IGNORANT
qui	Pr	QUI
me	Pp	JE
les	Da	LE
adresse	Nc	ADRESSE
,	Fw	,
Ce	Vvc	Ce
sont	Vuc	ÊTRE
d'	S	DE
assez	Rg	ASSEZ
vaines	Ag	VAIN
ardeurs	Nc	ARDEUR
;	Fw	;
Mais	Vvc	Mais
laissons	Vvc	LAISSER
parler	Vvn	PARLER
la	Da	LE
Jeunesse	Nc	JEUNESSE
.	Fs	.
Et	Cc	ET
bien	Rg	BIEN
,	Fw	,
de	S	DE
moi	Pp	JE
que	Pr	QUE
dites	Vvc	DIRE
-vous	Nc	-vous
,	Fw	,
Amour	Nc	AMOUR
?	Fs	?
À	Vvc	À
danser	Vvn	DANSER
,	Fw	,
à	S	À
sauter	Vvn	SAUTER
employez	Vvc	EMPLOYER
tout	Di	TOUT
le	Da	LE
jour	Nc	JOUR
,	Fw	,
Cela	Vvc	CELER
n'	Rp	NE
a	Vuc	AVOIR
rien	Pi	RIEN
qui	Pr	QUI
m'	Pp	JE
intéresse	Vvc	INTÉRESSER
;	Fw	;
Mais	Vvc	Mais
puisque	Cs	PUISQUE
aucun	Pi	AUCUN
de	S	DE
nous	Pp	NOUS
n'	Rp	NE
est	Vuc	ÊTRE
d'	S	DE
humeur	Nc	HUMEUR
à	S	À
céder	Vvn	CÉDER
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
du	S+Da	DE+LE
moins	Nc	MOINS
nous	Pp	NOUS
accorder	Vvn	ACCORDER
,	Fw	,
Pour	Nc	POUR
louer	Vvn	LOUER|LOVER
dignement	Rg	DIGNEMENT
cette	Dd	CE
belle	Ag	BEAU
Comtesse	Nc	COMTE|COMTESSE
.	Fs	.
La	Da	LE
louer	Nc	LOUER|LOVER
?	Fs	?
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
mon	Ds	MON
fait	Nc	FAIT
.	Fs	.
Je	Pp	JE
ne	Rp	NE
pourrais	Vvc	POUVOIR
assez	Rg	ASSEZ
élever	Vvn	ÉLEVER
son	Ds	SON
mérite	Nc	MÉRITE
,	Fw	,
