Arrête	Vvc	Arrête
des	Dn	UN
paroles	Nc	PAROLE
au	S+Da	À+LE
vent	Nc	VENT
;	Fw	;
Quoi	Vvc	Quoi
dedans	Rg	DEDANS
ma	Ds	MON
maison	Nc	MAISON
j'	Pp	JE
introduirais	Vvc	INTRODUIRE
un	Dn	UN
homme	Nc	HOMME
Que	Vvc	Que
l'	Da	LE
impudique	Ag	IMPUDIQUE
ardeur	Nc	ARDEUR
d'	S	DE
un	Dn	UN
fol	Ag	FOL|FOU
amour	Nc	AMOUR
consomme	Vvc	CONSOMMER
?	Fs	?
Et	Cc	ET
qui	Pr	QUI
depuis	S	DEPUIS
longtemps	Rg	LONGTEMPS
sans	S	SANS
crainte	Nc	CRAINTE
et	Cc	ET
sans	S	SANS
respect	Nc	RESPECT
,	Fw	,
Tient	Vvc	TENIR
ma	Ds	MON
vertu	Nc	VERTU
forcée	Ge	FORCER
,	Fw	,
et	Cc	ET
mon	Ds	MON
honneur	Nc	HONNEUR
suspect	Ag	SUSPECT
?	Fs	?
Un	Dn	UN
infidèle	Ag	INFIDÈLE
ami	Nc	AMI
,	Fw	,
de	S	DE
qui	Pr	QUI
l'	Da	LE
âme	Nc	ÂME
est	Vuc	ÊTRE
si	Rg	SI
noire	Ag	NOIR
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
tâche	Vvc	TÂCHER
de	S	DE
souiller	Vvn	SOUILLER
de	S	DE
son	Ds	SON
ami	Nc	AMI
la	Da	LE
gloire	Nc	GLOIRE
;	Fw	;
Et	Vvc	Et
contre	S	CONTRE
tous	Di	TOUT
les	Da	LE
droits	Nc	DROIT|DROITS
d'	S	DE
amour	Nc	AMOUR
et	Cc	ET
d'	S	DE
amitié	Nc	AMITIÉ
,	Fw	,
Voudrait	Vvc	VOULOIR
ingratement	Rg	INGRATEMENT
lui	Pp	IL
ravir	Vvn	RAVIR
sa	Ds	SON
moitié	Nc	MOITIÉ
:	Fw	:
C'	Pd	CE
était	Vuc	ÊTRE
peu	Rg	PEU
d'	S	DE
employer	Vvn	EMPLOYER
d'	Dn	UN
inutiles	Ag	INUTILE
amorces	Nc	AMORCE
.	Fs	.
Vous	Pp	VOUS
en	Pp	EN
êtes	Vuc	ÊTRE
venu	Ge	VENIR
jusqu'	S	JUSQUE
à	S	À
d'	Dn	UN
injustes	Ag	INJUSTE
forces	Nc	FORCE|FORCÉ
;	Fw	;
Mais	Vvc	Mais
le	Da	LE
Ciel	Nc	CIEL
favorable	Ag	FAVORABLE
,	Fw	,
en	S	EN
ce	Dd	CE
besoin	Nc	BESOIN
pressant	Ag	PRESSANT
,	Fw	,
Oui	Vvc	Oui
le	Da	LE
Ciel	Nc	CIEL
a	Vuc	AVOIR
rendu	Ge	RENDRE
votre	Ds	VOTRE
effort	Nc	EFFORT
impuissant	Ag	IMPUISSANT
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
ce	Dd	CE
reproche	Nc	REPROCHE
est	Vuc	ÊTRE
juste	Ag	JUSTE
,	Fw	,
je	Pp	JE
l'	Pp	IL
avoue	Vvc	AVOUER
:	Fw	:
Le	Da	LE
principe	Nc	PRINCIPE
en	Pp	EN
est	Vuc	ÊTRE
noble	Ag	NOBLE
,	Fw	,
et	Cc	ET
même	Rg	MÊME
je	Pp	JE
le	Pp	IL
loue	Vvc	LOUER|LOVER
.	Fs	.
Je	Pp	JE
fus	Vuc	ÊTRE
trop	Rg	TROP
insolent	Ag	INSOLENT
,	Fw	,
et	Cc	ET
trop	Rg	TROP
audacieux	Ag	AUDACIEUX
De	Vvc	De
me	Pp	JE
flatter	Vvn	FLATTER
du	S+Da	DE+LE
bien	Nc	BIEN
d'	S	DE
agréer	Vvn	AGRÉER
à	S	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
,	Fw	,
Rien	Vvc	Rien
d'	S	DE
impur	Nc	IMPUR
ne	Rp	NE
peut	Vvc	POUVOIR
plaire	Vvn	PLAIRE
à	S	À
ces	Dd	CE
astres	Nc	ASTRE|ÂTRE
sans	S	SANS
tache	Nc	TACHE|TÂCHE
.	Fs	.
Ils	Pp	ILS
pénètrent	Vvc	PÉNÉTRER
un	Dn	UN
cur	Nc	CUR
,	Fw	,
ils	Pp	ILS
voient	Vvc	ALLER|VOIR
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
y	Pp	Y
cache	Vvc	CACHER
.	Fs	.
Dans	S	DANS
son	Ds	SON
aveuglement	Nc	AVEUGLEMENT
,	Fw	,
il	Pp	IL
en	Pp	EN
est	Vuc	ÊTRE
éclairé	Ge	ÉCLAIRER
:	Fw	:
S'	Cs	SI
il	Pp	IL
a	Vuc	AVOIR
quelque	Di	QUELQUE
souillure	Nc	SOUILLURE
,	Fw	,
il	Pp	IL
en	Pp	EN
est	Vuc	ÊTRE
épuré	Ge	ÉPURER
.	Fs	.
Et	Cc	ET
si	Cs	SI
sa	Ds	SON
passion	Nc	PASSION
s'	Pp	SE
accroît	Vvc	ACCROÎTRE
et	Cc	ET
persévère	Vvc	PERSÉVÉRER
,	Fw	,
Ils	Vvc	Ils
savent	Vvc	SAVOIR
l'	Pp	IL
en	S	EN
guérir	Vvn	GUÉRIR
d'	S	DE
un	Dn	UN
regard	Nc	REGARD
de	S	DE
colère	Nc	COLÈRE
.	Fs	.
Je	Pp	JE
ressens	Vvc	RESSENTIR
dans	S	DANS
le	Da	LE
mien	Ps	MIEN
,	Fw	,
ce	Dd	CE
prompt	Ag	PROMPT
et	Cc	ET
rare	Ag	RARE
effet	Nc	EFFET
;	Fw	;
Mes	Vvc	Mes
illicites	Ag	ILLICITE
feux	Nc	FEU|FEUX
sont	Vuc	ÊTRE
éteints	Ge	ÉTEINDRE
tout	Rg	TOUT
à	S	À
fait	Nc	FAIT
;	Fw	;
Je	Vvc	Je
ne	Rp	NE
suis	Vuc	ÊTRE
plus	Rg	PLUS
pressé	Ge	PRESSER
de	S	DE
ces	Dd	CE
transports	Nc	TRANSPORT|TRANSPORTS
étranges	Ag	ÉTRANGE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
vous	Pp	VOUS
aime	Vvc	AIMER
enfin	Rg	ENFIN
comme	Cs	COMME
on	Pp	ON
aime	Vvc	AIMER
les	Da	LE
anges	Nc	ANGE
,	Fw	,
D'	Nc	D'
un	Dn	UN
amour	Nc	AMOUR
pur	Ag	PUR
et	Cc	ET
saint	Ag	SAINT
,	Fw	,
exempt	Ag	EXEMPT
de	S	DE
tout	Di	TOUT
remords	Nc	REMORD
,	Fw	,
Franc	Vvc	Franc
des	Dn	UN
impressions	Nc	IMPRESSION
qui	Pr	QUI
nous	Pp	NOUS
viennent	Vvc	VENIR
du	S+Da	DE+LE
corps	Nc	CORPS
:	Fw	:
Et	Cc	ET
s'	Pp	SE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
qu'	Cs	QUE
en	S	EN
un	Dn	UN
mot	Nc	MOT
,	Fw	,
je	Pp	JE
m'	Pp	JE
exprime	Vvc	EXPRIMER
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Plus	Vvc	PLAIRE
pur	Ag	PUR
que	Cs	QUE
le	Da	LE
Soleil	Nc	SOLEIL
,	Fw	,
aussi	Rg	AUSSI
pur	Ag	PUR
que	Cs	QUE
votre	Ds	VOTRE
âme	Nc	ÂME
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
parlez	Vvc	PARLER
sans	S	SANS
fard	Nc	FARD
,	Fw	,
mon	Ds	MON
courroux	Nc	COURROUX
affaibli	Ge	AFFAIBLIR
Possible	Ag	POSSIBLE
avec	S	AVEC
le	Da	LE
temps	Nc	TEMPS
mettra	Vvc	METTRE
tout	Rg	TOUT
en	S	EN
oubli	Nc	OUBLI
:	Fw	:
Mais	Cc	MAIS
jusqu'	S	JUSQUE
à	S	À
ce	Dd	CE
moment	Nc	MOMENT
,	Fw	,
ou	Cc	OU
par	S	PAR
grâce	Nc	GRÂCE
,	Fw	,
ou	Cc	OU
par	S	PAR
crainte	Nc	CRAINTE
,	Fw	,
Redoutez	Vvc	REDOUTER
de	S	DE
mes	Ds	MON
yeux	Nc	OEIL|YEUX
une	Dn	UN
seconde	Nc	SECOND|SECONDE
atteinte	Ge	ATTEINDRE
.	Fs	.
Évitez	Vvc	Évitez
ma	Ds	MON
présence	Nc	PRÉSENCE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
affermissez	Vvc	AFFERMIR
Dedans	Ga	Dedans
le	Da	LE
repentir	Nc	REPENTIR
de	S	DE
vos	Ds	VOTRE
projets	Nc	PROJET
passez	Vvc	PASSER
.	Fs	.
Quoi	Pt	QUE|QUOI
m'	Pp	JE
imposer	Vvn	IMPOSER
,	Fw	,
Madame	Nc	MADAME
une	Dn	UN
loi	Nc	LOI
si	Rg	SI
sévère	Ag	SÉVÈRE
?	Fs	?
Le	Da	LE
soin	Nc	SOIN
de	S	DE
votre	Ds	VOTRE
bien	Nc	BIEN
m'	Pp	JE
ordonne	Vvc	ORDONNER
de	S	DE
le	Pp	IL
faire	Vvn	FAIRE
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
pour	S	POUR
votre	Ds	VOTRE
repos	Nc	REPOS
que	Pr	QUE
j'	Pp	JE
en	Pp	EN
dispose	Vvc	DISPOSER
ainsi	Rg	AINSI
,	Fw	,
Ne	Vvc	Ne
trouvez	Vvc	TROUVER
pas	Rg	PAS
mauvais	Ag	MAUVAIS
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
laisse	Vvc	LAISSER
ici	Rg	ICI
.	Fs	.
Ne	Rp	NE
trouvez	Vvc	TROUVER
pas	Rg	PAS
mauvais	Ag	MAUVAIS
que	Cs	QUE
j'	Pp	JE
en	Pp	EN
tire	Vvc	TIRER
vengeance	Nc	VENGEANCE
:	Fw	:
Mon	Ds	MON
feu	Nc	FEU
conserve	Vvc	CONSERVER
encor	Nc	encor
toute	Di	TOUT
sa	Ds	SON
violence	Nc	VIOLENCE
.	Fs	.
Ma	Ds	MON
langue	Nc	LANGUE
avec	S	AVEC
mon	Ds	MON
coeur	Nc	CUR
,	Fw	,
ne	Rp	NE
s'	Pp	SE
accordait	Vvc	ACCORDER
pas	Rg	PAS
bien	Rg	BIEN
,	Fw	,
Lors	Nc	LORD
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
disais	Vvc	DIRE
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
restait	Vvc	RESTER
rien	Pi	RIEN
.	Fs	.
Étouffez	Nc	Étouffez
-en	Vvc	-en
plutôt	Rg	PLUTÔT
,	Fw	,
et	Cc	ET
le	Da	LE
tout	Pi	TOUT
,	Fw	,
et	Cc	ET
le	Da	LE
reste	Nc	RESTE
:	Fw	:
Vous	Pp	VOUS
vous	Pp	VOUS
délivrerez	Vvc	DÉLIVRER
,	Fw	,
d'	S	DE
un	Dn	UN
poison	Nc	POISON
,	Fw	,
d'	S	DE
une	Dn	UN
peste	Nc	PESTE
,	Fw	,
D'	Nc	D'
un	Dn	UN
mal	Nc	MAL
de	S	DE
tous	Di	TOUT
les	Da	LE
maux	Nc	MAL
le	Da	LE
plus	Rg	PLUS
contagieux	Ag	CONTAGIEUX
Que	Vvc	Que
l'	Pp	IL
on	Pp	ON
reçoit	Vvc	RECEVOIR
dans	S	DANS
l'	Da	LE
âme	Nc	ÂME
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
on	Pp	ON
prend	Vvc	PRENDRE
par	S	PAR
les	Da	LE
yeux	Nc	OEIL|YEUX
.	Fs	.
Sylvain	Nc	SYLVAIN
,	Fw	,
tu	Pp	TU
me	Pp	JE
surprends	Vvc	SURPRENDRE
,	Fw	,
tu	Pp	TU
parais	Vvc	PARAÎTRE|PARER
habille	Ge	HABILLER
homme	Nc	HOMME
.	Fs	.
Il	Pp	IL
se	Pp	IL
trouve	Vvc	TROUVER
des	Dn	UN
clercs	Nc	CLERC
,	Fw	,
plus	Rg	PLUS
ignorants	Ga	IGNORER
à	S	À
Rome	Nc	Rome
.	Fs	.
Et	Cc	ET
sans	S	SANS
faire	Vvn	FAIRE
du	S+Da	DE+LE
vain	Ag	VAIN
,	Fw	,
je	Pp	JE
jurerais	Vvc	JURER
ma	Ds	MON
foi	Nc	FOI
,	Fw	,
Qu'	Vvc	Qu'
on	Pp	ON
en	Pp	EN
voit	Vvc	VOIR
dans	S	DANS
Paris	Vvc	Paris
de	S	DE
plus	Rg	PLUS
badauds	Ag	BADAUD
que	Cs	QUE
moi	Pp	JE
.	Fs	.
Mon	Ds	MON
esprit	Nc	ESPRIT
a	Vuc	AVOIR
paru	Ge	PARAÎTRE
dedans	Rg	DEDANS
mon	Ds	MON
personnage	Nc	PERSONNAGE
,	Fw	,
Lorsque	Vvc	Lorsque
de	S	DE
ces	Dd	CE
filous	Nc	FILOU
j'	Pp	JE
ai	Vuc	AVOIR
supposé	Ge	SUPPOSER
l'	Da	LE
outrage	Nc	OUTRAGE
.	Fs	.
Oui	Rg	OUI
certes	Rg	CERTES
,	Fw	,
tu	Pp	TU
t'	Pp	TU
en	Pp	EN
es	Vuc	ÊTRE
dignement	Rg	DIGNEMENT
acquitté	Ge	ACQUITTER
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
connu	Ge	CONNAÎTRE
ton	Ds	TON
génie	Nc	GÉNIE
,	Fw	,
et	Cc	ET
ta	Ds	TON
dextérité	Nc	DEXTÉRITÉ
:	Fw	:
Mais	Cc	MAIS
quelque	Di	QUELQUE
bon	Ag	BON
succès	Nc	SUCCÈS
qu'	Pr	QUE
ait	Vuc	AVOIR
eu	Ge	AVOIR
notre	Ds	NOTRE
mensonge	Nc	MENSONGE
,	Fw	,
Un	Vvc	Un
soupçon	Nc	SOUPÇON
dissipé	Ge	DISSIPER
dans	S	DANS
un	Dn	UN
autre	Pi	AUTRE
me	Pp	JE
plonge	Vvc	PLONGER
;	Fw	;
Léandre	Nc	Léandre
est	Vuc	ÊTRE
abusé	Ge	ABUSER
;	Fw	;
mais	Cc	MAIS
l'	Da	LE
ami	Nc	AMI
de	S	DE
Lyon	Nc	Lyon
N'	Ag	N'
est	Vuc	ÊTRE
pas	Rg	PAS
assurément	Rg	ASSURÉMENT
de	S	DE
même	Ag	MÊME
opinion	Nc	OPINION
:	Fw	:
Il	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
connu	Ge	CONNAÎTRE
sans	S	SANS
doute	Nc	DOUTE
,	Fw	,
et	Cc	ET
s'	Pp	SE
est	Vuc	ÊTRE
fait	Ge	FAIRE
violence	Nc	VIOLENCE
De	Vvc	De
me	Pp	JE
voir	Vvn	VOIR
,	Fw	,
de	S	DE
m'	Pp	JE
ouïr	Vvn	OUÏR
et	Cc	ET
garder	Vvn	GARDER
le	Da	LE
silence	Nc	SILENCE
.	Fs	.
Ils	Pp	ILS
reviennent	Vvc	REVENIR
tous	Di	TOUT
deux	Nc	DEUX
,	Fw	,
nous	Pp	NOUS
serions	Vuc	ÊTRE
bien	Rg	BIEN
trompez	Vvc	TROMPER
,	Fw	,
S'	Vvc	S'
ils	Pp	ILS
avaient	Vuc	AVOIR
en	S	EN
courant	Nc	COURANT
nos	Ds	NOTRE
filous	Nc	FILOU
attrapés	Ge	ATTRAPER
.	Fs	.
Ma	Ds	MON
peine	Nc	PEINE
,	Fw	,
grâce	Nc	GRÂCE
au	S+Da	À+LE
Ciel	Nc	CIEL
,	Fw	,
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
été	Ge	ÊTRE
trompée	Ge	TROMPER
;	Fw	;
Ne	Vvc	Ne
vous	Pp	VOUS
affligez	Vvc	AFFLIGER
plus	Rg	PLUS
,	Fw	,
j'	Pp	JE
apporte	Vvc	APPORTER
votre	Ds	VOTRE
épée	Nc	ÉPÉE
.	Fs	.
Tout	Pi	TOUT
cède	Vvc	CÉDER
,	Fw	,
tout	Rg	TOUT
se	Pp	IL
rend	Vvc	RENDRE
au	S+Da	À+LE
brave	Ag	BRAVE
Filemon	Nc	Filemon
.	Fs	.
Les	Da	LE
filous	Nc	FILOU
!	Fs	!
Ha	Rg	HA
!	Fs	!
Tout	Di	TOUT
beau	Ag	BEAU
,	Fw	,
vous	Pp	VOUS
savez	Vvc	SAVOIR
mal	Rg	MAL
leur	Ds	LEUR
nom	Nc	NOM
.	Fs	.
Et	Cc	ET
comme	Cs	COMME
les	Da	LE
objets	Nc	OBJET
se	Pp	IL
grossissent	Vvc	GROSSIR
dans	S	DANS
l'	Da	LE
ombre	Nc	OMBRE
,	Fw	,
À	Nc	À
vos	Ds	VOTRE
sens	Nc	SENS
étonnés	Ge	ÉTONNER
un	Dn	UN
seul	Ag	SEUL
homme	Nc	HOMME
a	Vuc	AVOIR
fait	Ge	FAIRE
nombre	Nc	NOMBRE
.	Fs	.
Un	Dn	UN
seul	Ag	SEUL
homme	Nc	HOMME
!	Fs	!
Un	Dn	UN
seul	Ag	SEUL
homme	Nc	HOMME
.	Fs	.
Ils	Pp	ILS
étaient	Vuc	ÊTRE
plus	Rg	PLUS
de	S	DE
six	Nc	SIX
.	Fs	.
Cavalier	Nc	CAVALIER
,	Fw	,
parlez	Nc	PARLÉ
-en	Vvc	-en
d'	S	DE
un	Dn	UN
esprit	Nc	ESPRIT
plus	Rg	PLUS
rassis	Ge	RASSEOIR|RASSIR
,	Fw	,
Vous	Nc	Vous
nous	Pp	NOUS
feriez	Vvc	FAIRE|FERRER
juger	Vvn	JUGER
dedans	Rg	DEDANS
cette	Dd	CE
occurrence	Nc	OCCURRENCE
,	Fw	,
Que	Vvc	Que
la	Da	LE
peur	Nc	PEUR
vous	Pp	VOUS
ôta	Vvc	ÔTER
jusqu'	S	JUSQUE
à	S	À
la	Da	LE
connaissance	Nc	CONNAISSANCE
;	Fw	;
Qu'	Vvc	Qu'
en	S	EN
des	Dn	UN
temps	Nc	TEMPS
seulement	Rg	SEULEMENT
vous	Pp	VOUS
êtes	Vuc	ÊTRE
généreux	Ag	GÉNÉREUX
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
la	Da	LE
mort	Nc	MORT
pour	S	POUR
vous	Pp	VOUS
est	Vuc	ÊTRE
d'	S	DE
un	Dn	UN
aspect	Nc	ASPECT
affreux	Ag	AFFREUX
.	Fs	.
Un	Dn	UN
seul	Ag	SEUL
avantage	Nc	AVANTAGE
de	S	DE
sa	Ds	SON
bonne	Ag	BON
conduite	Nc	CONDUITE
,	Fw	,
Vous	Nc	Vous
a	Vuc	AVOIR
mis	Ge	METTRE
sans	S	SANS
défense	Nc	DÉFENSE
,	Fw	,
et	Cc	ET
contraint	Vvc	CONTRAINDRE
à	S	À
la	Da	LE
fuite	Nc	FUITE
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
parlez	Vvc	PARLER
ici	Rg	ICI
d'	S	DE
un	Dn	UN
langage	Nc	LANGAGE
inconnu	Ag	INCONNU
.	Fs	.
Nous	Pp	NOUS
étions	Vuc	ÊTRE
séparés	Ge	SÉPARER
quand	Cs	QUAND
vous	Pp	VOUS
estes	Vuc	ÊTRE
venu	Ge	VENIR
,	Fw	,
Et	Vvc	Et
celui	Pd	CELUI
dont	Pr	DONT
je	Pp	JE
parle	Vvc	PARLER
,	Fw	,
et	Cc	ET
pour	S	POUR
qui	Pr	QUI
je	Pp	JE
respire	Vvc	RESPIRER
,	Fw	,
M'	Vvc	M'
avait	Vuc	AVOIR
dit	Ge	DIRE
à	S	À
peu	Rg	PEU
prés	Rg	PRÈS
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
vais	Vvc	ALLER
vous	Pp	VOUS
dire	Vvn	DIRE
.	Fs	.
Vous	Pp	VOUS
vous	Pp	VOUS
méprenez	Vvc	MÉPRENDRE
trop	Rg	TROP
,	Fw	,
de	S	DE
crier	Vvn	CRIER
aux	S+Da	À+LES
filous	Nc	FILOU
,	Fw	,
Arrêtez	Vvc	Arrêtez
,	Fw	,
et	Cc	ET
m'	Pp	JE
oyez	Vvc	OUÏR
Alcipe	Vvc	Alcipe
,	Fw	,
si	Cs	SI
c'	Pd	CE
est	Vuc	ÊTRE
vous	Pp	VOUS
.	Fs	.
La	Da	LE
mortelle	Ag	MORTEL
frayeur	Nc	FRAYEUR
d'	S	DE
une	Dn	UN
attaque	Nc	ATTAQUE
imprévue	Ag	IMPRÉVU
Vous	Nc	Vous
a	Vuc	AVOIR
troublé	Ge	TROUBLER
l'	Da	LE
esprit	Nc	ESPRIT
aussi	Rg	AUSSI
bien	Rg	BIEN
que	Cs	QUE
la	Da	LE
vue	Nc	VUE
.	Fs	.
De	S	DE
tous	Di	TOUT
les	Da	LE
gens	Nc	GENS|GENT
d'	S	DE
honneurs	Nc	HONNEUR
je	Pp	JE
professe	Vvc	PROFESSER
la	Da	LE
loi	Nc	LOI
;	Fw	;
Si	Vvc	Si
vous	Pp	VOUS
êtes	Vuc	ÊTRE
blessé	Ge	BLESSER
,	Fw	,
sachez	Vvc	SAVOIR
que	Cs	QUE
c'	Pd	CE
est	Vuc	ÊTRE
de	S	DE
moi	Pp	JE
.	Fs	.
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pu	Ge	POUVOIR
supporter	Vvn	SUPPORTER
l'	Da	LE
extrême	Ag	EXTRÊME
violence	Nc	VIOLENCE
Dont	Vvc	Dont
votre	Ds	VOTRE
aveugle	Ag	AVEUGLE
amour	Nc	AMOUR
usait	Vvc	USER
en	S	EN
ma	Ds	MON
présence	Nc	PRÉSENCE
;	Fw	;
Et	Vvc	Et
crois	Vvc	CROIRE|CROÎTRE
avoir	Vun	AVOIR
agi	Ge	AGIR
comme	S	COMME
un	Dn	UN
homme	Nc	HOMME
de	S	DE
cur	Nc	CUR
,	Fw	,
D'	Vvc	D'
avoir	Vun	AVOIR
pris	Ge	PRENDRE
le	Da	LE
parti	Nc	PARTI
d'	S	DE
une	Dn	UN
femme	Nc	FEMME
d'	S	DE
honneur	Nc	HONNEUR
.	Fs	.
Ce	Dd	CE
brave	Ag	BRAVE
est	Vuc	ÊTRE
fanfaron	Ag	FANFARON
.	Fs	.
Ce	Dd	CE
brave	Ag	BRAVE
a	Vuc	AVOIR
du	Dp	DU
courage	Nc	COURAGE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
ne	Rp	NE
pense	Vvc	PENSER
pas	Rg	PAS
qu'	Cs	QUE
il	Pp	IL
change	Vvc	CHANGER
de	S	DE
langage	Nc	LANGAGE
,	Fw	,
Vous	Nc	Vous
vous	Pp	VOUS
piquez	Vvc	PIQUER
,	Fw	,
ce	Pd	CE
semble	Vvc	SEMBLER
,	Fw	,
Alcipe	Vvc	Alcipe
,	Fw	,
à	S	À
quel	Dt	QUEL
sujet	Nc	SUJET
?	Fs	?
Il	Pp	IL
ne	Rp	NE
dit	Vvc	DIRE
rien	Pi	RIEN
de	S	DE
lui	Pp	IL
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
récit	Nc	RÉCIT
qu'	Pr	QUE
il	Pp	IL
fait	Vvc	FAIRE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
conte	Nc	CONTE|CONTÉ
ennuyeux	Ag	ENNUYEUX
.	Fs	.
Achevez	Vvc	ACHEVER
de	S	DE
m'	Pp	JE
entendre	Vvn	ENTENDRE
.	Fs	.
Je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
.	Fs	.
En	S	EN
tout	Di	TOUT
cas	Nc	CAS
,	Fw	,
je	Pp	JE
m'	Pp	JE
adresse	Vvc	ADRESSER
à	S	À
Léandre	Nc	Léandre
,	Fw	,
Je	Vvc	Je
laisse	Vvc	LAISSER
quelque	Di	QUELQUE
temps	Nc	TEMPS
l'	Da	LE
inconnu	Nc	INCONNU
dans	S	DANS
l'	Da	LE
erreur	Nc	ERREUR
.	Fs	.
Il	Pp	IL
parle	Vvc	PARLER
en	S	EN
menaçant	Ga	MENACER
,	Fw	,
j'	Pp	JE
écoute	Vvc	ÉCOUTER
sans	S	SANS
terreur	Nc	TERREUR
:	Fw	:
Mon	Ds	MON
silence	Nc	SILENCE
le	Pp	IL
choque	Vvc	CHOQUER
,	Fw	,
il	Pp	IL
veut	Vvc	VOULOIR
que	Cs	QUE
je	Pp	JE
réponde	Vvc	RÉPONDRE
,	Fw	,
Il	Vvc	Il
demeure	Vvc	DEMEURER
à	S	À
ma	Ds	MON
voix	Nc	VOIX
le	Da	LE
plus	Rg	PLUS
surpris	Ge	SURPRENDRE
du	S+Da	DE+LE
monde	Nc	MONDE
,	Fw	,
Six	Nc	SIX
en	S	EN
attaquer	Vvn	ATTAQUER
un	Pi	UN
,	Fw	,
le	Pp	IL
prendre	Vvn	PRENDRE
en	S	EN
trahison	Nc	TRAHISON
;	Fw	;
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
qu'	Cs	QUE
en	S	EN
ce	Dd	CE
moment	Nc	MOMENT
vous	Pp	VOUS
m'	Pp	JE
en	Pp	EN
fassiez	Vvc	FAIRE
raison	Nc	RAISON
,	Fw	,
Lui	Nc	Lui
dis	Vvc	DIRE
-je	Nc	-je
,	Fw	,
et	Cc	ET
si	Cs	SI
la	Da	LE
mort	Nc	MORT
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
pour	S	POUR
vous	Pp	VOUS
de	S	DE
charmes	Nc	CHARME
,	Fw	,
Que	Vvc	Que
vous	Pp	VOUS
vous	Pp	VOUS
disposiez	Vvc	DISPOSER
à	S	À
me	Pp	JE
rendre	Vvn	RENDRE
les	Da	LE
armes	Nc	ARME|ARMÉ
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
redoutez	Vvc	REDOUTER
peu	Rg	PEU
,	Fw	,
mais	Cc	MAIS
en	S	EN
vous	Pp	VOUS
assaillant	Ga	ASSAILLIR
,	Fw	,
Vous	Nc	Vous
saurez	Vvc	SAURER|SAVOIR
si	Cs	SI
je	Pp	JE
suis	Vuc	ÊTRE
téméraire	Ag	TÉMÉRAIRE
ou	Cc	OU
vaillant	Ag	VAILLANT
.	Fs	.
S'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
est	Vuc	ÊTRE
plus	Rg	PLUS
aisé	Ag	AISÉ
de	S	DE
me	Pp	JE
vaincre	Vvn	VAINCRE
qu'	Cs	QUE
un	Dn	UN
autre	Pi	AUTRE
;	Fw	;
Je	Vvc	Je
prends	Vvc	PRENDRE
son	Ds	SON
intérêt	Nc	INTÉRÊT
,	Fw	,
soutenez	Vvc	SOUTENIR
bien	Rg	BIEN
le	Da	LE
vôtre	As#Ps	VÔTRE
.	Fs	.
Lors	Rg	LORS
l'	Da	LE
il	Nc	IL
bon	Ag	BON
,	Fw	,
le	Da	LE
pied	Nc	PIED
ferme	Vvc	FERMER
,	Fw	,
et	Cc	ET
le	Da	LE
bras	Nc	BRAS
prompt	Ag	PROMPT
et	Cc	ET
fort	Ag	FORT
;	Fw	;
Je	Vvc	Je
lui	Pp	IL
porte	Vvc	PORTER
,	Fw	,
il	Pp	IL
s'	Pp	SE
écrie	Vvc	ÉCRIER
,	Fw	,
ah	I	AH
!	Fs	!
Cavalier	Nc	CAVALIER
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
tort	Nc	TORT
,	Fw	,
L'	Vvc	L'
ombre	Nc	OMBRE
a	Vuc	AVOIR
fait	Ge	FAIRE
mon	Ds	MON
abus	Nc	ABUS
que	Cs	QUE
votre	Ds	VOTRE
voix	Nc	VOIX
dissipe	Vvc	DISSIPER
,	Fw	,
Je	Vvc	Je
vous	Pp	VOUS
ai	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
d'abord	Nc	d'abord
