Reviens	Vvc	REVENIR
de	S	DE
ma	Ds	MON
reine	Nc	REINE|ROI
est	Vuc	ÊTRE
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
me	Pp	JE
flatte	Vvc	FLATTER
;	Fw	;
Mais	Vvc	Mais
,	Fw	,
puisqu'il	Cs	puisqu'il
faut	Vvc	FAILLIR|FALLOIR
enfin	Rg	ENFIN
que	Cs	QUE
votre	Ds	VOTRE
amour	Nc	AMOUR
éclate	Vvc	ÉCLATER
,	Fw	,
Songez	Vvc	SONGER
à	S	À
prévenir	Vvn	PRÉVENIR
le	Da	LE
barbare	Ag	BARBARE
courroux	Nc	COURROUX
D'	Nc	D'
un	Dn	UN
frère	Nc	FRÈRE
qui	Pr	QUI
vous	Pp	VOUS
hait	Vvc	HAÏR
et	Cc	ET
d'	S	DE
un	Dn	UN
rival	Nc	RIVAL
jaloux	Ag	JALOUX
...	Fs	...
Puissent	Vvc	POUVOIR
des	Dn	UN
Phrygiens	Nc	PHRYGIEN
la	Da	LE
force	Nc	FORCE|FORCÉ
et	Cc	ET
le	Da	LE
courage	Nc	COURAGE
Soutenir	Vvn	SOUTENIR
dignement	Rg	DIGNEMENT
le	Da	LE
destin	Nc	DESTIN
de	S	DE
Carthage	Nc	Carthage
!	Fs	!
Puisse	Vvc	POUVOIR
leur	Ds	LEUR
alliance	Nc	ALLIANCE
...	Fs	...
Oui	Vvc	Oui
,	Fw	,
je	Pp	JE
vais	Vvc	ALLER
déclarer	Vvn	DÉCLARER
Un	Vvc	Un
hymen	Nc	HYMEN
que	Cs	QUE
mon	Ds	MON
coeur	Nc	CUR
ne	Rp	NE
veut	Vvc	VOULOIR
plus	Rg	PLUS
différer	Vvn	DIFFÉRER
...	Fs	...
Quoi	Vvc	Quoi
!	Fs	!
Du	S+Da	DE+LE
rang	Nc	RANG
où	Pr	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
déplorable	Ag	DÉPLORABLE
victime	Nc	VICTIME
,	Fw	,
Faut-il	Vvc	Faut-il
sacrifier	Vvn	SACRIFIER
un	Dn	UN
amour	Nc	AMOUR
légitime	Ag	LÉGITIME
?	Fs	?
Et	Cc	ET
,	Fw	,
nourrissant	Ga	NOURRIR
toujours	Rg	TOUJOURS
d'	S	DE
ambitieux	Ag	AMBITIEUX
projets	Nc	PROJET
,	Fw	,
Immoler	Vvn	IMMOLER
mon	Ds	MON
repos	Nc	REPOS
à	S	À
de	Dn	UN
vains	Ag	VAIN
intérêts	Nc	INTÉRÊT
?	Fs	?
N'	Rp	NE
ajoutons	Vvc	AJOUTER
rien	Pi	RIEN
aux	S+Da	À+LES
soins	Nc	SOIN
de	S	DE
la	Da	LE
grandeur	Nc	GRANDEUR
suprême	Ag	SUPRÊME
:	Fw	:
Trop	Rg	TROP
de	S	DE
tourments	Nc	TOURMENT
divers	Ag	DIVERS
suivent	Vvc	SUIVRE
le	Da	LE
diadême	Nc	DIADÈME
;	Fw	;
Et	Vvc	Et
le	Da	LE
destin	Nc	DESTIN
des	S+Da	DE+LE|DE+LES
rois	Nc	ROI
est	Vuc	ÊTRE
assez	Rg	ASSEZ
rigoureux	Ag	RIGOUREUX
Sans	Vvc	Sans
que	Cs	QUE
l'	Da	LE
amour	Nc	AMOUR
les	Pp	ILS
rende	Vvc	RENDRE
encor	Nc	encor
plus	Rg	PLUS
malheureux	Ag	MALHEUREUX
!	Fs	!
Tandis	Vvc	Tandis
que	Cs	QUE
de	S	DE
sa	Ds	SON
cour	Nc	COUR
la	Da	LE
reine	Nc	REINE|ROI
environnée	Ge	ENVIRONNER
Aux	Vvc	Aux
chefs	Nc	CHEF
des	S+Da	DE+LE|DE+LES
Tyriens	Nc	TYRIEN
apprend	Vvc	APPRENDRE
notre	Ds	NOTRE
hyménée	Nc	HYMÉNÉE
,	Fw	,
Cher	Nc	Cher
Achate	Vvc	Achate
,	Fw	,
je	Pp	JE
puis	Vvc	POUVOIR
t'	Pp	TU
ouvrir	Vvn	OUVRIR
en	S	EN
liberté	Nc	LIBERTÉ
Les	Vvc	Les
secrets	Ag	SECRET
sentiments	Nc	SENTIMENT
de	S	DE
mon	Ds	MON
coeur	Nc	CUR
agité	Ge	AGITER
.	Fs	.
En	S	EN
vain	Ag	VAIN
à	S	À
mes	Ds	MON
désirs	Nc	DÉSIR
tout	Pi	TOUT
semble	Vvc	SEMBLER
ici	Rg	ICI
répondre	Vvn	RÉPONDRE
:	Fw	:
L'	Da	LE
inflexible	Ag	INFLEXIBLE
destin	Nc	DESTIN
se	Pp	IL
plaît	Vvc	PLAIRE
à	S	À
me	Pp	JE
confondre	Vvn	CONFONDRE
.	Fs	.
Je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
quel	Dt	QUEL
remords	Nc	REMORD
me	Pp	JE
trouble	Vvc	TROUBLER
nuit	Nc	NUIT
et	Cc	ET
jour	Nc	JOUR
:	Fw	:
Les	Da	LE
jeux	Nc	JEU
et	Cc	ET
les	Da	LE
plaisirs	Nc	PLAISIR
règnent	Vvc	RÉGNER
dans	S	DANS
cette	Dd	CE
cour	Nc	COUR
,	Fw	,
Cependant	Ga	Cependant
son	Ds	SON
éclat	Nc	ÉCLAT
m'	Pp	JE
importune	Vvc	IMPORTUNER
et	Cc	ET
me	Pp	JE
gêne	Vvc	GÊNER
;	Fw	;
Je	Vvc	Je
jouis	Ge	JOUIR
à	S	À
regret	Nc	REGRET
des	S+Da	DE+LE|DE+LES
bienfaits	Nc	BIENFAIT
de	S	DE
la	Da	LE
reine	Nc	REINE|ROI
:	Fw	:
Par	S	PAR
mille	Nc	MILLE
soins	Nc	SOIN
divers	Ag	DIVERS
je	Pp	JE
me	Pp	JE
sens	Vvc	SENTIR
déchirer	Vvn	DÉCHIRER
.	Fs	.
Que	Cs	QUE
m'	Pp	JE
annonce	Vvc	ANNONCER
ce	Dd	CE
trouble	Ag	TROUBLE
et	Cc	ET
qu'	Cs	QUE
en	Pp	EN
dois	Vvc	DEVOIR
-je	Vvc	-je
augurer	Vvn	AUGURER
?	Fs	?
Quoi	Pt	QUE|QUOI
!	Fs	!
De	S	DE
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
encor	Nc	encor
faudra-t-il	Vvc	faudra-t-il
que	Cs	QUE
je	Pp	JE
parte	Vvc	PARTIR
?	Fs	?
Se	Pp	IL
peut-il	Rg	peut-il
que	Cs	QUE
le	Da	LE
ciel	Nc	CIEL
,	Fw	,
que	Cs	QUE
Junon	Nc	Junon
m'	Pp	JE
en	Pp	EN
écarte	Vvc	ÉCARTER
,	Fw	,
Que	Vvc	Que
je	Pp	JE
sois	Vuc	ÊTRE
sans	S	SANS
asile	Nc	ASILE
,	Fw	,
et	Cc	ET
que	Cs	QUE
les	Da	LE
seuls	Ag	SEUL
Troyens	Nc	TROYEN
Perdent	Vvc	PERDRE
dans	S	DANS
l'	Da	LE
univers	Nc	UNIVERS
le	Da	LE
droit	Nc	DROIT
de	S	DE
citoyens	Nc	CITOYEN
?	Fs	?
Je	Pp	JE
ne	Rp	NE
reconnais	Vvc	RECONNAÎTRE
point	Rg	POINT
Énée	Nc	Énée
à	S	À
ce	Dd	CE
langage	Nc	LANGAGE
.	Fs	.
Ah	I	AH
!	Fs	!
Rougissez	Vvc	ROUGIR
plutôt	Rg	PLUTÔT
des	Dn	UN
bienfaits	Nc	BIENFAIT
de	S	DE
Carthage	Nc	Carthage
.	Fs	.
Non	Rg	NON
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
la	Da	LE
guerre	Nc	GUERRE
,	Fw	,
seigneur	Nc	SEIGNEUR
,	Fw	,
Qui	Vvc	Qui
seule	Ag	SEUL
d'	S	DE
un	Dn	UN
héros	Nc	HÉROS
doit	Vvc	DEVOIR
payer	Vvn	PAYER
la	Da	LE
valeur	Nc	VALEUR
.	Fs	.
Hâtez	Vvc	Hâtez
-vous	Nc	-vous
de	S	DE
poursuivre	Vvn	POURSUIVRE
une	Dn	UN
illustre	Ag	ILLUSTRE
conquête	Nc	CONQUÊTE
...	Fs	...
Eh	Nc	Eh
quoi	Pt	QUE|QUOI
!	Fs	!
Vous	Pp	VOUS
balancez	Vvc	BALANCER
?	Fs	?
Quel	Dt	QUEL
charme	Nc	CHARME
vous	Pp	VOUS
arrête	Vvc	ARRÊTER
?	Fs	?
Qu'	Pt	QUE
est	Vuc	ÊTRE
devenu	Ge	DEVENIR
ce	Dd	CE
coeur	Nc	CUR
si	Rg	SI
grand	Ag	GRAND
,	Fw	,
si	Rg	SI
généreux	Ag	GÉNÉREUX
Que	Nc	Que
n'	Rp	NE
étonna	Vvc	ÉTONNER
jamais	Rg	JAMAIS
le	Da	LE
sort	Nc	SORT
le	Da	LE
plus	Rg	PLUS
affreux	Ag	AFFREUX
?	Fs	?
Depuis	S	DEPUIS
que	Cs	QUE
dans	S	DANS
le	Da	LE
sang	Nc	SANG
des	S+Da	DE+LE|DE+LES
peuples	Nc	PEUPLE
de	S	DE
Pergame	Nc	Pergame
Ménélas	Vvc	Ménélas
a	Vuc	AVOIR
puni	Ge	PUNIR
les	Da	LE
crimes	Nc	CRIME
de	S	DE
sa	Ds	SON
femme	Nc	FEMME
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
aux	S+Da	À+LES
bords	Nc	BORD
ravagés	Ge	RAVAGER
par	S	PAR
les	Da	LE
Grecs	Nc	GREC
triomphants	Ga	TRIOMPHER
Les	Vvc	Les
cendres	Nc	CENDRE
d'	S	DE
Ilion	Nc	ILION
sont	Vuc	ÊTRE
le	Da	LE
jouet	Nc	JOUET
des	S+Da	DE+LE|DE+LES
vents	Nc	VENT|VENTS
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
conduit	Vvc	CONDUIRE
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
traîné	Ge	TRAÎNER
de	S	DE
rivage	Nc	RIVAGE
en	S	EN
rivage	Nc	RIVAGE
Le	Vvc	Le
reste	Nc	RESTE
des	S+Da	DE+LE|DE+LES
Troyens	Nc	TROYEN
échappés	Ge	ÉCHAPPER
du	S+Da	DE+LE
carnage	Nc	CARNAGE
.	Fs	.
Nous	Pp	NOUS
avons	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
cent	Nc	CENT
fois	Nc	FOI|FOIS
arriver	Vvn	ARRIVER
dans	S	DANS
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
Que	Vvc	Que
nous	Pp	NOUS
avaient	Vuc	AVOIR
promis	Ge	PROMETTRE
les	Da	LE
ministres	Nc	MINISTRE
des	S+Da	DE+LE|DE+LES
dieux	Nc	DIEU|DIEUX
;	Fw	;
Mais	Vvc	Mais
tu	Pp	TU
sais	Vvc	SAVOIR
comme	S	COMME
alors	Rg	ALORS
d'	S	DE
invincibles	Ag	INVINCIBLE
obstacles	Nc	OBSTACLE
Démentaient	Vvc	Démentaient
à	S	À
nos	Ds	NOTRE
yeux	Nc	OEIL|YEUX
le	Da	LE
prêtre	Nc	PRÊTRE
et	Cc	ET
les	Da	LE
oracles	Nc	ORACLE
.	Fs	.
Ici	Rg	ICI
l'	Da	LE
onde	Nc	ONDE
en	S	EN
fureur	Nc	FUREUR
nous	Pp	NOUS
éloignait	Vvc	ÉLOIGNER
du	S+Da	DE+LE
bord	Nc	BORD
;	Fw	;
Là	Vvc	Là
,	Fw	,
par	S	PAR
un	Dn	UN
vent	Nc	VENT
plus	Rg	PLUS
doux	Ag	DOUX
,	Fw	,
conduit	Vvc	CONDUIRE
jusques	Nc	jusques
au	S+Da	À+LE
port	Nc	PORT
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
vu	Ge	VOIR
des	S+Da	DE+LE|DE+LES
nations	Nc	NATION
ensemble	Rg	ENSEMBLE
conjurées	Ge	CONJURER
,	Fw	,
Les	Vvc	Les
armes	Nc	ARME|ARMÉ
à	S	À
la	Da	LE
main	Nc	MAIN
,	Fw	,
nous	Pp	NOUS
fermer	Vvn	FERMER
leurs	Ds	LEUR
contrées	Nc	CONTRÉE
.	Fs	.
Plus	Rg	PLUS
loin	Rg	LOIN
,	Fw	,
quand	Cs	QUAND
mes	Ds	MON
soldats	Nc	SOLDAT
accablés	Ge	ACCABLER
de	S	DE
travaux	Nc	TRAVAIL|TRAVAUX
Commençaient	Vvc	Commençaient
à	S	À
goûter	Vvn	GOÛTER
les	Da	LE
douceurs	Nc	DOUCEUR
du	S+Da	DE+LE
repos	Nc	REPOS
,	Fw	,
Qu'	Vvc	Qu'
ils	Pp	ILS
vivaient	Vvc	VIVRE
sans	S	SANS
alarme	Nc	ALARME
et	Cc	ET
traçaient	Vvc	TRACER
avec	S	AVEC
joie	Nc	JOIE
Les	Vvc	Les
temples	Nc	TEMPLE
et	Cc	ET
les	Da	LE
murs	Nc	MUR|MURS
d'	S	DE
une	Dn	UN
seconde	Nc	SECOND|SECONDE
Troie	Vvc	TRAIRE
,	Fw	,
Je	Vvc	Je
vis	Vvc	VIVRE|VOIR
les	Da	LE
dieux	Nc	DIEU|DIEUX
,	Fw	,
armés	Ge	ARMER
de	S	DE
foudres	Nc	FOUDRE
et	Cc	ET
d'	S	DE
éclairs	Nc	ÉCLAIR
,	Fw	,
Aux	Vvc	Aux
Troyens	Nc	TROYEN
effrayés	Ge	EFFRAYER
parler	Vvn	PARLER
du	S+Da	DE+LE
haut	Nc	HAUT
des	S+Da	DE+LE|DE+LES
airs	Nc	AIR
,	Fw	,
Et	Vvc	Et
la	Da	LE
contagion	Nc	CONTAGION
,	Fw	,
pire	Nc	PIRE
que	Cs	QUE
le	Da	LE
tonnerre	Nc	TONNERRE
,	Fw	,
Couvrir	Nc	COUVRIR
d'	S	DE
un	Dn	UN
souffle	Nc	SOUFFLE|SOUFFLÉ
impur	Ag	IMPUR
la	Da	LE
face	Nc	FACE
de	S	DE
la	Da	LE
terre	Nc	TERRE
.	Fs	.
Il	Pp	IL
fallut	Vvc	FALLOIR
s'	Pp	SE
éloigner	Vvn	ÉLOIGNER
de	S	DE
ces	Dd	CE
bords	Nc	BORD
infectés	Ge	INFECTER
.	Fs	.
Ainsi	Rg	AINSI
,	Fw	,
dans	S	DANS
l'	Da	LE
univers	Nc	UNIVERS
proscrits	Ge	PROSCRIRE
,	Fw	,
persécutés	Ge	PERSÉCUTER
,	Fw	,
Victimes	Vvc	Victimes
des	Dn	UN
rigueurs	Nc	RIGUEUR
d'	S	DE
une	Dn	UN
injuste	Ag	INJUSTE
déesse	Nc	DÉESSE
,	Fw	,
Énée	Nc	Énée
et	Cc	ET
les	Da	LE
Troyens	Nc	TROYEN
trouvent	Vvc	TROUVER
partout	Rg	PARTOUT
la	Da	LE
Grèce	Nc	Grèce
.	Fs	.
Touché	Vvc	Touché
de	S	DE
nos	Ds	NOTRE
malheurs	Nc	MALHEUR
,	Fw	,
un	Dn	UN
seul	Ag	SEUL
peuple	Nc	PEUPLE
aujourd'hui	Rg	AUJOURD'HUI
Nous	Ag	Nous
reçoit	Vvc	RECEVOIR
dans	S	DANS
ses	Ds	SON
murs	Nc	MUR|MURS
,	Fw	,
nous	Pp	NOUS
offre	Vvc	OFFRIR
son	Ds	SON
appui	Nc	APPUI
.	Fs	.
Crois	Vvc	CROIRE|CROÎTRE
-tu	Vvn	-tu
que	Cs	QUE
mes	Ds	MON
soldats	Nc	SOLDAT
,	Fw	,
qui	Pr	QUI
jouissent	Vvc	JOUIR
à	S	À
peine	Nc	PEINE
De	Vvc	De
l'	Da	LE
asile	Nc	ASILE
et	Cc	ET
des	S+Da	DE+LE|DE+LES
biens	Nc	BIEN
qu'	Pr	QUE
ils	Pp	ILS
doivent	Vvc	DEVOIR
à	S	À
la	Da	LE
reine	Nc	REINE|ROI
,	Fw	,
S'	Vvc	S'
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
abandonner	Vvn	ABANDONNER
ces	Dd	CE
fortunés	Ag	FORTUNÉ
climats	Nc	CLIMAT
Et	Vvc	Et
braver	Vvn	BRAVER
sur	S	SUR
les	Da	LE
flots	Nc	FLOT
les	Da	LE
horreurs	Nc	HORREUR
du	S+Da	DE+LE
trépas	Nc	TRÉPAS
,	Fw	,
Reconnaissent	Vvc	RECONNAÎTRE
ma	Ds	MON
voix	Nc	VOIX
et	Cc	ET
quittent	Vvc	QUITTER
sans	S	SANS
murmure	Nc	MURMURE
Le	Vvc	Le
repos	Nc	REPOS
précieux	Ag	PRÉCIEUX
que	Pr	QUE
Didon	Nc	DITON
leur	Pp	LEUR
assure	Vvc	ASSURER
,	Fw	,
Pour	Nc	POUR
aller	Vvn	ALLER
sur	S	SUR
mes	Ds	MON
pas	Nc	PAS
en	S	EN
de	Dn	UN
sauvages	Ag	SAUVAGE
lieux	Nc	LIEU|LIEUX
Importuner	Nc	IMPORTUNER
encor	Nc	encor
les	Da	LE
oracles	Nc	ORACLE
des	S+Da	DE+LE|DE+LES
dieux	Nc	DIEU|DIEUX
?	Fs	?
Obéir	Nc	Obéir
à	S	À
son	Ds	SON
roi	Nc	ROI
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
un	Dn	UN
sacrifice	Nc	SACRIFICE
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
à	S	À
vos	Ds	VOTRE
soldats	Nc	SOLDAT
rendez	Vvc	RENDRE
plus	Rg	PLUS
de	S	DE
justice	Nc	JUSTICE
.	Fs	.
Le	Da	LE
malheur	Nc	MALHEUR
,	Fw	,
votre	Ds	VOTRE
exemple	Nc	EXEMPLE
en	Pp	EN
ont	Vuc	AVOIR
fait	Ge	FAIRE
des	S+Da	DE+LE|DE+LES
héros	Nc	HÉROS
:	Fw	:
Présentez	Vvc	Présentez
-leur	Nc	-leur
la	Da	LE
gloire	Nc	GLOIRE
,	Fw	,
ils	Pp	ILS
fuiront	Vvc	FUIR
le	Da	LE
repos	Nc	REPOS
.	Fs	.
Mais	Cc	MAIS
vous	Pp	VOUS
-même	Vvc	-même
,	Fw	,
s'	Pp	SE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
vous	Pp	VOUS
parler	Vvn	PARLER
sans	S	SANS
contrainte	Nc	CONTRAINTE
,	Fw	,
Le	Vvc	Le
refus	Nc	REFUS
des	S+Da	DE+LE|DE+LES
Troyens	Nc	TROYEN
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
la	Da	LE
seule	Ag	SEUL
crainte	Nc	CRAINTE
Qui	Ag	Qui
retient	Vvc	RETENIR
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
vos	Ds	VOTRE
désirs	Nc	DÉSIR
et	Cc	ET
vos	Ds	VOTRE
pas	Nc	PAS
:	Fw	:
Un	Dn	UN
soin	Nc	SOIN
plus	Rg	PLUS
séduisant	Ga	SÉDUIRE
...	Fs	...
Je	Vvc	Je
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
défends	Vvc	DÉFENDRE
pas	Rg	PAS
;	Fw	;
Je	Vvc	Je
brûle	Nc	BRÛLÉ
pour	S	POUR
Didon	Nc	DITON
.	Fs	.
Sa	Ds	SON
vertu	Nc	VERTU
magnanime	Ag	MAGNANIME
N'	Vvc	N'
a	Vuc	AVOIR
que	Rg	QUE
trop	Rg	TROP
mérité	Ge	MÉRITER
mes	Ds	MON
feux	Nc	FEU|FEUX
et	Cc	ET
mon	Ds	MON
estime	Nc	ESTIME
!	Fs	!
Je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
si	Rg	SI
mon	Ds	MON
coeur	Nc	CUR
se	Pp	IL
flatte	Vvc	FLATTER
en	S	EN
son	Ds	SON
amour	Nc	AMOUR
,	Fw	,
Mais	Vvc	Mais
peut-être	Rg	PEUT-ÊTRE
le	Da	LE
ciel	Nc	CIEL
m'	Pp	JE
appelait	Vvc	APPELER
à	S	À
sa	Ds	SON
cour	Nc	COUR
.	Fs	.
Son	Ds	SON
malheur	Nc	MALHEUR
est	Vuc	ÊTRE
le	Da	LE
mien	Ps	MIEN
,	Fw	,
ma	Ds	MON
fortune	Nc	FORTUNE
est	Vuc	ÊTRE
la	Da	LE
sienne	Ps	SIEN
;	Fw	;
Elle	Vvc	Elle
fuit	Vvc	FUIR
sa	Ds	SON
patrie	Nc	PATRIE
,	Fw	,
et	Cc	ET
j'	Pp	JE
ai	Vuc	AVOIR
quitté	Ge	QUITTER
la	Da	LE
mienne	Ps	MIEN
.	Fs	.
Le	Da	LE
fier	Ag	FIER
Pygmalion	Nc	Pygmalion
poursuit	Vvc	POURSUIVRE
les	Da	LE
Tyriens	Nc	TYRIEN
;	Fw	;
Les	Vvc	Les
Grecs	Nc	GREC
de	S	DE
toutes	Di	TOUT
parts	Nc	PART
accablent	Vvc	ACCABLER
les	Da	LE
Troyens	Nc	TROYEN
.	Fs	.
L'	Da	LE
un	Pi	UN
à	S	À
l'	Da	LE
autre	Pi	AUTRE
connus	Vvc	CONNAÎTRE
par	S	PAR
d'	Dn	UN
affreuses	Ag	AFFREUX
misères	Nc	MISÈRE
,	Fw	,
Le	Vvc	Le
destin	Nc	DESTIN
nous	Pp	NOUS
rassemble	Vvc	RASSEMBLER
aux	S+Da	À+LES
terres	Nc	TERRE
étrangères	Ag	ÉTRANGER
;	Fw	;
Et	Vvc	Et
peut	Vvc	POUVOIR
-on	Nc	-on
envier	Vvn	ENNUYER|ENVIER
à	S	À
deux	Nc	DEUX
coeurs	Nc	CUR
malheureux	Ag	MALHEUREUX
Le	Vvc	Le
funeste	Ag	FUNESTE
rapport	Nc	RAPPORT
qui	Pr	QUI
les	Pp	ILS
unit	Vvc	UNIR
tous	Di	TOUT
deux	Nc	DEUX
?	Fs	?
Que	Pt	QUE
dis	Vvc	DIRE
-je	Nc	-je
?	Fs	?
Sans	S	SANS
Didon	Nc	DITON
,	Fw	,
sans	S	SANS
ses	Ds	SON
soins	Nc	SOIN
favorables	Ag	FAVORABLE
,	Fw	,
D'	Ag	D'
Ilion	Nc	ILION
fugitif	Ag	FUGITIF
les	Da	LE
restes	Nc	RESTE
méprisables	Ag	MÉPRISABLE
,	Fw	,
Inconnus	Vvc	Inconnus
dans	S	DANS
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
,	Fw	,
sans	S	SANS
vaisseaux	Nc	VAISSEAU
,	Fw	,
sans	S	SANS
secours	Nc	SECOURS
,	Fw	,
Sur	Nc	Sur
un	Dn	UN
rivage	Nc	RIVAGE
aride	Ag	ARIDE
auraient	Vuc	AVOIR
fini	Ge	FINIR
leurs	Ds	LEUR
jours	Nc	JOUR|JOURS
.	Fs	.
As	Vuc	AVOIR
-tu	Ge	-tu
donc	Rg	DONC
oublié	Ge	OUBLIER
comme	S	COMME
,	Fw	,
après	S	APRÈS
le	Da	LE
naufrage	Nc	NAUFRAGE
,	Fw	,
Nous	Vvc	Nous
crûmes	Vvc	CROIRE|CROÎTRE
sur	S	SUR
ces	Dd	CE
bords	Nc	BORD
tomber	Vvn	TOMBER
dans	S	DANS
l'	Da	LE
esclavage	Nc	ESCLAVAGE
?	Fs	?
Les	Da	LE
Tyriens	Nc	TYRIEN
en	S	EN
foule	Nc	FOULE
accompagnaient	Vvc	ACCOMPAGNER
nos	Ds	NOTRE
pas	Nc	PAS
,	Fw	,
Et	Vvc	Et
déjà	Rg	DÉJÀ
contre	S	CONTRE
nous	Pp	NOUS
ils	Pp	ILS
murmuraient	Vvc	MURMURER
tout	Di	TOUT
bas	Ag	BAS
.	Fs	.
Sur	S	SUR
un	Dn	UN
trône	Nc	TRÔNE
brillant	Ga	BRILLER
leur	Ds	LEUR
jeune	Ag	JEUNE
souveraine	Nc	SOUVERAIN
Rendit	Vvc	RENDRE
d'abord	Nc	d'abord
le	Da	LE
calme	Nc	CALME
à	S	À
mon	Ds	MON
âme	Nc	ÂME
incertaine	Ag	INCERTAIN
.	Fs	.
Ses	Ds	SON
regards	Nc	REGARD
,	Fw	,
ses	Ds	SON
discours	Nc	DISCOURS
,	Fw	,
garants	Ga	GARER
de	S	DE
sa	Ds	SON
bonté	Nc	BONTÉ
,	Fw	,
Cet	Vvc	Cet
air	Nc	AIR
majestueux	Ag	MAJESTUEUX
,	Fw	,
cette	Dd	CE
douce	Ag	DOUX
fierté	Nc	FIERTÉ
,	Fw	,
Ces	Vvc	Ces
charmes	Nc	CHARME
dont	Pr	DONT
l'	Da	LE
éclat	Nc	ÉCLAT
,	Fw	,
digne	Ag	DIGNE
ornement	Nc	ORNEMENT
du	S+Da	DE+LE
trône	Nc	TRÔNE
,	Fw	,
Sur	Nc	Sur
le	Da	LE
front	Nc	FRONT
d'	S	DE
une	Dn	UN
reine	Nc	REINE|ROI
embellit	Vvc	EMBELLIR
la	Da	LE
couronne	Nc	COURONNE
,	Fw	,
Les	Vvc	Les
hommages	Nc	HOMMAGE
flatteurs	Ag	FLATTEUR
d'	S	DE
une	Dn	UN
superbe	Ag	SUPERBE
cour	Nc	COUR
,	Fw	,
Tout	Vvc	Tout
m'	Pp	JE
inspirait	Vvc	INSPIRER
déjà	Rg	DÉJÀ
le	Da	LE
respect	Nc	RESPECT
et	Cc	ET
l'	Da	LE
amour	Nc	AMOUR
.	Fs	.
Avec	S	AVEC
quelle	Dt	QUEL
douceur	Nc	DOUCEUR
,	Fw	,
écoutant	Ga	ÉCOUTER
ma	Ds	MON
prière	Nc	PRIÈRE
,	Fw	,
Dans	Vvc	Dans
le	Da	LE
noble	Ag	NOBLE
appareil	Nc	APPAREIL
d'	S	DE
une	Dn	UN
pompe	Nc	POMPE
guerrière	Ag	GUERRIER
,	Fw	,
Cette	Vvc	Cette
reine	Nc	REINE|ROI
,	Fw	,
sensible	Ag	SENSIBLE
au	S+Da	À+LE
récit	Nc	RÉCIT
de	S	DE
mes	Ds	MON
maux	Nc	MAL
,	Fw	,
Promit	Vvc	PROMETTRE
de	S	DE
terminer	Vvn	TERMINER
le	Da	LE
cours	Nc	COUR|COURS|COURT
de	S	DE
nos	Ds	NOTRE
travaux	Nc	TRAVAIL|TRAVAUX
!	Fs	!
Les	Da	LE
effets	Nc	EFFET
chaque	Di	CHAQUE
jour	Nc	JOUR
ont	Vuc	AVOIR
suivi	Ge	SUIVRE
sa	Ds	SON
promesse	Nc	PROMESSE
.	Fs	.
Achate	Nc	Achate
,	Fw	,
je	Pp	JE
dois	Vvc	DEVOIR
tout	Pi	TOUT
aux	S+Da	À+LES
soins	Nc	SOIN
de	S	DE
sa	Ds	SON
tendresse	Nc	TENDRESSE
.	Fs	.
Eh	I	EH
!	Fs	!
Puis	Vvc	POUVOIR
-je	Vvc	-je
refuser	Vvn	REFUSER
mon	Ds	MON
coeur	Nc	CUR
à	S	À
ses	Ds	SON
attraits	Nc	ATTRAIT
,	Fw	,
Quand	Nc	Quand
ma	Ds	MON
reconnoissance	Nc	RECONNAISSANCE
est	Vuc	ÊTRE
due	Ge	DEVOIR
à	S	À
ses	Ds	SON
bienfaits	Nc	BIENFAIT
?	Fs	?
Tel	Di	TEL
est	Vuc	ÊTRE
d'	S	DE
un	Dn	UN
coeur	Nc	CUR
épris	Ge	ÉPRENDRE
l'	Da	LE
aveuglement	Nc	AVEUGLEMENT
extrême	Ag	EXTRÊME
!	Fs	!
Il	Pp	IL
se	Pp	IL
fait	Vvc	FAIRE
un	Dn	UN
plaisir	Nc	PLAISIR
de	S	DE
s'	Pp	SE
abuser	Vvn	ABUSER
lui-même	Pp	LUI-MÊME
;	Fw	;
Et	Vvc	Et
le	Da	LE
vôtre	As#Ps	VÔTRE
,	Fw	,
seigneur	Nc	SEIGNEUR
,	Fw	,
qui	Pr	QUI
