Non	Rg	NON
un	Dn	UN
vif	Ag	VIF
ressentiment	Nc	RESSENTIMENT
;	Fw	;
Et	Vvc	Et
de	S	DE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
tiens	Vvc	TENIR
ne	Rp	NE
donnant	Ga	DONNER
point	Rg	POINT
d'	S	DE
indice	Nc	INDICE
,	Fw	,
Confondons	Vvc	CONFONDRE
son	Ds	SON
esprit	Nc	ESPRIT
par	S	PAR
son	Ds	SON
propre	Ag	PROPRE
artifice	Nc	ARTIFICE
.	Fs	.
La	Da	LE
voici	I	VOICI
:	Fw	:
ma	Ds	MON
raison	Nc	RAISON
,	Fw	,
renferme	Vvc	RENFERMER
mes	Ds	MON
transports	Nc	TRANSPORT|TRANSPORTS
,	Fw	,
Et	Vvc	Et
rends	Vvc	RENDRE
-toi	Vvc	-toi
pour	S	POUR
un	Dn	UN
temps	Nc	TEMPS
maîtresse	Nc	MAÎTRE|MAÎTRESSE
du	S+Da	DE+LE
dehors	Nc	DEHORS
.	Fs	.
Vous	Pp	VOUS
avez	Vuc	AVOIR
bien	Rg	BIEN
voulu	Ge	VOULOIR
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
fisse	Vvc	FAIRE
attendre	Vvn	ATTENDRE
?	Fs	?
Ha	Rg	HA
!	Fs	!
Qu'	Cs	QUE
elle	Pp	IL
cache	Vvc	CACHER
bien	Rg	BIEN
!	Fs	!
On	Pp	ON
vient	Vvc	VENIR
de	S	DE
nous	Pp	NOUS
apprendre	Vvn	APPRENDRE
Que	Vvc	Que
le	Da	LE
roi	Nc	ROI
votre	Ds	VOTRE
père	Nc	PÈRE
approuve	Vvc	APPROUVER
vos	Ds	VOTRE
projets	Nc	PROJET
,	Fw	,
Et	Vvc	Et
veut	Vvc	VOULOIR
bien	Rg	BIEN
que	Cs	QUE
son	Ds	SON
fils	Nc	FIL|FILS
nous	Pp	NOUS
rende	Vvc	RENDRE
nos	Ds	NOTRE
sujets	Nc	SUJET
;	Fw	;
Et	Vvc	Et
mon	Ds	MON
âme	Nc	ÂME
en	Pp	EN
a	Vuc	AVOIR
pris	Ge	PRENDRE
une	Dn	UN
allégresse	Nc	ALLÉGRESSE
extrême	Ag	EXTRÊME
.	Fs	.
Oui	Rg	OUI
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
et	Cc	ET
mon	Ds	MON
coeur	Nc	CUR
s'	Pp	SE
en	Pp	EN
réjouit	Vvc	RÉJOUIR
de	S	DE
même	Pi	MÊME
;	Fw	;
Mais	Vvc	Mais
...	Fs	...
Le	Vvc	Le
tyran	Nc	TYRAN
sans	S	SANS
doute	Nc	DOUTE
aura	Vuc	AVOIR
peine	Nc	PEINE
à	S	À
parer	Vvn	PARER
Les	Vvc	Les
foudres	Nc	FOUDRE
que	Cs	QUE
partout	Rg	PARTOUT
il	Pp	IL
entend	Vvc	ENTENDRE
murmurer	Vvn	MURMURER
;	Fw	;
Et	Vvc	Et
j'	Pp	JE
ose	Vvc	OSER
me	Pp	JE
flatter	Vvn	FLATTER
que	Cs	QUE
le	Da	LE
même	Ag	MÊME
courage	Nc	COURAGE
Qui	Ag	Qui
put	Vvc	POUVOIR
bien	Rg	BIEN
me	Pp	JE
soustraire	Vvn	SOUSTRAIRE
à	S	À
sa	Ds	SON
brutale	Ag	BRUTAL
rage	Nc	RAGE
,	Fw	,
Et	Vvc	Et
dans	S	DANS
les	Da	LE
murs	Nc	MUR|MURS
d'	S	DE
Astorgue	Nc	Astorgue
,	Fw	,
arrachés	Ge	ARRACHER
de	S	DE
ses	Ds	SON
mains	Nc	MAIN
,	Fw	,
Me	Vvc	Me
faire	Vvn	FAIRE
un	Dn	UN
sûr	Ag	SÛR
asile	Nc	ASILE
à	S	À
braver	Vvn	BRAVER
ses	Ds	SON
desseins	Nc	DESSEIN
,	Fw	,
Pourra	Vvc	POUVOIR
,	Fw	,
de	S	DE
tout	Di	TOUT
Léon	Nc	Léon
achevant	Ga	ACHEVER
la	Da	LE
conquête	Nc	CONQUÊTE
,	Fw	,
Sous	Vvc	Sous
ses	Ds	SON
nobles	Ag	NOBLE
efforts	Nc	EFFORT
faire	Vvn	FAIRE
choir	Vvn	CHOIR
cette	Dd	CE
tête	Nc	TÊTE
.	Fs	.
Le	Da	LE
succès	Nc	SUCCÈS
en	Pp	EN
pourra	Vvc	POUVOIR
parler	Vvn	PARLER
dans	S	DANS
quelques	Di	QUELQUE
jours	Nc	JOUR|JOURS
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
de	S	DE
grâce	Nc	GRÂCE
,	Fw	,
passons	Vvc	PASSER
à	S	À
quelque	Di	QUELQUE
autre	Ag	AUTRE
discours	Nc	DISCOURS
.	Fs	.
Puis	Vvc	POUVOIR
-je	Nc	-je
,	Fw	,
sans	S	SANS
trop	Rg	TROP
oser	Vvn	OSER
,	Fw	,
vous	Pp	VOUS
prier	Vvn	PRIER
de	S	DE
me	Pp	JE
dire	Vvn	DIRE
À	Nc	À
qui	Pr	QUI
vous	Pp	VOUS
avez	Vuc	AVOIR
pris	Ge	PRENDRE
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
soin	Nc	SOIN
d'	S	DE
écrire	Vvn	ÉCRIRE
,	Fw	,
Depuis	Vvc	Depuis
que	Cs	QUE
le	Da	LE
destin	Nc	DESTIN
nous	Pp	NOUS
a	Vuc	AVOIR
conduits	Ge	CONDUIRE
ici	Rg	ICI
?	Fs	?
Pourquoi	Rt	POURQUOI
cette	Dd	CE
demande	Nc	DEMANDE|DEMANDÉ
,	Fw	,
et	Cc	ET
d'	S	DE
où	Pr	OÙ
vient	Vvc	VENIR
ce	Dd	CE
souci	Nc	SOUCI
?	Fs	?
D'	S	DE
un	Dn	UN
désir	Nc	DÉSIR
curieux	Ag	CURIEUX
de	S	DE
pure	Ag	PUR
fantaisie	Nc	FANTAISIE
.	Fs	.
La	Da	LE
curiosité	Nc	CURIOSITÉ
naît	Vvc	NAÎTRE
de	S	DE
la	Da	LE
jalousie	Nc	JALOUSIE
.	Fs	.
Non	Rg	NON
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
rien	Pi	RIEN
du	S+Da	DE+LE
tout	Pi	TOUT
de	S	DE
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
pensez	Vvc	PENSER
:	Fw	:
Vos	Ds	VOTRE
ordres	Nc	ORDRE
de	S	DE
ce	Dd	CE
mal	Nc	MAL
me	Pp	JE
défendent	Vvc	DÉFENDRE
assez	Rg	ASSEZ
.	Fs	.
Sans	S	SANS
chercher	Vvn	CHERCHER
plus	Rg	PLUS
avant	S	AVANT
quel	Dt	QUEL
intérêt	Nc	INTÉRÊT
vous	Pp	VOUS
presse	Vvc	PRESSER
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
deux	Nc	DEUX
fois	Nc	FOI|FOIS
à	S	À
Léon	Nc	Léon
écrit	Vvc	ÉCRIRE
à	S	À
la	Da	LE
comtesse	Nc	COMTE|COMTESSE
,	Fw	,
Et	Vvc	Et
deux	Nc	DEUX
fois	Nc	FOI|FOIS
au	S+Da	À+LE
marquis	Nc	MARQUIS
dom	Nc	DOM
Louis	Vvc	Louis
à	S	À
Burgos	Nc	Burgos
.	Fs	.
Avec	S	AVEC
cette	Dd	CE
réponse	Nc	RÉPONSE
êtes	Vuc	ÊTRE
-vous	Nc	-vous
en	S	EN
repos	Nc	REPOS
?	Fs	?
Vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
point	Rg	POINT
écrit	Ge	ÉCRIRE
à	S	À
quelque	Di	QUELQUE
autre	Ag	AUTRE
personne	Nc	PERSONNE
,	Fw	,
Madame	Nc	MADAME
?	Fs	?
Non	Rg	NON
,	Fw	,
sans	S	SANS
doute	Nc	DOUTE
,	Fw	,
et	Cc	ET
ce	Dd	CE
discours	Nc	DISCOURS
m'	Pp	JE
étonne	Vvc	ÉTONNER
.	Fs	.
De	S	DE
grâce	Nc	GRÂCE
,	Fw	,
songez	Vvc	SONGER
bien	Rg	BIEN
avant	S	AVANT
que	Cs	QUE
d'	S	DE
assurer	Vvn	ASSURER
:	Fw	:
En	S	EN
manquant	Ga	MANQUER
de	S	DE
mémoire	Nc	MÉMOIRE
,	Fw	,
on	Pp	ON
peut	Vvc	POUVOIR
se	Pp	IL
parjurer	Vvn	PARJURER
.	Fs	.
Ma	Ds	MON
bouche	Nc	BOUCHE
sur	S	SUR
ce	Dd	CE
point	Nc	POINT
ne	Rp	NE
peut	Vvc	POUVOIR
être	Vun	ÊTRE
parjure	Ge	PARJURER
.	Fs	.
Elle	Pp	IL
a	Vuc	AVOIR
dit	Ge	DIRE
toutefois	Rg	TOUTEFOIS
une	Dn	UN
haute	Ag	HAUT
imposture	Nc	IMPOSTURE
.	Fs	.
Prince	Nc	PRINCE
!	Fs	!
Madame	Nc	MADAME
?	Fs	?
Ô	Vvc	Ô
ciel	Nc	CIEL
!	Fs	!
Quel	Dt	QUEL
est	Vuc	ÊTRE
ce	Dd	CE
mouvement	Nc	MOUVEMENT
?	Fs	?
Avez	Vuc	AVOIR
-vous	Nc	-vous
,	Fw	,
dites	Vvc	DIRE
-moi	Vvc	-moi
,	Fw	,
perdu	Ge	PERDRE
le	Da	LE
jugement	Nc	JUGEMENT
?	Fs	?
Oui	Rg	OUI
,	Fw	,
oui	Ge	OUÏR
,	Fw	,
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
perdu	Ge	PERDRE
,	Fw	,
lorsque	Cs	LORSQUE
dans	S	DANS
votre	Ds	VOTRE
vue	Nc	VUE
J'	Ag	J'
ai	Vuc	AVOIR
pris	Ge	PRENDRE
,	Fw	,
pour	S	POUR
mon	Ds	MON
malheur	Nc	MALHEUR
,	Fw	,
le	Da	LE
poison	Nc	POISON
qui	Pr	QUI
me	Pp	JE
tue	Vvc	TUER
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
trouver	Vvn	TROUVER
quelque	Di	QUELQUE
sincérité	Nc	SINCÉRITÉ
Dans	Vvc	Dans
les	Da	LE
traîtres	Ag	TRAÎTRE
appas	Nc	APPAS
dont	Pr	DONT
je	Pp	JE
fus	Vuc	ÊTRE
enchanté	Ge	ENCHANTER
.	Fs	.
De	S	DE
quelle	Dt	QUEL
trahison	Nc	TRAHISON
pouvez	Vvc	POUVOIR
-vous	Nc	-vous
donc	Rg	DONC
vous	Pp	VOUS
plaindre	Vvn	PLAINDRE
?	Fs	?
Ah	I	AH
!	Fs	!
Que	Cs	QUE
ce	Dd	CE
coeur	Nc	CUR
est	Vuc	ÊTRE
double	Ag	DOUBLE
et	Cc	ET
sait	Vvc	SAVOIR
bien	Rg	BIEN
l'	Da	LE
art	Nc	ART
de	S	DE
feindre	Vvn	FEINDRE
!	Fs	!
Mais	Cc	MAIS
tous	Di	TOUT
moyens	Nc	MOYEN|MOYENS
de	S	DE
fuir	Vvn	FUIR
lui	Pp	IL
vont	Vvc	ALLER
être	Vun	ÊTRE
soustraits	Ge	SOUSTRAIRE
.	Fs	.
Jetez	Vvc	JETER
ici	Rg	ICI
les	Da	LE
yeux	Nc	OEIL|YEUX
,	Fw	,
et	Cc	ET
connaissez	Vvc	CONNAÎTRE
vos	Ds	VOTRE
traits	Nc	TRAIT|TRAITS
:	Fw	:
Sans	S	SANS
avoir	Vun	AVOIR
vu	Ge	VOIR
le	Da	LE
reste	Nc	RESTE
,	Fw	,
il	Pp	IL
m'	Pp	JE
est	Vuc	ÊTRE
assez	Rg	ASSEZ
facile	Ag	FACILE
De	Vvc	De
découvrir	Vvn	DÉCOUVRIR
pour	S	POUR
qui	Pr	QUI
vous	Pp	VOUS
employez	Vvc	EMPLOYER
ce	Dd	CE
style	Nc	STYLE
.	Fs	.
Voilà	Vvc	Voilà
donc	Rg	DONC
le	Da	LE
sujet	Nc	SUJET
qui	Pr	QUI
vous	Pp	VOUS
trouble	Vvc	TROUBLER
l'	Da	LE
esprit	Nc	ESPRIT
?	Fs	?
Vous	Pp	VOUS
ne	Rp	NE
rougissez	Vvc	ROUGIR
pas	Rg	PAS
en	S	EN
voyant	Ga	VOIR
cet	Dd	CE
écrit	Nc	ÉCRIT
?	Fs	?
L'	Da	LE
innocence	Nc	INNOCENCE
à	S	À
rougir	Vvn	ROUGIR
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
accoutumée	Ge	ACCOUTUMER
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
qu'	Cs	QUE
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
on	Pp	ON
la	Pp	IL
voit	Vvc	VOIR
opprimée	Ge	OPPRIMER
.	Fs	.
Ce	Dd	CE
billet	Nc	BILLET
démenti	Ge	DÉMENTIR
pour	S	POUR
n'	Rp	NE
avoir	Vun	AVOIR
point	Rg	POINT
de	S	DE
seing	Nc	SEING
...	Fs	...
Pourquoi	Vvc	Pourquoi
le	Pp	IL
démentir	Vvn	DÉMENTIR
,	Fw	,
puisqu'il	Cs	puisqu'il
est	Vuc	ÊTRE
de	S	DE
ma	Ds	MON
main	Nc	MAIN
?	Fs	?
Encore	Rg	ENCORE
est	Vuc	ÊTRE
-ce	Vvc	-ce
beaucoup	Rg	BEAUCOUP
que	Rg	QUE
,	Fw	,
de	S	DE
franchise	Nc	FRANCHISE
pure	Ag	PUR
,	Fw	,
Vous	Nc	Vous
demeuriez	Vvc	DEMEURER
d'accord	Nc	d'accord
que	Cs	QUE
c'	Pd	CE
est	Vuc	ÊTRE
votre	Ds	VOTRE
écriture	Nc	ÉCRITURE
;	Fw	;
Mais	Vvc	Mais
ce	Pd	CE
sera	Vuc	ÊTRE
,	Fw	,
sans	S	SANS
doute	Nc	DOUTE
,	Fw	,
et	Cc	ET
j'	Pp	JE
en	Pp	EN
serais	Vuc	ÊTRE
garant	Ag	GARANT
,	Fw	,
Un	Vvc	Un
billet	Nc	BILLET
qu'	Pr	QUE
on	Pp	ON
envoie	Vvc	ENVOYER
à	S	À
quelque	Di	QUELQUE
indifférent	Ag	INDIFFÉRENT
;	Fw	;
Ou	Vvc	Ou
du	S+Da	DE+LE
moins	Nc	MOINS
,	Fw	,
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
a	Vuc	AVOIR
de	S	DE
tendresse	Nc	TENDRESSE
évidente	Ag	ÉVIDENT
Sera	Vvc	SERRER
pour	S	POUR
une	Dn	UN
amie	Nc	AMI|AMIE
ou	Cc	OU
pour	S	POUR
quelque	Di	QUELQUE
parente	Nc	PARENT|PARENTÉ
.	Fs	.
Non	Rg	NON
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
pour	S	POUR
un	Dn	UN
amant	Nc	AMANT
que	Cs	QUE
ma	Ds	MON
main	Nc	MAIN
l'	Pp	IL
a	Vuc	AVOIR
formé	Ge	FORMER
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
ajoute	Vvc	AJOUTER
de	S	DE
plus	Rg	PLUS
,	Fw	,
pour	S	POUR
un	Dn	UN
amant	Nc	AMANT
aimé	Ge	AIMER
.	Fs	.
Et	Cc	ET
je	Pp	JE
puis	Vvc	POUVOIR
,	Fw	,
ô	I	OH
perfide	Ag	PERFIDE
!	Fs	!
...	Fs	...
Arrêtez	Vvc	Arrêtez
,	Fw	,
prince	Nc	PRINCE
indigne	Ag	INDIGNE
,	Fw	,
De	Vvc	De
ce	Dd	CE
lâche	Ag	LÂCHE
transport	Nc	TRANSPORT
l'	Da	LE
égarement	Nc	ÉGAREMENT
insigne	Nc	INSIGNE
.	Fs	.
Bien	Rg	BIEN
que	Cs	QUE
de	S	DE
vous	Pp	VOUS
mon	Ds	MON
coeur	Nc	CUR
ne	Rp	NE
prenne	Vvc	PRENDRE
point	Rg	POINT
de	S	DE
loi	Nc	LOI
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
doive	Vvc	DEVOIR
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
aucun	Di	AUCUN
compte	Nc	COMPTE
qu'	Cs	QUE
à	S	À
soi	Pp	IL
,	Fw	,
Je	Vvc	Je
veux	Vvc	VOULOIR
bien	Rg	BIEN
me	Pp	JE
purger	Vvn	PURGER
,	Fw	,
pour	S	POUR
votre	Ds	VOTRE
seul	Ag	SEUL
supplice	Nc	SUPPLICE
,	Fw	,
Du	Vvc	Du
crime	Nc	CRIME
que	Pr	QUE
m'	Pp	JE
impose	Vvc	IMPOSER
un	Dn	UN
insolent	Ag	INSOLENT
caprice	Nc	CAPRICE
.	Fs	.
Vous	Pp	VOUS
serez	Vuc	ÊTRE
éclairci	Ge	ÉCLAIRCIR
,	Fw	,
n'	Rp	NE
en	Pp	EN
doutez	Vvc	DOUTER
nullement	Rg	NULLEMENT
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
ma	Ds	MON
défense	Nc	DÉFENSE
prête	Ag	PRÊT
en	S	EN
ce	Dd	CE
même	Ag	MÊME
moment	Nc	MOMENT
;	Fw	;
Vous	Nc	Vous
allez	Vvc	ALLER
recevoir	Vvn	RECEVOIR
une	Dn	UN
pleine	Ag	PLEIN
lumière	Nc	LUMIÈRE
;	Fw	;
Mon	Nc	Mon
innocence	Nc	INNOCENCE
ici	Rg	ICI
paraîtra	Vvc	PARAÎTRE
toute	Di	TOUT
entière	Ag	ENTIER
;	Fw	;
Et	Vvc	Et
je	Pp	JE
veux	Vvc	VOULOIR
,	Fw	,
vous	Pp	VOUS
mettant	Ga	METTRE
juge	Nc	JUGE
en	S	EN
votre	Ds	VOTRE
intérêt	Nc	INTÉRÊT
,	Fw	,
Vous	Vvc	Vous
faire	Vvn	FAIRE
prononcer	Vvn	PRONONCER
vous	Pp	VOUS
-même	Vvc	-même
votre	Ds	VOTRE
arrêt	Nc	ARRÊT
.	Fs	.
Ce	Pd	CE
sont	Vuc	ÊTRE
propos	Nc	PROPOS
obscurs	Ag	OBSCUR
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
ne	Rp	NE
saurait	Vvc	SAURER|SAVOIR
comprendre	Vvn	COMPRENDRE
.	Fs	.
Bientôt	Vvc	Bientôt
à	S	À
vos	Ds	VOTRE
dépens	Nc	DÉPENS
vous	Pp	VOUS
me	Pp	JE
pourrez	Vvc	POUVOIR
entendre	Vvn	ENTENDRE
.	Fs	.
Élise	Nc	Élise
,	Fw	,
holà	Nc	HOLÀ
!	Fs	!
Madame	Nc	MADAME
.	Fs	.
Observez	Vvc	OBSERVER
bien	Rg	BIEN
au	S+Da	À+LE
moins	Nc	MOINS
Si	Vvc	Si
j'	Pp	JE
ose	Vvc	OSER
à	S	À
vous	Pp	VOUS
tromper	Vvn	TROMPER
employer	Vvn	EMPLOYER
quelques	Di	QUELQUE
soins	Nc	SOIN
,	Fw	,
Si	Vvc	Si
par	S	PAR
un	Dn	UN
seul	Ag	SEUL
coup	Nc	COUP
d'	S	DE
oeil	Nc	IL
,	Fw	,
ou	Cc	OU
geste	Nc	GESTE
qui	Pr	QUI
l'	Pp	IL
instruise	Vvc	INSTRUIRE
,	Fw	,
Je	Vvc	Je
cherche	Vvc	CHERCHER
de	S	DE
ce	Dd	CE
coup	Nc	COUP
à	S	À
parer	Vvn	PARER
la	Da	LE
surprise	Nc	SURPRISE
.	Fs	.
Le	Da	LE
billet	Nc	BILLET
que	Cs	QUE
tantôt	Rg	TANTÔT
ma	Ds	MON
main	Nc	MAIN
avait	Vuc	AVOIR
tracé	Ge	TRACER
,	Fw	,
Répondez	Vvc	Répondez
promptement	Rg	PROMPTEMENT
,	Fw	,
où	Pr	OÙ
l'	Pp	IL
avez	Vuc	AVOIR
-vous	Nc	-vous
laissé	Ge	LAISSER
?	Fs	?
Madame	Nc	MADAME
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
sujet	Nc	SUJET
de	S	DE
m'	Pp	JE
avouer	Vvn	AVOUER
coupable	Ag	COUPABLE
:	Fw	:
Je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
comme	Cs	COMME
il	Pp	IL
est	Vuc	ÊTRE
demeuré	Ge	DEMEURER
sur	S	SUR
ma	Ds	MON
table	Nc	TABLE
;	Fw	;
Mais	Vvc	Mais
on	Pp	ON
vient	Vvc	VENIR
de	S	DE
m'	Pp	JE
apprendre	Vvn	APPRENDRE
en	S	EN
ce	Dd	CE
même	Ag	MÊME
moment	Nc	MOMENT
Que	Vvc	Que
dom	Nc	DOM
Lope	Vvc	Lope
,	Fw	,
venant	Ga	VENIR
dans	S	DANS
mon	Ds	MON
appartement	Nc	APPARTEMENT
,	Fw	,
Par	Nc	PAR
une	Dn	UN
liberté	Nc	LIBERTÉ
qu'	Pr	QUE
on	Pp	ON
lui	Pp	IL
voit	Vvc	VOIR
se	Pp	IL
permettre	Vvn	PERMETTRE
,	Fw	,
A	Vvc	A
fureté	Ge	FURETER
partout	Rg	PARTOUT
et	Cc	ET
trouvé	Ge	TROUVER
cette	Dd	CE
lettre	Nc	LETTRE|LETTRÉ
.	Fs	.
Comme	Cs	COMME
il	Pp	IL
la	Pp	IL
dépliait	Vvc	DÉPLIER
,	Fw	,
Léonor	Nc	Léonor
a	Vuc	AVOIR
voulu	Ge	VOULOIR
S'	Vvc	S'
en	S	EN
saisir	Vvn	SAISIR
promptement	Rg	PROMPTEMENT
avant	S	AVANT
qu'	Cs	QUE
il	Pp	IL
eût	Vuc	AVOIR
rien	Pi	RIEN
lu	Ge	LIRE
;	Fw	;
Et	Vvc	Et
se	Pp	IL
jetant	Ga	JETER
sur	S	SUR
lui	Pp	IL
,	Fw	,
la	Da	LE
lettre	Nc	LETTRE|LETTRÉ
contestée	Ge	CONTESTER
En	Vvc	En
deux	Nc	DEUX
justes	Ag	JUSTE
moitiés	Nc	MOITIÉ
dans	S	DANS
leurs	Ds	LEUR
mains	Nc	MAIN
est	Vuc	ÊTRE
restée	Ge	RESTER
;	Fw	;
Et	Vvc	Et
dom	Nc	DOM
Lope	Vvc	Lope
aussitôt	Rg	AUSSITÔT
prenant	Ga	PRENDRE
un	Dn	UN
prompt	Ag	PROMPT
essor	Nc	ESSOR
,	Fw	,
A	Vvc	A
dérobé	Ge	DÉROBER
la	Da	LE
sienne	Ps	SIEN
aux	S+Da	À+LES
soins	Nc	SOIN
de	S	DE
Léonor	Nc	Léonor
.	Fs	.
Avez	Vuc	AVOIR
-vous	Ge	-vous
ici	Rg	ICI
l'	Da	LE
autre	Pi	AUTRE
?	Fs	?
Oui	Rg	OUI
,	Fw	,
la	Da	LE
voilà	I	VOILÀ
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Donnez	Vvc	DONNER
.	Fs	.
Nous	Pp	NOUS
allons	Vvc	ALLER
voir	Vvn	VOIR
qui	Pr	QUI
mérite	Vvc	MÉRITER
le	Da	LE
blâme	Nc	BLÂME
.	Fs	.
Avec	S	AVEC
votre	Ds	VOTRE
moitié	Nc	MOITIÉ
rassemblez	Vvc	RASSEMBLER
celle	Pd	CELUI
-ci	Vvc	-ci
.	Fs	.
Lisez	Vvc	LIRE
,	Fw	,
et	Cc	ET
hautement	Rg	HAUTEMENT
:	Fw	:
je	Pp	JE
veux	Vvc	VOULOIR
l'	Pp	IL
entendre	Vvn	ENTENDRE
aussi	Rg	AUSSI
.	Fs	.
""""	Fw	""""
Au	S+Da	À+LE
prince	Nc	PRINCE
dom	Nc	DOM
Garcie	Vvc	Garcie
.	Fs	.
""""	Fw	""""
Ah	I	AH
!	Fs	!
Achevez	Vvc	ACHEVER
de	S	DE
lire	Vvn	LIRE
:	Fw	:
Votre	Ds	VOTRE
âme	Nc	ÂME
pour	S	POUR
ce	Dd	CE
mot	Nc	MOT
ne	Rp	NE
doit	Vvc	DEVOIR
pas	Rg	PAS
s'	Pp	SE
interdire	Vvn	INTERDIRE
.	Fs	.
""""	Fw	""""
Quoique	Cs	QUOIQUE
votre	Ds	VOTRE
rival	Nc	RIVAL
,	Fw	,
prince	Nc	PRINCE
,	Fw	,
alarme	Vvc	ALARMER
votre	Ds	VOTRE
âme	Nc	ÂME
,	Fw	,
Vous	Nc	Vous
devez	Vvc	DEVOIR
toutefois	Rg	TOUTEFOIS
vous	Pp	VOUS
craindre	Vvn	CRAINDRE
plus	Rg	PLUS
que	Cs	QUE
lui	Pp	IL
;	Fw	;
Et	Vvc	Et
vous	Pp	VOUS
avez	Vuc	AVOIR
en	S	EN
vous	Pp	VOUS
à	S	À
détruire	Vvn	DÉTRUIRE
aujourd'hui	Rg	AUJOURD'HUI
L'	Ag	L'
obstacle	Nc	OBSTACLE
le	Da	LE
plus	Rg	PLUS
grand	Ag	GRAND
que	Pr	QUE
trouve	Vvc	TROUVER
votre	Ds	VOTRE
flamme	Nc	FLAMME
.	Fs	.
Je	Pp	JE
chéris	Vvc	CHÉRIR
tendrement	Rg	TENDREMENT
ce	Pd	CE
qu'	Pr	QUE
a	Vuc	AVOIR
fait	Ge	FAIRE
dom	Nc	DOM
Garcie	Vvc	Garcie
Pour	Nc	POUR
me	Pp	JE
tirer	Vvn	TIRER
des	Dn	UN
mains	Nc	MAIN
de	S	DE
nos	Ds	NOTRE
fiers	Ag	FIER
ravisseurs	Nc	RAVISSEUR
;	Fw	;
Son	Nc	SON
amour	Nc	AMOUR
,	Fw	,
ses	Ds	SON
devoirs	Nc	DEVOIR
ont	Vuc	AVOIR
pour	S	POUR
moi	Pp	JE
des	Dn	UN
douceurs	Nc	DOUCEUR
;	Fw	;
Mais	Vvc	Mais
il	Pp	IL
m'	Pp	JE
est	Vuc	ÊTRE
odieux	Ag	ODIEUX
,	Fw	,
avec	S	AVEC
sa	Ds	SON
jalousie	Nc	JALOUSIE
.	Fs	.
ôtez	Vvc	ÔTER
donc	Rg	DONC
à	S	À
vos	Ds	VOTRE
feux	Nc	FEU|FEUX
ce	Pd	CE
qu'	Pr	QUE
ils	Pp	ILS
en	Pp	EN
font	Vvc	FAIRE
paraître	Vvn	PARAÎTRE
;	Fw	;
Méritez	Vvc	Méritez
les	Da	LE
regards	Nc	REGARD
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
jette	Vvc	JETER
sur	S	SUR
eux	Pp	EUX
;	Fw	;
Et	Vvc	Et
lorsqu'	Cs	LORSQUE
on	Pp	ON
vous	Pp	VOUS
oblige	Vvc	OBLIGER
à	S	À
vous	Pp	VOUS
tenir	Vvn	TENIR
heureux	Ag	HEUREUX
,	Fw	,
Ne	Vvc	Ne
vous	Pp	VOUS
obstinez	Vvc	OBSTINER
point	Rg	POINT
à	S	À
ne	Rp	NE
pas	Rg	PAS
vouloir	Vvn	VOULOIR
l'	Pp	IL
être	Vun	ÊTRE
.	Fs	.
""""	Fw	""""
Hé	Vvc	Hé
bien	Rg	BIEN
!	Fs	!
Que	Pt	QUE
dites	Vvc	DIRE
-vous	Nc	-vous
?	Fs	?
Ha	Rg	HA
!	Fs	!
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
dis	Vvc	DIRE
Qu'	Vvc	Qu'
à	S	À
cet	Dd	CE
objet	Nc	OBJET
mes	Ds	MON
sens	Nc	SENS
demeurent	Vvc	DEMEURER
interdits	Ge	INTERDIRE
,	Fw	,
Que	Vvc	Que
je	Pp	JE
vois	Vvc	ALLER|VOIR
dans	S	DANS
ma	Ds	MON
plainte	Nc	PLAINTE
une	Dn	UN
horrible	Ag	HORRIBLE
injustice	Nc	INJUSTICE
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
pour	S	POUR
moi	Pp	JE
d'	S	DE
assez	Rg	ASSEZ
