Quoi	Pt	QUE|QUOI
troupe	Nc	TROUPE
,	Fw	,
en	S	EN
me	Pp	JE
perdant	Ga	PERDRE
,	Fw	,
perdrait	Vvc	PERDRE
tous	Di	TOUT
ses	Ds	SON
appas	Nc	APPAS
;	Fw	;
Enfin	Nc	Enfin
,	Fw	,
s'	Pp	SE
ils	Pp	ILS
disent	Vvc	DIRE
vrai	Ag	VRAI
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
lieu	Nc	LIEU
d'	S	DE
être	Vun	ÊTRE
bien	Rg	BIEN
vaine	Ag	VAIN
;	Fw	;
De	Vvc	De
ces	Dd	CE
faux	Ag	FAUX
courtisans	Ag	COURTISAN
,	Fw	,
toute	Di	TOUT
ma	Ds	MON
loge	Nc	LOGE
est	Vuc	ÊTRE
pleine	Ag	PLEIN
;	Fw	;
Et	Vvc	Et
lasse	Ag	LAS
au	S+Da	À+LE
dernier	Nc	DERNIER
point	Rg	POINT
d'	S	DE
entendre	Vvn	ENTENDRE
leurs	Ds	LEUR
douceurs	Nc	DOUCEUR
,	Fw	,
Je	Vvc	Je
les	Pp	ILS
en	Pp	EN
ai	Vuc	AVOIR
laissés	Ge	LAISSER
absolus	Ag	ABSOLU
possesseurs	Nc	POSSESSEUR
;	Fw	;
Je	Vvc	Je
crains	Vvc	CRAINDRE
plus	Rg	PLUS
que	Cs	QUE
la	Da	LE
mort	Nc	MORT
cette	Dd	CE
engeance	Nc	ENGEANCE
idolâtre	Ag	IDOLÂTRE
,	Fw	,
De	Vvc	De
lutins	Nc	LUTIN
importuns	Ag	IMPORTUN
,	Fw	,
qu'	Pr	QUE
engendre	Vvc	ENGENDRER
le	Da	LE
théâtre	Nc	THÉÂTRE
;	Fw	;
Et	Vvc	Et
que	Cs	QUE
la	Da	LE
qualité	Nc	QUALITÉ
de	S	DE
la	Da	LE
profession	Nc	PROFESSION
,	Fw	,
Nous	Vvc	Nous
oblige	Vvc	OBLIGER
à	S	À
souffrir	Vvn	SOUFFRIR
avec	S	AVEC
discrétion	Nc	DISCRÉTION
.	Fs	.
Outre	S	OUTRE
le	Da	LE
vieil	Ag	VIEUX
usage	Nc	USAGE
où	Pr	OÙ
nous	Pp	NOUS
trouvons	Vvc	TROUVER
le	Da	LE
monde	Nc	MONDE
,	Fw	,
Les	Vvc	Les
vanités	Nc	VANITÉ
encor	Nc	encor
,	Fw	,
dont	Pr	DONT
votre	Ds	VOTRE
sexe	Nc	SEXE
abonde	Vvc	ABONDER
,	Fw	,
Vous	Nc	Vous
font	Vvc	FAIRE
avec	S	AVEC
plaisir	Nc	PLAISIR
supporter	Vvn	SUPPORTER
cet	Dd	CE
ennui	Nc	ENNUI
,	Fw	,
Par	Nc	PAR
qui	Pr	QUI
tout	Di	TOUT
votre	Ds	VOTRE
temps	Nc	TEMPS
devient	Vvc	DEVENIR|DÉVIER
le	Da	LE
temps	Nc	TEMPS
d'	S	DE
autrui	Pi	AUTRUI
.	Fs	.
Avez	Vuc	AVOIR
-vous	Nc	-vous
repassé	Ge	REPASSER
cet	Dd	CE
endroit	Nc	ENDROIT
pathétique	Ag	PATHÉTIQUE
,	Fw	,
Où	Vvc	Où
Flavie	Vvc	Flavie
en	S	EN
sortant	Ga	SORTIR
vous	Pp	VOUS
donne	Vvc	DONNER
la	Da	LE
réplique	Nc	RÉPLIQUE
?	Fs	?
Et	Cc	ET
vous	Pp	VOUS
souvenez	Vvc	SOUVENIR
-vous	Nc	-vous
qu'	Pr	QUE
il	Pp	IL
s'	Pp	SE
y	Pp	Y
faut	Vvc	FAILLIR|FALLOIR
exciter	Vvn	EXCITER
?	Fs	?
J'	Pp	JE
en	Pp	EN
prendrai	Vvc	PRENDRE
votre	Ds	VOTRE
avis	Nc	AVIS
,	Fw	,
oyez	Vvc	OUÏR
-moi	Vvc	-moi
réciter	Vvn	RÉCITER
.	Fs	.
Elle	Pp	IL
répète	Vvc	RÉPÉTER
.	Fs	.
J'	Pp	JE
ose	Vvc	OSER
à	S	À
présent	Nc	PRÉSENT
,	Fw	,
ô	I	OH
ciel	Nc	CIEL
,	Fw	,
d'	S	DE
une	Dn	UN
vue	Nc	VUE
assurée	Ge	ASSURER
,	Fw	,
Contempler	Vvn	CONTEMPLER
les	Da	LE
brillants	Nc	BRILLANT
de	S	DE
ta	Ds	TON
voûte	Nc	VOÛTE
azurée	Ge	AZURER
;	Fw	;
Et	Vvc	Et
nier	Vvn	NIER
ces	Dd	CE
faux	Ag	FAUX
dieux	Nc	DIEU|DIEUX
,	Fw	,
qui	Pr	QUI
n'	Rp	NE
ont	Vuc	AVOIR
jamais	Rg	JAMAIS
foulé	Ge	FOULER
De	Vvc	De
ce	Dd	CE
palais	Nc	PALAIS
roulant	Ga	ROULER
,	Fw	,
le	Da	LE
lambris	Nc	LAMBRIS
étoilé	Ge	ÉTOILER
;	Fw	;
À	Nc	À
ton	Ds	TON
pouvoir	Nc	POUVOIR
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
mon	Ds	MON
époux	Nc	ÉPOUX
rend	Vvc	RENDRE
hommage	Nc	HOMMAGE
!	Fs	!
Il	Pp	IL
professe	Vvc	PROFESSER
ta	Ds	TON
foi	Nc	FOI
,	Fw	,
ses	Ds	SON
fers	Nc	FER|FERS
t'	Pp	TU
en	Pp	EN
sont	Vuc	ÊTRE
un	Dn	UN
gage	Nc	GAGE
;	Fw	;
Ce	Vvc	Ce
redoutable	Ag	REDOUTABLE
fléau	Nc	FLÉAU
des	S+Da	DE+LE|DE+LES
dieux	Nc	DIEU|DIEUX
sur	S	SUR
les	Da	LE
chrétiens	Nc	CHRÉTIEN
,	Fw	,
Ce	Vvc	Ce
lion	Nc	LION
altéré	Ge	ALTÉRER
du	S+Da	DE+LE
sacré	Nc	SACRÉ
sang	Nc	SANG
des	S+Da	DE+LE|DE+LES
tiens	Ps	TIEN
,	Fw	,
Qui	Vvc	Qui
de	S	DE
tant	Rg	TANT
d'	S	DE
innocents	Nc	INNOCENT
crut	Vvc	CROIRE|CROÎTRE
la	Da	LE
mort	Nc	MORT
légitime	Ag	LÉGITIME
,	Fw	,
De	Vvc	De
ministre	Nc	MINISTRE
qu'	Pr	QUE
il	Pp	IL
fut	Vuc	ÊTRE
,	Fw	,
s'	Pp	SE
offre	Vvc	OFFRIR
enfin	Rg	ENFIN
pour	S	POUR
victime	Nc	VICTIME
,	Fw	,
Et	Vvc	Et
patient	Ag	PATIENT
agneau	Nc	AGNEAU
,	Fw	,
tend	Vvc	TENDRE
à	S	À
tes	Ds	TON
ennemis	Nc	ENNEMI
,	Fw	,
Un	Vvc	Un
col	Nc	COL
à	S	À
ton	Ds	TON
saint	Ag	SAINT
joug	Nc	JOUG
heureusement	Rg	HEUREUSEMENT
soumis	Ge	SOUMETTRE
.	Fs	.
Outre	Rg	OUTRE
que	Cs	QUE
dans	S	DANS
la	Da	LE
Cour	Nc	COUR
que	Pr	QUE
vous	Pp	VOUS
avez	Vuc	AVOIR
charmée	Ge	CHARMER
,	Fw	,
On	Vvc	On
sait	Vvc	SAVOIR
que	Cs	QUE
votre	Ds	VOTRE
estime	Nc	ESTIME
est	Vuc	ÊTRE
assez	Rg	ASSEZ
confirmée	Ge	CONFIRMER
;	Fw	;
Ce	Vvc	Ce
récit	Nc	RÉCIT
me	Pp	JE
surprend	Vvc	SURPRENDRE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
peut	Vvc	POUVOIR
acquérir	Vvn	ACQUÉRIR
Un	Vvc	Un
renom	Nc	RENOM
au	S+Da	À+LE
théâtre	Nc	THÉÂTRE
,	Fw	,
à	S	À
ne	Rp	NE
jamais	Rg	JAMAIS
mourir	Vvn	MOURIR
.	Fs	.
Vous	Pp	VOUS
en	Pp	EN
croyez	Vvc	CROIRE
bien	Rg	BIEN
plus	Rg	PLUS
,	Fw	,
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
présume	Vvc	PRÉSUMER
.	Fs	.
Elle	Pp	IL
rentre	Vvc	RENTRER
.	Fs	.
La	Da	LE
Cour	Nc	COUR
viendra	Vvc	VENIR
bientôt	Rg	BIENTÔT
,	Fw	,
commandez	Vvc	COMMANDER
qu'	Cs	QUE
on	Pp	ON
allume	Vvc	ALLUMER
.	Fs	.
Il	Pp	IL
serait	Vuc	ÊTRE
,	Fw	,
Adrian	Vvc	Adrian
,	Fw	,
honteux	Ag	HONTEUX
d'	S	DE
être	Vun	ÊTRE
vaincu	Ge	VAINCRE
;	Fw	;
Si	Vvc	Si
ton	Ds	TON
dieu	Nc	DIEU
veut	Vvc	VOULOIR
ta	Ds	TON
mort	Nc	MORT
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
déjà	Rg	DÉJÀ
trop	Rg	TROP
vécu	Ge	VIVRE
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
vu	Ge	VOIR
,	Fw	,
ciel	Nc	CIEL
,	Fw	,
tu	Pp	TU
le	Pp	IL
sais	Vvc	SAVOIR
,	Fw	,
par	S	PAR
le	Da	LE
nombre	Nc	NOMBRE
des	S+Da	DE+LE|DE+LES
âmes	Nc	ÂME
Que	Vvc	Que
j'	Pp	JE
osai	Vvc	OSER
t'	Pp	TU
envoyer	Vvn	ENVOYER
,	Fw	,
par	S	PAR
des	Dn	UN
chemins	Nc	CHEMIN
de	S	DE
flammes	Nc	FLAMME
,	Fw	,
Dessus	Vvc	Dessus
les	Da	LE
grils	Nc	GRIL
ardents	Ag	ARDENT
,	Fw	,
et	Cc	ET
dedans	Rg	DEDANS
les	Da	LE
taureaux	Nc	TAUREAU
,	Fw	,
Chanter	Vvn	CHANTER
les	Da	LE
condamnés	Nc	CONDAMNÉ
,	Fw	,
et	Cc	ET
trembler	Vvn	TREMBLER
les	Da	LE
bourreaux	Nc	BOURREAU
.	Fs	.
Il	Pp	IL
répète	Vvc	RÉPÉTER
ces	Dd	CE
quatre	Nc	QUATRE
vers	Nc	VER|VERS|VERT
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
,	Fw	,
ciel	Nc	CIEL
,	Fw	,
tu	Pp	TU
le	Pp	IL
sais	Vvc	SAVOIR
,	Fw	,
par	S	PAR
le	Da	LE
nombre	Nc	NOMBRE
des	S+Da	DE+LE|DE+LES
âmes	Nc	ÂME
Que	Vvc	Que
j'	Pp	JE
osai	Vvc	OSER
t'	Pp	TU
envoyer	Vvn	ENVOYER
,	Fw	,
par	S	PAR
des	Dn	UN
chemins	Nc	CHEMIN
de	S	DE
flammes	Nc	FLAMME
,	Fw	,
Dessus	Vvc	Dessus
les	Da	LE
grils	Nc	GRIL
ardents	Ag	ARDENT
,	Fw	,
et	Cc	ET
dedans	Rg	DEDANS
les	Da	LE
taureaux	Nc	TAUREAU
,	Fw	,
Chanter	Vvn	CHANTER
les	Da	LE
condamnés	Nc	CONDAMNÉ
,	Fw	,
et	Cc	ET
trembler	Vvn	TREMBLER
les	Da	LE
bourreaux	Nc	BOURREAU
.	Fs	.
Et	Cc	ET
puis	Cs	PUIS
ayant	Ga	AVOIR
un	Dn	UN
peu	Rg	PEU
rêvé	Ge	RÊVER
,	Fw	,
et	Cc	ET
ne	Rp	NE
regardant	Ga	REGARDER
plus	Rg	PLUS
son	Ds	SON
rôle	Nc	RÔLE
,	Fw	,
il	Pp	IL
dit	Vvc	DIRE
.	Fs	.
Dieux	Nc	DIEU|DIEUX
,	Fw	,
prenez	Vvc	PRENDRE
contre	S	CONTRE
moi	Pp	JE
ma	Ds	MON
défense	Nc	DÉFENSE
et	Cc	ET
la	Da	LE
vôtre	As#Ps	VÔTRE
;	Fw	;
D'	Ag	D'
effet	Nc	EFFET
,	Fw	,
comme	Cs	COMME
de	S	DE
nom	Nc	NOM
,	Fw	,
je	Pp	JE
me	Pp	JE
trouve	Vvc	TROUVER
être	Vun	ÊTRE
un	Dn	UN
autre	Pi	AUTRE
;	Fw	;
Je	Vvc	Je
feins	Vvc	FEINDRE
moins	Rg	MOINS
Adrian	Ag	Adrian
,	Fw	,
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
le	Pp	IL
deviens	Vvc	DEVENIR
,	Fw	,
Et	Vvc	Et
prends	Vvc	PRENDRE
avec	S	AVEC
son	Ds	SON
nom	Nc	NOM
,	Fw	,
des	S+Da	DE+LE|DE+LES
sentiments	Nc	SENTIMENT
chrétiens	Ag	CHRÉTIEN
;	Fw	;
Je	Vvc	Je
sais	Vvc	SAVOIR
(	Fw	(
pour	S	POUR
l'	Pp	IL
éprouver	Vvn	ÉPROUVER
)	Fw	)
que	Cs	QUE
par	S	PAR
un	Dn	UN
long	Ag	LONG
étude	Nc	ÉTUDE
,	Fw	,
L'	Vvc	L'
art	Nc	ART
de	S	DE
nous	Pp	NOUS
transformer	Vvn	TRANSFORMER
,	Fw	,
nous	Pp	NOUS
passe	Vvc	PASSER
en	S	EN
habitude	Nc	HABITUDE
;	Fw	;
Mais	Vvc	Mais
il	Pp	IL
semble	Vvc	SEMBLER
qu'	Cs	QUE
ici	Rg	ICI
,	Fw	,
des	S+Da	DE+LE|DE+LES
vérités	Nc	VÉRITÉ
sans	S	SANS
fard	Nc	FARD
,	Fw	,
Passent	Vvc	PASSER
,	Fw	,
et	Cc	ET
l'	Da	LE
habitude	Nc	HABITUDE
,	Fw	,
et	Cc	ET
la	Da	LE
force	Nc	FORCE|FORCÉ
de	S	DE
l'	Da	LE
art	Nc	ART
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
Christ	Vvc	Christ
me	Pp	JE
propose	Vvc	PROPOSER
une	Dn	UN
gloire	Nc	GLOIRE
éternelle	Ag	ÉTERNEL
,	Fw	,
Contre	Vvc	CONTRER
qui	Pr	QUI
ma	Ds	MON
défense	Nc	DÉFENSE
est	Vuc	ÊTRE
vaine	Ag	VAIN
et	Cc	ET
criminelle	Ag	CRIMINEL
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
pour	S	POUR
suspects	Nc	SUSPECT
,	Fw	,
vos	Ds	VOTRE
noms	Nc	NOM
de	S	DE
dieux	Nc	DIEU|DIEUX
et	Cc	ET
d'	S	DE
immortels	Nc	IMMORTEL
;	Fw	;
Je	Vvc	Je
répugne	Vvc	RÉPUGNER
aux	S+Da	À+LES
respects	Nc	RESPECT
qu'	Pr	QUE
on	Pp	ON
rend	Vvc	RENDRE
à	S	À
vos	Ds	VOTRE
autels	Nc	AUTEL
;	Fw	;
Mon	Nc	Mon
esprit	Nc	ESPRIT
à	S	À
vos	Ds	VOTRE
lois	Nc	LOI
secrètement	Rg	SECRÈTEMENT
rebelle	Ag	REBELLE
,	Fw	,
En	Vvc	En
conçoit	Vvc	CONCEVOIR
un	Dn	UN
mépris	Nc	MÉPRIS
qui	Pr	QUI
fait	Vvc	FAIRE
mourir	Vvn	MOURIR
son	Ds	SON
zèle	Nc	ZÈLE
;	Fw	;
Et	Vvc	Et
comme	Cs	COMME
de	S	DE
profane	Nc	PROFANE
,	Fw	,
enfin	Rg	ENFIN
sanctifié	Ge	SANCTIFIER
,	Fw	,
Semble	Vvc	SEMBLER
se	Pp	IL
déclarer	Vvn	DÉCLARER
,	Fw	,
pour	S	POUR
un	Dn	UN
crucifié	Nc	CRUCIFIÉ
;	Fw	;
Mais	Vvc	Mais
où	Pr	OÙ
va	Vvc	ALLER
ma	Ds	MON
pensée	Nc	PENSÉE
,	Fw	,
et	Cc	ET
par	S	PAR
quel	Dt	QUEL
privilège	Nc	PRIVILÈGE
Presque	Ag	Presque
insensiblement	Rg	INSENSIBLEMENT
,	Fw	,
passai	Vvc	PASSER
-je	Nc	-je
au	S+Da	À+LE
sacrilège	Nc	SACRILÈGE
?	Fs	?
Et	Cc	ET
du	S+Da	DE+LE
pouvoir	Nc	POUVOIR
des	S+Da	DE+LE|DE+LES
dieux	Nc	DIEU|DIEUX
,	Fw	,
perds	Vvc	PERDRE
-je	Vvn	-je
le	Da	LE
souvenir	Nc	SOUVENIR
?	Fs	?
Il	Pp	IL
s'	Pp	SE
agit	Vvc	AGIR
d'	S	DE
imiter	Vvn	IMITER
,	Fw	,
et	Cc	ET
non	Rg	NON
de	S	DE
devenir	Vvn	DEVENIR
.	Fs	.
Le	Da	LE
ciel	Nc	CIEL
s'	Pp	SE
ouvre	Vvc	OUVRER|OUVRIR
,	Fw	,
avec	S	AVEC
des	Dn	UN
flammes	Nc	FLAMME
,	Fw	,
et	Cc	ET
une	Dn	UN
voix	Nc	VOIX
s'	Pp	SE
entend	Vvc	ENTENDRE
,	Fw	,
qui	Pr	QUI
dit	Vvc	DIRE
.	Fs	.
Poursuis	Vvc	POURSUIVRE
Genest	Nc	GENÊT
ton	Ds	TON
personnage	Nc	PERSONNAGE
,	Fw	,
Tu	Vvc	Tu
n'	Rp	NE
imiteras	Vvc	IMITER
point	Rg	POINT
en	S	EN
vain	Ag	VAIN
;	Fw	;
Ton	Vvc	Ton
salut	Nc	SALUT
ne	Rp	NE
dépend	Vvc	DÉPENDRE
,	Fw	,
que	Cs	QUE
d'	S	DE
un	Dn	UN
peu	Rg	PEU
de	S	DE
courage	Nc	COURAGE
,	Fw	,
Et	Vvc	Et
Dieu	Nc	DIEU
t'	Pp	TU
y	Pp	Y
prêtera	Vvc	PRÊTER
la	Da	LE
main	Nc	MAIN
.	Fs	.
Qu'	Pt	QUE
entends	Vvc	ENTENDRE
-je	Nc	-je
,	Fw	,
juste	Ag	JUSTE
ciel	Nc	CIEL
,	Fw	,
et	Cc	ET
par	S	PAR
quelle	Dt	QUEL
merveille	Nc	MERVEILLE
,	Fw	,
Pour	Nc	POUR
me	Pp	JE
toucher	Vvn	TOUCHER
le	Da	LE
coeur	Nc	CUR
,	Fw	,
me	Pp	JE
frappes	Vvc	FRAPPER
-tu	Vvn	-tu
l'	Da	LE
oreille	Nc	OREILLE
?	Fs	?
Souffle	Nc	SOUFFLE|SOUFFLÉ
,	Fw	,
doux	Ag	DOUX
et	Cc	ET
sacré	Ge	SACRER
,	Fw	,
qui	Pr	QUI
me	Pp	JE
viens	Vvc	VENIR
enflammer	Vvn	ENFLAMMER
,	Fw	,
Esprit	Vvc	ÉPRENDRE
saint	Ag	SAINT
et	Cc	ET
divin	Ag	DIVIN
,	Fw	,
qui	Pr	QUI
me	Pp	JE
viens	Vvc	VENIR
animer	Vvn	ANIMER
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
me	Pp	JE
souhaitant	Ga	SOUHAITER
,	Fw	,
m'	Pp	JE
inspires	Vvc	INSPIRER
le	Da	LE
courage	Nc	COURAGE
,	Fw	,
Travaille	Vvc	TRAVAILLER
à	S	À
mon	Ds	MON
salut	Nc	SALUT
,	Fw	,
achève	Vvc	ACHEVER
ton	Ds	TON
ouvrage	Nc	OUVRAGE
;	Fw	;
Guide	Vvc	GUIDER
mes	Ds	MON
pas	Rg	PAS
douteux	Ag	DOUTEUX
dans	S	DANS
le	Da	LE
chemin	Nc	CHEMIN
des	S+Da	DE+LE|DE+LES
Cieux	Nc	CIEL|CIEUX
,	Fw	,
Et	Vvc	Et
pour	S	POUR
me	Pp	JE
les	Pp	ILS
ouvrir	Vvn	OUVRIR
,	Fw	,
dessille	Vvc	DESSILLER
-moi	Vvc	-moi
les	Da	LE
yeux	Nc	OEIL|YEUX
.	Fs	.
Mais	Cc	MAIS
ô	I	OH
vaine	Ag	VAIN
créance	Nc	CRÉANCE
,	Fw	,
et	Cc	ET
frivole	Ag	FRIVOLE
pensée	Nc	PENSÉE
,	Fw	,
Que	Vvc	Que
du	S+Da	DE+LE
ciel	Nc	CIEL
cette	Dd	CE
voix	Nc	VOIX
me	Pp	JE
doive	Vvc	DEVOIR
être	Vun	ÊTRE
adressée	Ge	ADRESSER
!	Fs	!
Quelqu'un	Pi	QUELQU'UN
s'	Pp	SE
apercevant	Ga	APERCEVOIR
du	S+Da	DE+LE
caprice	Nc	CAPRICE
où	Pr	OÙ
j'	Pp	JE
étais	Vuc	ÊTRE
,	Fw	,
S'	Vvc	S'
est	Vuc	ÊTRE
voulu	Ge	VOULOIR
divertir	Vvn	DIVERTIR
par	S	PAR
cette	Dd	CE
feinte	Nc	FEINTE
voix	Nc	VOIX
,	Fw	,
Qui	Vvc	Qui
d'	S	DE
un	Dn	UN
si	Rg	SI
prompt	Ag	PROMPT
effet	Nc	EFFET
m'	Pp	JE
excite	Vvc	EXCITER
tant	Rg	TANT
de	S	DE
flamme	Nc	FLAMME
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
m'	Pp	JE
a	Vuc	AVOIR
pénétré	Ge	PÉNÉTRER
jusqu'	S	JUSQUE
au	S+Da	À+LE
tréfonds	Nc	TRÉFONDS
de	S	DE
l'	Da	LE
âme	Nc	ÂME
.	Fs	.
Prenez	Vvc	PRENDRE
,	Fw	,
dieux	Nc	DIEU|DIEUX
,	Fw	,
contre	S	CONTRE
Christ	Vvc	Christ
,	Fw	,
prenez	Vvc	PRENDRE
votre	Ds	VOTRE
parti	Nc	PARTI
,	Fw	,
Dont	Vvc	Dont
ce	Dd	CE
rebelle	Ag	REBELLE
coeur	Nc	CUR
s'	Pp	SE
est	Vuc	ÊTRE
presque	Rg	PRESQUE
départi	Ge	DÉPARTIR
;	Fw	;
Et	Vvc	Et
toi	Pp	TU
,	Fw	,
contre	S	CONTRE
les	Da	LE
dieux	Nc	DIEU|DIEUX
,	Fw	,
ô	I	OH
Christ	Vvc	Christ
,	Fw	,
prends	Vvc	PRENDRE
ta	Ds	TON
défense	Nc	DÉFENSE
,	Fw	,
Puisqu'à	Vvc	Puisqu'à
tes	Ds	TON
lois	Nc	LOI
,	Fw	,
ce	Dd	CE
coeur	Nc	CUR
fait	Ge	FAIRE
encor	Nc	encor
résistance	Nc	RÉSISTANCE
;	Fw	;
Et	Vvc	Et
dans	S	DANS
l'	Da	LE
onde	Nc	ONDE
agitée	Ge	AGITER
où	Pr	OÙ
flottent	Vvc	FLOTTER
mes	Ds	MON
esprits	Nc	ESPRIT|ESPRITS
,	Fw	,
Terminez	Vvc	TERMINER
votre	Ds	VOTRE
guerre	Nc	GUERRE
,	Fw	,
et	Cc	ET
m'	Pp	JE
en	Pp	EN
faites	Vvc	FAIRE
le	Da	LE
prix	Nc	PRIX
;	Fw	;
Rendez	Vvc	RENDRE
-moi	Vvc	-moi
le	Da	LE
repos	Nc	REPOS
dont	Pr	DONT
ce	Dd	CE
trouble	Nc	TROUBLE
me	Pp	JE
prive	Vvc	PRIVER
.	Fs	.
Hâtez	Vvc	Hâtez
-vous	Nc	-vous
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
temps	Nc	TEMPS
,	Fw	,
toute	Di	TOUT
la	Da	LE
Cour	Nc	COUR
arrive	Vvc	ARRIVER
.	Fs	.
Allons	Vvc	ALLER
;	Fw	;
tu	Pp	TU
m'	Pp	JE
as	Vuc	AVOIR
distrait	Ge	DISTRAIRE
d'	S	DE
un	Dn	UN
rôle	Nc	RÔLE
glorieux	Ag	GLORIEUX
,	Fw	,
Que	Vvc	Que
je	Pp	JE
représentais	Vvc	REPRÉSENTER
devant	S	DEVANT
la	Da	LE
Cour	Nc	COUR
des	S+Da	DE+LE|DE+LES
Cieux	Nc	CIEL|CIEUX
;	Fw	;
Et	Vvc	Et
de	S	DE
qui	Pr	QUI
l'	Da	LE
action	Nc	ACTION
,	Fw	,
m'	Pp	JE
est	Vuc	ÊTRE
d'	S	DE
importance	Nc	IMPORTANCE
extrême	Ag	EXTRÊME
,	Fw	,
Et	Vvc	Et
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
un	Dn	UN
objet	Nc	OBJET
moindre	Ag	MOINDRE
que	Pr	QUE
le	Da	LE
ciel	Nc	CIEL
même	Ag	MÊME
;	Fw	;
Préparons	Vvc	Préparons
la	Da	LE
musique	Nc	MUSIQUE
,	Fw	,
et	Cc	ET
laissons	Vvc	LAISSER
-les	Vvc	-les
placer	Vvn	PLACER
.	Fs	.
Il	Pp	IL
repassait	Vvc	REPASSER
son	Ds	SON
rôle	Nc	RÔLE
,	Fw	,
et	Cc	ET
s'	Pp	SE
y	Pp	Y
veut	Vvc	VOULOIR
surpasser	Vvn	SURPASSER
.	Fs	.
Mon	Ds	MON
goût	Nc	GOÛT
,	Fw	,
quoi	Pr	QUE|QUOI
qu'	Pr	QUE
il	Pp	IL
en	Pp	EN
soit	Vuc	ÊTRE
,	Fw	,
est	Vuc	ÊTRE
pour	S	POUR
la	Da	LE
tragédie	Nc	TRAGÉDIE
;	Fw	;
L'	Vvc	L'
objet	Nc	OBJET
en	Pp	EN
est	Vuc	ÊTRE
plus	Rg	PLUS
haut	Ag	HAUT
,	Fw	,
l'	Da	LE
action	Nc	ACTION
plus	Rg	PLUS
hardie	Ag	HARDI
;	Fw	;
Et	Vvc	Et
les	Da	LE
pensers	Nc	pensers
pompeux	Ag	POMPEUX
et	Cc	ET
pleins	Ag	PLEIN
de	S	DE
majesté	Nc	MAJESTÉ
,	Fw	,
Lui	Nc	Lui
donnent	Vvc	DONNER
plus	Rg	PLUS
de	S	DE
poids	Nc	POIDS
et	Cc	ET
plus	Rg	PLUS
d'	S	DE
autorité	Nc	AUTORITÉ
.	Fs	.
Elle	Pp	IL
l'	Pp	IL
emporte	Vvc	EMPORTER
enfin	Rg	ENFIN
,	Fw	,
par	S	PAR
les	Da	LE
illustres	Ag	ILLUSTRE
marques	Nc	MARQUE
,	Fw	,
D'	Ag	D'
exemples	Nc	EXEMPLE
des	S+Da	DE+LE|DE+LES
Héros	Nc	Héros
,	Fw	,
d'	S	DE
ornement	Nc	ORNEMENT
des	S+Da	DE+LE|DE+LES
monarques	Nc	MONARQUE
,	Fw	,
De	Vvc	De
règle	Nc	RÈGLE
et	Cc	ET
de	S	DE
mesure	Nc	MESURE
à	S	À
leurs	Ds	LEUR
affections	Nc	AFFECTION
,	Fw	,
Par	Nc	PAR
ses	Ds	SON
événements	Nc	ÉVÉNEMENT
,	Fw	,
et	Cc	ET
par	S	PAR
ses	Ds	SON
actions	Nc	ACTION
.	Fs	.
Le	Da	LE
théâtre	Nc	THÉÂTRE
aujourd'hui	Rg	AUJOURD'HUI
,	Fw	,
superbe	Ag	SUPERBE
en	S	EN
sa	Ds	SON
structure	Nc	STRUCTURE
,	Fw	,
Admirable	Ag	ADMIRABLE
en	S	EN
son	Ds	SON
art	Nc	ART
,	Fw	,
et	Cc	ET
riche	Nc	RICHE
en	S	EN
sa	Ds	SON
peinture	Nc	PEINTURE
,	Fw	,
Promet	Vvc	PROMETTRE
pour	S	POUR
le	Da	LE
sujet	Nc	SUJET
,	Fw	,
de	S	DE
mêmes	Ag	MÊME
qualités	Nc	QUALITÉ
.	Fs	.
Les	Da	LE
effets	Nc	EFFET
en	Pp	EN
sont	Vuc	ÊTRE
beaux	Ag	BEAU
,	Fw	,
s'	Cs	SI
ils	Pp	ILS
sont	Vuc	ÊTRE
bien	Rg	BIEN
imités	Ge	IMITER
.	Fs	.
Vous	Pp	VOUS
verrez	Vvc	VOIR
un	Pi	UN
des	S+Da	DE+LE|DE+LES
miens	Ps	MIEN
d'	S	DE
une	Dn	UN
violente	Ag	VIOLENT
audace	Nc	AUDACE
,	Fw	,
Au	Vvc	Au
mépris	Nc	MÉPRIS
de	S	DE
la	Da	LE
part	Nc	PART
qu'	Pr	QUE
il	Pp	IL
s'	Pp	SE
acquit	Vvc	ACQUÉRIR
en	S	EN
ma	Ds	MON
grâce	Nc	GRÂCE
,	Fw	,
Au	Vvc	Au
mépris	Nc	MÉPRIS
de	S	DE
ses	Ds	SON
jours	Nc	JOUR|JOURS
,	Fw	,
au	S+Da	À+LE
mépris	Nc	MÉPRIS
de	S	DE
