Demeure	Vvc	DEMEURER
régler	Vvn	RÉGLER
les	Da	LE
mouvements	Nc	MOUVEMENT
du	S+Da	DE+LE
corps	Nc	CORPS
:	Fw	:
De	S	DE
là	Rg	LÀ
viennent	Vvc	VENIR
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
ces	Dd	CE
gestes	Nc	GESTE
qui	Pr	QUI
font	Vvc	FAIRE
rire	Vvn	RIRE
,	Fw	,
Que	Vvc	Que
l'	Da	LE
ignorant	Ag	IGNORANT
méprise	Nc	MÉPRISE
et	Cc	ET
que	Cs	QUE
le	Da	LE
sage	Ag	SAGE
admire	Vvc	ADMIRER
,	Fw	,
Et	Vvc	Et
nous	Pp	NOUS
devons	Vvc	DEVOIR
toujours	Rg	TOUJOURS
révérer	Vvn	RÉVÉRER
les	Da	LE
propos	Nc	PROPOS
De	Vvc	De
ceux	Pd	CELUI
de	S	DE
qui	Pr	QUI
l'	Da	LE
esprit	Nc	ESPRIT
n'	Rp	NE
est	Vuc	ÊTRE
jamais	Rg	JAMAIS
en	S	EN
repos	Nc	REPOS
.	Fs	.
En	S	EN
leurs	Ds	LEUR
dérèglements	Nc	DÉRÈGLEMENT
la	Da	LE
grâce	Nc	GRÂCE
est	Vuc	ÊTRE
manifeste	Ag	MANIFESTE
;	Fw	;
Puisqu'ils	Nc	Puisqu'ils
sont	Vuc	ÊTRE
agités	Ge	AGITER
d'	S	DE
une	Dn	UN
cause	Nc	CAUSE
céleste	Ag	CÉLESTE
.	Fs	.
Mais	Cc	MAIS
les	Da	LE
autres	Ag	AUTRE
États	Nc	États
quand	Cs	QUAND
ils	Pp	ILS
sont	Vuc	ÊTRE
menacés	Ge	MENACER
,	Fw	,
Demandent	Vvc	DEMANDER
-ils	Vvn	-ils
ainsi	Rg	AINSI
conseil	Nc	CONSEIL
aux	S+Da	À+LES
insensés	Ag	INSENSÉ
,	Fw	,
Et	Vvc	Et
voit	Vvc	VOIR
-on	Nc	-on
quelque	Di	QUELQUE
part	Nc	PART
que	Cs	QUE
les	Da	LE
grands	Ag	GRAND
politiques	Nc	POLITIQUE|POLITIQUES
Concertent	Vvc	CONCERTER
leur	Ds	LEUR
conduite	Nc	CONDUITE
avec	S	AVEC
des	Dn	UN
frénétiques	Ag	FRÉNÉTIQUE
?	Fs	?
Cet	Dd	CE
État	Nc	État
élevé	Ge	ÉLEVER
sur	S	SUR
les	Da	LE
plus	Rg	PLUS
grands	Ag	GRAND
États	Nc	États
Subsiste	Ag	Subsiste
par	S	PAR
des	Dn	UN
lois	Nc	LOI
que	Cs	QUE
les	Da	LE
autres	Pi	AUTRE
n'	Rp	NE
ont	Vuc	AVOIR
pas	Rg	PAS
;	Fw	;
Et	Vvc	Et
sa	Ds	SON
propre	Ag	PROPRE
grandeur	Nc	GRANDEUR
fait	Vvc	FAIRE
voir	Vvn	VOIR
la	Da	LE
différence	Nc	DIFFÉRENCE
De	Vvc	De
notre	Ds	NOTRE
politique	Nc	POLITIQUE
et	Cc	ET
de	S	DE
notre	Ds	NOTRE
créance	Nc	CRÉANCE
.	Fs	.
Mais	Cc	MAIS
sur	S	SUR
le	Da	LE
songe	Nc	SONGE
enfin	Rg	ENFIN
qu'	Cs	QUE
a	Vuc	AVOIR
dit	Ge	DIRE
cet	Dd	CE
obsédé	Nc	OBSÉDÉ
?	Fs	?
Qu'	Cs	QUE
Osman	Nc	Osman
dans	S	DANS
peu	Rg	PEU
de	S	DE
jours	Nc	JOUR|JOURS
se	Pp	IL
verra	Vvc	VOIR
dégradé	Ge	DÉGRADER
,	Fw	,
Qu'	Vvc	Qu'
un	Pi	UN
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
estime	Vvc	ESTIMER
abject	Ag	ABJECT
,	Fw	,
s'	Pp	SE
en	Pp	EN
va	Vvc	ALLER
tenir	Vvn	TENIR
sa	Ds	SON
place	Nc	PLACE|PLACÉ
,	Fw	,
Ayant	Ga	AVOIR
précipité	Ge	PRÉCIPITER
sa	Ds	SON
dernière	Ag	DERNIER
disgrâce	Nc	DISGRÂCE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
juste	Ag	JUSTE
sujet	Nc	SUJET
des	S+Da	DE+LE|DE+LES
plaintes	Nc	PLAINTE
que	Pr	QUE
je	Pp	JE
fais	Vvc	FAIRE
.	Fs	.
Ma	Ds	MON
sur	Nc	SUR
,	Fw	,
pour	S	POUR
m'	Pp	JE
obliger	Vvn	OBLIGER
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
parle	Vvc	PARLER
jamais	Rg	JAMAIS
.	Fs	.
Si	Cs	SI
j'	Pp	JE
entrais	Vvc	ENTRER
en	S	EN
colère	Nc	COLÈRE
,	Fw	,
il	Pp	IL
me	Pp	JE
prendrait	Vvc	PRENDRE
envie	Nc	ENVIE
De	Vvc	De
voir	Vvn	VOIR
s'	Cs	SI
il	Pp	IL
a	Vuc	AVOIR
prévu	Ge	PRÉVOIR
le	Da	LE
terme	Nc	TERME
de	S	DE
sa	Ds	SON
vie	Nc	VIE
,	Fw	,
Si	Vvc	Si
de	S	DE
quelque	Di	QUELQUE
fer	Nc	FER
chaud	Ag	CHAUD
il	Pp	IL
peut	Vvc	POUVOIR
être	Vun	ÊTRE
aveuglé	Ge	AVEUGLER
,	Fw	,
Si	Vvc	Si
d'	S	DE
une	Dn	UN
corde	Nc	CORDE|CORDÉ
d'	S	DE
arc	Nc	ARC
il	Pp	IL
doit	Vvc	DEVOIR
être	Vun	ÊTRE
étranglé	Ge	ÉTRANGLER
:	Fw	:
S'	Cs	SI
il	Pp	IL
ne	Rp	NE
craint	Vvc	CRAINDRE
point	Rg	POINT
la	Da	LE
flamme	Nc	FLAMME
,	Fw	,
ou	Cc	OU
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
peur	Nc	PEUR
encore	Rg	ENCORE
De	Vvc	De
trouver	Vvn	TROUVER
en	S	EN
buvant	Ga	BOIRE
trop	Rg	TROP
d'	S	DE
eau	Nc	EAU
dans	S	DANS
le	Da	LE
Bosphore	Nc	Bosphore
.	Fs	.
Ha	Rg	HA
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
à	S	À
quoi	Pt	QUE|QUOI
.	Fs	.
Seigneur	Nc	SEIGNEUR
!	Fs	!
Il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
pas	Rg	PAS
penser	Vvn	PENSER
.	Fs	.
Par	S	PAR
ces	Dd	CE
traits	Nc	TRAIT|TRAITS
d'	S	DE
imprudence	Nc	IMPRUDENCE
il	Pp	IL
m'	Pp	JE
y	Pp	Y
pourrait	Vvc	POUVOIR
forcer	Vvn	FORCER
.	Fs	.
Parmi	S	PARMI
vos	Ds	VOTRE
sentiments	Nc	SENTIMENT
la	Da	LE
piété	Nc	PIÉTÉ
le	Da	LE
garde	Nc	GARDE
.	Fs	.
Qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
parle	Vvc	PARLER
donc	Rg	DONC
plus	Rg	PLUS
de	S	DE
rien	Pi	RIEN
qui	Pr	QUI
me	Pp	JE
regarde	Vvc	REGARDER
.	Fs	.
le	Pp	IL
lui	Pp	IL
ferais	Vvc	FAIRE|FERRER
,	Fw	,
possible	Ag	POSSIBLE
,	Fw	,
un	Dn	UN
fort	Rg	FORT
mauvais	Ag	MAUVAIS
parti	Nc	PARTI
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
voici	S	VOICI
venir	Vvn	VENIR
la	Da	LE
fille	Nc	FILLE
du	S+Da	DE+LE
Mufti	Nc	MUFTI
,	Fw	,
Le	Vvc	Le
Grand	Ag	GRAND
Vizir	Nc	VIZIR
l'	Pp	IL
amène	Vvc	AMENER
.	Fs	.
Ô	Nc	Ô
Cieux	Ag	Cieux
!	Fs	!
Quelle	Dt	QUEL
nouvelle	Ag	NOUVEAU
?	Fs	?
Ha	Rg	HA
!	Fs	!
Ma	Ds	MON
sur	Nc	SUR
,	Fw	,
la	Da	LE
voici	I	VOICI
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
au	S+Da	À+LE
devant	Ga	DEVOIR
d'	S	DE
elle	Pp	IL
.	Fs	.
Serait	Vuc	ÊTRE
-ce	Vvc	-ce
ici	Rg	ICI
l'	Da	LE
objet	Nc	OBJET
dont	Pr	DONT
mon	Ds	MON
cour	Nc	COUR
est	Vuc	ÊTRE
épris	Ge	ÉPRENDRE
!	Fs	!
Cette	Dd	CE
mine	Nc	MINE
superbe	Ag	SUPERBE
étonne	Vvc	ÉTONNER
mes	Ds	MON
esprits	Nc	ESPRIT|ESPRITS
.	Fs	.
Mon	Ds	MON
frère	Nc	FRÈRE
vous	Pp	VOUS
attend	Vvc	ATTENDRE
avec	S	AVEC
impatience	Nc	IMPATIENCE
.	Fs	.
Il	Pp	IL
regarde	Vvc	REGARDER
le	Da	LE
portrait	Nc	PORTRAIT
.	Fs	.
En	S	EN
ce	Dd	CE
pinceau	Nc	PINCEAU
trompeur	Nc	TROMPEUR
j'	Pp	JE
eus	Vuc	AVOIR
trop	Rg	TROP
de	S	DE
confiance	Nc	CONFIANCE
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
par	S	PAR
ce	Dd	CE
choix	Nc	CHOIX
il	Pp	IL
me	Pp	JE
fait	Vvc	FAIRE
tant	Rg	TANT
d'	S	DE
honneur	Nc	HONNEUR
,	Fw	,
Que	Vvc	Que
rien	Pi	RIEN
que	Cs	QUE
sa	Ds	SON
bonté	Nc	BONTÉ
n'	Rp	NE
égale	Vvc	ÉGALER
mon	Ds	MON
bonheur	Nc	BONHEUR
.	Fs	.
Ô	Nc	Ô
Cieux	Ag	Cieux
!	Fs	!
Qu'	Cs	QUE
elle	Pp	IL
a	Vuc	AVOIR
le	Da	LE
port	Nc	PORT
impérieux	Ag	IMPÉRIEUX
et	Cc	ET
grave	Ag	GRAVE
!	Fs	!
Auprès	Vvc	Auprès
d'	S	DE
elle	Pp	IL
ma	Ds	MON
sur	Nc	SUR
ne	Rp	NE
semble	Vvc	SEMBLER
qu'	Rg	QUE
une	Dn	UN
esclave	Nc	ESCLAVE
;	Fw	;
Mais	Vvc	Mais
elle	Pp	IL
a	Vuc	AVOIR
plus	Rg	PLUS
d'	S	DE
orgueil	Nc	ORGUEIL
vingt	Nc	VINGT
fois	Nc	FOI|FOIS
que	Cs	QUE
de	S	DE
beauté	Nc	BEAUTÉ
,	Fw	,
Le	Vvc	Le
portrait	Nc	PORTRAIT
qu'	Pr	QUE
on	Pp	ON
en	Pp	EN
fit	Vvc	FAIRE
,	Fw	,
est	Vuc	ÊTRE
un	Dn	UN
portrait	Nc	PORTRAIT
flatté	Ge	FLATTER
.	Fs	.
Ce	Pd	CE
ne	Rp	NE
sont	Vuc	ÊTRE
pas	Rg	PAS
ses	Ds	SON
yeux	Nc	OEIL|YEUX
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
son	Ds	SON
visage	Nc	VISAGE
,	Fw	,
Et	Vvc	Et
cette	Dd	CE
gorge	Nc	GORGE
peinte	Ge	PEINDRE
éclate	Vvc	ÉCLATER
davantage	Rg	DAVANTAGE
;	Fw	;
Cet	Vvc	Cet
hymen	Nc	HYMEN
dessiné	Ge	DESSINER
ne	Rp	NE
s'	Pp	SE
accomplira	Vvc	ACCOMPLIR
pas	Rg	PAS
.	Fs	.
Au	S+Da	À+LE
prix	Nc	PRIX
de	S	DE
sa	Ds	SON
Peinture	Nc	PEINTURE
elle	Pp	IL
a	Vuc	AVOIR
trop	Rg	TROP
peu	Rg	PEU
d'	S	DE
appas	Nc	APPAS
.	Fs	.
Ha	Rg	HA
!	Fs	!
Fatime	Nc	Fatime
.	Fs	.
Seigneur	Nc	SEIGNEUR
...	Fs	...
Ô	Nc	Ô
Dieux	Ag	Dieux
!	Fs	!
Je	Pp	JE
suis	Vuc	ÊTRE
perdue	Ge	PERDRE
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
donc	Rg	DONC
cette	Dd	CE
beauté	Nc	BEAUTÉ
de	S	DE
grâces	Nc	GRÂCE
si	Rg	SI
pourvue	Ge	POURVOIR
?	Fs	?
Combien	Rg	COMBIEN
as	Vuc	AVOIR
-tu	Ge	-tu
reçu	Ge	RECEVOIR
pour	S	POUR
la	Pp	IL
louer	Vvn	LOUER|LOVER
si	Rg	SI
fort	Ag	FORT
?	Fs	?
Va	Vvc	ALLER
,	Fw	,
va	Vvc	ALLER
,	Fw	,
ton	Ds	TON
sexe	Nc	SEXE
seul	Ag	SEUL
t'	Pp	TU
exempte	Vvc	EXEMPTER
de	S	DE
la	Da	LE
mort	Nc	MORT
.	Fs	.
Aux	S+Da	À+LES
aveugles	Ag	AVEUGLE
désirs	Nc	DÉSIR
la	Da	LE
prudence	Nc	PRUDENCE
succède	Vvc	SUCCÉDER
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
ai	Vuc	AVOIR
perdu	Ge	PERDRE
mon	Ds	MON
mal	Nc	MAL
en	S	EN
voyant	Ga	VOIR
mon	Ds	MON
remède	Nc	REMÈDE
.	Fs	.
S'	Pp	SE
avançant	Ga	AVANCER
vers	S	VERS
la	Da	LE
fille	Nc	FILLE
du	S+Da	DE+LE
Mufti	Nc	MUFTI
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
que	Cs	QUE
ce	Pd	CE
que	Pr	QUE
me	Pp	JE
permet	Vvc	PERMETTRE
Avec	Ag	Avec
facilité	Nc	FACILITÉ
la	Da	LE
loi	Nc	LOI
de	S	DE
Mahomet	Nc	Mahomet
.	Fs	.
Je	Pp	JE
ne	Rp	NE
donnerai	Vvc	DONNER
point	Rg	POINT
,	Fw	,
en	S	EN
irritant	Ga	IRRITER
le	Da	LE
temple	Nc	TEMPLE
,	Fw	,
Aux	Vvc	Aux
sultans	Nc	SULTAN
à	S	À
venir	Vvn	VENIR
un	Dn	UN
si	Rg	SI
mauvais	Ag	MAUVAIS
exemple	Nc	EXEMPLE
;	Fw	;
Mon	Nc	Mon
esprit	Nc	ESPRIT
a	Vuc	AVOIR
goûté	Ge	GOÛTER
les	Da	LE
raisons	Nc	RAISON
du	S+Da	DE+LE
Mufti	Nc	MUFTI
,	Fw	,
J'	Vvc	J'
étais	Vuc	ÊTRE
dans	S	DANS
une	Dn	UN
erreur	Nc	ERREUR
,	Fw	,
enfin	Rg	ENFIN
j'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
sorti	Ge	SORTIR
.	Fs	.
Sans	S	SANS
perdre	Vvn	PERDRE
plus	Rg	PLUS
de	S	DE
temps	Nc	TEMPS
,	Fw	,
allez	Vvc	ALLER
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
la	Pp	IL
ramène	Vvc	RAMENER
.	Fs	.
Mamud	Nc	Mamud
,	Fw	,
suivons	Vvc	SUIVRE
ses	Ds	SON
pas	Nc	PAS
.	Fs	.
N'	Rp	NE
en	Pp	EN
prenez	Vvc	PRENDRE
pas	Rg	PAS
la	Da	LE
peine	Nc	PEINE
.	Fs	.
Après	Vvc	Après
avoir	Vun	AVOIR
vanté	Ge	VANTER
sa	Ds	SON
grâce	Nc	GRÂCE
et	Cc	ET
ses	Ds	SON
appas	Nc	APPAS
,	Fw	,
Que	Vvc	Que
Fatime	Nc	Fatime
la	Pp	IL
suive	Vvc	SUIVRE
et	Cc	ET
ne	Rp	NE
revienne	Vvc	REVENIR
pas	Rg	PAS
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
pardonnez	Vvc	PARDONNER
si	Cs	SI
j'	Pp	JE
ai	Vuc	AVOIR
commis	Ge	COMMETTRE
ce	Dd	CE
crime	Nc	CRIME
.	Fs	.
Sors	Vvc	SORTIR
vite	Rg	VITE
.	Fs	.
Il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
plus	Rg	PLUS
de	S	DE
Bassa	Vvc	Bassa
pour	S	POUR
Fatime	Nc	Fatime
.	Fs	.
De	S	DE
grâce	Nc	GRÂCE
,	Fw	,
retournez	Vvc	RETOURNER
,	Fw	,
ne	Rp	NE
m'	Pp	JE
accompagnez	Vvc	ACCOMPAGNER
plus	Rg	PLUS
.	Fs	.
Selim	Nc	Selim
,	Fw	,
tes	Ds	TON
compliments	Nc	COMPLIMENT
sont	Vuc	ÊTRE
ici	Rg	ICI
superflus	Ag	SUPERFLU
;	Fw	;
Et	Vvc	Et
puis	Cs	PUIS
que	Cs	QUE
l'	Da	LE
Empereur	Nc	EMPEREUR
n'	Rp	NE
aime	Vvc	AIMER
pas	Rg	PAS
ma	Ds	MON
présence	Nc	PRÉSENCE
,	Fw	,
Me	Vvc	Me
servir	Vvn	SERVIR
est	Vuc	ÊTRE
pécher	Nc	PÉCHER|PÊCHER
contre	S	CONTRE
la	Da	LE
complaisance	Nc	COMPLAISANCE
:	Fw	:
Tu	Pp	TU
n'	Rp	NE
en	Pp	EN
saurais	Vvc	SAURER|SAVOIR
douter	Vvn	DOUTER
,	Fw	,
il	Pp	IL
s'	Pp	SE
en	Pp	EN
est	Vuc	ÊTRE
expliqué	Ge	EXPLIQUER
.	Fs	.
Pourquoi	Rt	POURQUOI
donc	Rg	DONC
s'	Pp	SE
arrêter	Vvn	ARRÊTER
près	Rg	PRÈS
d'	S	DE
un	Dn	UN
sujet	Nc	SUJET
moqué	Ge	MOQUER
,	Fw	,
D'	Nc	D'
une	Dn	UN
Fille	Nc	FILLE
à	S	À
peu	Rg	PEU
près	Rg	PRÈS
sur	S	SUR
le	Da	LE
trône	Nc	TRÔNE
placée	Ge	PLACER
.	Fs	.
Et	Cc	ET
qu'	Cs	QUE
on	Pp	ON
a	Vuc	AVOIR
du	Dp	DU
sérail	Nc	SÉRAIL
indignement	Rg	INDIGNEMENT
chassée	Ge	CHASSER
?	Fs	?
M'	Pp	JE
élisant	Ga	ÉLIRE
pour	S	POUR
sa	Ds	SON
femme	Nc	FEMME
,	Fw	,
Osman	Nc	Osman
s'	Pp	SE
était	Vuc	ÊTRE
mépris	Nc	MÉPRIS
,	Fw	,
Je	Vvc	Je
suis	Vuc	ÊTRE
avec	S	AVEC
raison	Nc	RAISON
digne	Ag	DIGNE
de	S	DE
son	Ds	SON
mépris	Nc	MÉPRIS
:	Fw	:
La	Da	LE
fille	Nc	FILLE
du	S+Da	DE+LE
Mufti	Nc	MUFTI
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
d'	S	DE
une	Dn	UN
naissance	Nc	NAISSANCE
Qu'	Vvc	Qu'
il	Pp	IL
put	Vvc	POUVOIR
tant	Rg	TANT
honorer	Vvn	HONORER
avecque	Vvc	avecque
bienséance	Nc	BIENSÉANCE
;	Fw	;
Il	Vvc	Il
lui	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
un	Dn	UN
objet	Nc	OBJET
qu'	Pr	QUE
avecque	Vvc	avecque
plus	Rg	PLUS
de	S	DE
soin	Nc	SOIN
Quelqu'un	Vvc	Quelqu'un
de	S	DE
ses	Ds	SON
Bassas	Nc	Bassas
fasse	Vvc	FAIRE
venir	Vvn	VENIR
de	S	DE
loin	Rg	LOIN
.	Fs	.
Quelque	Di	QUELQUE
beauté	Nc	BEAUTÉ
Latine	Vvc	Latine
ou	Cc	OU
quelqu'autre	Rg	quelqu'autre
captive	Ag	CAPTIF
,	Fw	,
Que	Vvc	Que
l'	Pp	IL
on	Pp	ON
aura	Vuc	AVOIR
tiré	Ge	TIRER
des	S+Da	DE+LE|DE+LES
mains	Nc	MAIN
de	S	DE
quelque	Di	QUELQUE
juive	Ag	JUIF
.	Fs	.
Et	Cc	ET
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
aura	Vuc	AVOIR
vue	Ge	VOIR
en	S	EN
plus	Rg	PLUS
d'	S	DE
une	Dn	UN
autre	Ag	AUTRE
Cour	Nc	COUR
,	Fw	,
Sera	Vvc	SERRER
plus	Rg	PLUS
à	S	À
propos	Nc	PROPOS
l'	Da	LE
objet	Nc	OBJET
de	S	DE
son	Ds	SON
Amour	Nc	AMOUR
;	Fw	;
Mais	Vvc	Mais
je	Pp	JE
voudrais	Vvc	VOULOIR
savoir	Vvn	SAVOIR
d'	S	DE
où	Pr	OÙ
lui	Pp	IL
vient	Vvc	VENIR
ce	Dd	CE
caprice	Nc	CAPRICE
De	Vvc	De
joindre	Vvn	JOINDRE
à	S	À
m'	Pp	JE
enlever	Vvn	ENLEVER
la	Da	LE
force	Nc	FORCE|FORCÉ
à	S	À
l'	Da	LE
artifice	Nc	ARTIFICE
.	Fs	.
Et	Cc	ET
m'	Pp	JE
honorer	Vvn	HONORER
si	Rg	SI
fort	Rg	FORT
pour	S	POUR
se	Pp	IL
rire	Vvn	RIRE
de	S	DE
moi	Pp	JE
.	Fs	.
Et	Cc	ET
se	Pp	IL
moquer	Vvn	MOQUER
ainsi	Rg	AINSI
du	S+Da	DE+LE
Ciel	Nc	CIEL
et	Cc	ET
de	S	DE
la	Da	LE
Loi	Nc	LOI
:	Fw	:
Le	Pp	IL
Prophète	Vvc	Prophète
là-haut	Rg	LÀ-HAUT
n'	Rp	NE
aura	Vuc	AVOIR
point	Rg	POINT
de	S	DE
puissance	Nc	PUISSANCE
.	Fs	.
Ou	Cc	OU
,	Fw	,
devant	Ga	DEVOIR
qu'	Cs	QUE
il	Pp	IL
soit	Vuc	ÊTRE
peu	Rg	PEU
,	Fw	,
j'	Pp	JE
en	Pp	EN
aurai	Vuc	AVOIR
la	Da	LE
vengeance	Nc	VENGEANCE
.	Fs	.
Il	Pp	IL
aura	Vuc	AVOIR
contre	S	CONTRE
lui	Pp	IL
tous	Di	TOUT
les	Da	LE
bons	Ag	BON
musulmans	Nc	MUSULMAN
,	Fw	,
Les	Vvc	Les
Anges	Vvc	Anges
,	Fw	,
les	Da	LE
humains	Nc	HUMAINS
,	Fw	,
les	Da	LE
Cieux	Nc	CIEL|CIEUX
,	Fw	,
les	Da	LE
éléments	Nc	ÉLÉMENT
;	Fw	;
Et	Vvc	Et
n'	Rp	NE
eut-il	V	eut-il
que	Cs	QUE
moi	Pp	JE
seule	Ag	SEUL
à	S	À
sa	Ds	SON
mort	Nc	MORT
préparée	Ge	PRÉPARER
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
sache	Vvc	SAVOIR
que	Cs	QUE
sa	Ds	SON
vie	Nc	VIE
est	Vuc	ÊTRE
fort	Rg	FORT
mal	Rg	MAL
assurée	Ge	ASSURER
.	Fs	.
Dites	Vvc	DIRE
lui	Pp	IL
,	Fw	,
dites	Vvc	DIRE
lui	Pp	IL
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
un	Dn	UN
mot	Nc	MOT
tout	Rg	TOUT
bas	Ag	BAS
.	Fs	.
Se	Pp	IL
tournant	Ga	TOURNER
vers	S	VERS
Mamud	Nc	Mamud
.	Fs	.
Prends	Vvc	PRENDRE
garde	Nc	GARDE
que	Cs	QUE
quelqu'un	Pi	QUELQU'UN
ne	Rp	NE
nous	Pp	NOUS
écoute	Vvc	ÉCOUTER
pas	Rg	PAS
.	Fs	.
Hé	Vvc	Hé
!	Fs	!
Que	Cs	QUE
me	Pp	JE
veux	Vvc	VOULOIR
-tu	Vvc	-tu
dire	Vvn	DIRE
?	Fs	?
Un	Dn	UN
secret	Nc	SECRET
d'	S	DE
importance	Nc	IMPORTANCE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
?	Fs	?
Que	Cs	QUE
tout	Di	TOUT
notre	Ds	NOTRE
camp	Nc	CAMP
fera	Vvc	FAIRE|FERRER
votre	Ds	VOTRE
vengeance	Nc	VENGEANCE
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
possible	Ag	POSSIBLE
même	Rg	MÊME
avant	S	AVANT
la	Da	LE
fin	Nc	FIN
du	S+Da	DE+LE
jour	Nc	JOUR
.	Fs	.
Vous	Pp	VOUS
verrez	Vvc	VOIR
maltraiter	Vvn	MALTRAITER
ce	Dd	CE
Prince	Nc	PRINCE
à	S	À
votre	Ds	VOTRE
tour	Nc	TOUR
.	Fs	.
Ô	Vvc	Ô
promesse	Nc	PROMESSE
agréable	Ag	AGRÉABLE
et	Cc	ET
douce	Ag	DOUX
autant	Rg	AUTANT
que	Cs	QUE
vaine	Ag	VAIN
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
selon	S	SELON
l'	Da	LE
apparence	Nc	APPARENCE
une	Dn	UN
chose	Nc	CHOSE
certaine	Ag	CERTAIN
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
de	S	DE
quelle	Dt	QUEL
façon	Nc	FAÇON
?	Fs	?
Écoutez	Vvc	Écoutez
seulement	Rg	SEULEMENT
,	Fw	,
Je	Vvc	Je
vous	Pp	VOUS
vais	Vvc	ALLER
déclarer	Vvn	DÉCLARER
le	Da	LE
tout	Pi	TOUT
confidemment	Rg	CONFIDEMMENT
.	Fs	.
À	Vvc	À
me	Pp	JE
garder	Vvn	GARDER
la	Da	LE
foi	Nc	FOI
vous	Pp	VOUS
êtes	Vuc	ÊTRE
engagée	Ge	ENGAGER
,	Fw	,
Par	Nc	PAR
les	Da	LE
cruels	Ag	CRUEL
mépris	Nc	MÉPRIS
qui	Pr	QUI
vous	Pp	VOUS
ont	Vuc	AVOIR
outragée	Ge	OUTRAGER
.	Fs	.
Poursuis	Vvc	POURSUIVRE
donc	Rg	DONC
?	Fs	?
Vous	Pp	VOUS
saurez	Vvc	SAURER|SAVOIR
que	Cs	QUE
ce	Dd	CE
présomptueux	Nc	PRÉSOMPTUEUX
,	Fw	,
Vient	Vvc	VENIR
de	S	DE
faire	Vvn	FAIRE
un	Dn	UN
voyage	Nc	VOYAGE
assez	Rg	ASSEZ
infructueux	Ag	INFRUCTUEUX
.	Fs	.
Il	Pp	IL
s'	Pp	SE
était	Vuc	ÊTRE
aveuglé	Ge	AVEUGLER
d'	S	DE
une	Dn	UN
superbe	Ag	SUPERBE
envie	Nc	ENVIE
.	Fs	.
De	S	DE
voir	Vvn	VOIR
en	S	EN
conquérant	Nc	CONQUÉRANT
les	Da	LE
murs	Nc	MUR|MURS
de	S	DE
Cracovie	Nc	Cracovie
;	Fw	;
Mais	Vvc	Mais
de	S	DE
cette	Dd	CE
entreprise	Nc	ENTREPRISE
il	Pp	IL
fut	Vuc	ÊTRE
mal	Rg	MAL
satisfait	Ge	SATISFAIRE
:	Fw	:
Ce	Pd	CE
furent	Vuc	ÊTRE
des	Dn	UN
desseins	Nc	DESSEIN
qui	Pr	QUI
n'	Rp	NE
eurent	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
effet	Nc	EFFET
.	Fs	.
Et	Cc	ET
quoi	Pt	QUE|QUOI
que	Pr	QUE
proposât	Vvc	PROPOSER
son	Ds	SON
ardeur	Nc	ARDEUR
indiscrète	Ag	INDISCRET
.	Fs	.
Tout	Di	TOUT
son	Ds	SON
camp	Nc	CAMP
mutiné	Ge	MUTINER
voulut	Vvc	VOULOIR
faire	Vvn	FAIRE
retraite	Nc	RETRAITE|RETRAITÉ
.	Fs	.
Lui	Pp	IL
qui	Pr	QUI
honteusement	Rg	HONTEUSEMENT
retourna	Vvc	RETOURNER
sur	S	SUR
ses	Ds	SON
pas	Nc	PAS
.	Fs	.
En	Pp	EN
conçut	Vvc	CONCEVOIR
un	Dn	UN
dépit	Nc	DÉPIT
contre	S	CONTRE
tous	Di	TOUT
ses	Ds	SON
soldats	Nc	SOLDAT
,	Fw	,
Mais	Vvc	Mais
avec	S	AVEC
tant	Rg	TANT
de	S	DE
rage	Nc	RAGE
et	Cc	ET
si	Rg	SI
peu	Rg	PEU
de	S	DE
