Soeur	Nc	SUR
,	Fw	,
Tu	Vvc	Tu
me	Pp	JE
fais	Vvc	FAIRE
emprunter	Vvn	EMPRUNTER
des	Dn	UN
ongles	Nc	ONGLE
,	Fw	,
et	Cc	ET
des	S+Da	DE+LE|DE+LES
ailes	Nc	AILE
,	Fw	,
Du	Vvc	Du
doux	Ag	DOUX
chant	Nc	CHANT
des	S+Da	DE+LE|DE+LES
oiseaux	Nc	OISEAU
,	Fw	,
ta	Ds	TON
vertu	Nc	VERTU
quelquefois	Rg	QUELQUEFOIS
,	Fw	,
En	Vvc	En
des	Dn	UN
mugissements	Nc	MUGISSEMENT
a	Vuc	AVOIR
transformé	Ge	TRANSFORMER
ma	Ds	MON
voix	Nc	VOIX
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
d'	Dn	UN
autres	Ag	AUTRE
fois	Nc	FOI|FOIS
chanté	Ge	CHANTER
mon	Ds	MON
amoureux	Ag	AMOUREUX
martyre	Nc	MARTYR|MARTYRE
,	Fw	,
De	Vvc	De
la	Da	LE
flûte	Nc	FLÛTE
de	S	DE
Pan	Nc	PAN
,	Fw	,
sous	S	SOUS
la	Da	LE
peau	Nc	PEAU
d'	S	DE
un	Dn	UN
Satyre	Nc	SATYRE
,	Fw	,
Et	Vvc	Et
sous	S	SOUS
la	Da	LE
forme	Nc	FORME
d'	S	DE
or	Nc	OR
,	Fw	,
ton	Ds	TON
pouvoir	Nc	POUVOIR
souverain	Ag	SOUVERAIN
,	Fw	,
M'	Vvc	M'
a	Vuc	AVOIR
fait	Ge	FAIRE
trouver	Vvn	TROUVER
passage	Nc	PASSAGE
,	Fw	,
en	S	EN
des	Dn	UN
portes	Nc	PORTE|PORTÉ
d'	S	DE
airain	Nc	AIRAIN
.	Fs	.
Mais	Cc	MAIS
ce	Dd	CE
chaste	Ag	CHASTE
sujet	Nc	SUJET
de	S	DE
l'	Da	LE
ardeur	Nc	ARDEUR
qui	Pr	QUI
me	Pp	JE
presse	Vvc	PRESSER
,	Fw	,
Sort	Vvc	SORTIR
les	Da	LE
larmes	Nc	LARME
aux	S+Da	À+LES
yeux	Nc	OEIL|YEUX
,	Fw	,
modérons	Vvc	MODÉRER
sa	Ds	SON
tristesse	Nc	TRISTESSE
,	Fw	,
Chassons	Vvc	CHASSER
pour	S	POUR
quelque	Di	QUELQUE
temps	Nc	TEMPS
le	Da	LE
trouble	Nc	TROUBLE
de	S	DE
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
,	Fw	,
Mais	Vvc	Mais
ne	Rp	NE
la	Pp	IL
détrompons	Vvc	DÉTROMPER
,	Fw	,
que	Cs	QUE
pour	S	POUR
la	Pp	IL
tromper	Vvn	TROMPER
mieux	Rg	MIEUX
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
où	Pr	OÙ
courez	Vvc	COURIR
-vous	Nc	-vous
?	Fs	?
Furieuse	Ag	FURIEUX
,	Fw	,
interdite	Ge	INTERDIRE
,	Fw	,
Je	Vvc	Je
marche	Nc	MARCHE|MARCHÉ
,	Fw	,
je	Pp	JE
discours	Nc	DISCOURS
,	Fw	,
je	Pp	JE
rêve	Vvc	RÊVER
,	Fw	,
je	Pp	JE
médite	Vvc	MÉDITER
,	Fw	,
Je	Vvc	Je
cède	Vvc	CÉDER
à	S	À
ma	Ds	MON
douleur	Nc	DOULEUR
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
son	Ds	SON
mouvement	Nc	MOUVEMENT
,	Fw	,
Sans	Vvc	Sans
dessein	Nc	DESSEIN
,	Fw	,
sans	S	SANS
conseil	Nc	CONSEIL
,	Fw	,
et	Cc	ET
sans	S	SANS
allègement	Nc	ALLÈGEMENT
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
,	Fw	,
sans	S	SANS
observer	Vvn	OBSERVER
sentier	Nc	SENTIER
,	Fw	,
route	Nc	ROUTE
,	Fw	,
ni	Cc	NI
place	Nc	PLACE|PLACÉ
,	Fw	,
De	Vvc	De
penser	Vvn	PENSER
en	S	EN
penser	Vvn	PENSER
,	Fw	,
et	Cc	ET
d'	S	DE
espace	Nc	ESPACE
en	S	EN
espace	Nc	ESPACE
,	Fw	,
Et	Vvc	Et
mes	Ds	MON
pas	Nc	PAS
incertains	Ag	INCERTAIN
,	Fw	,
se	Pp	IL
perdent	Vvc	PERDRE
à	S	À
chercher	Vvn	CHERCHER
Un	Vvc	Un
endroit	Nc	ENDROIT
assez	Rg	ASSEZ
sombre	Ag	SOMBRE
,	Fw	,
où	Pr	OÙ
pouvoir	Nc	POUVOIR
me	Pp	JE
cacher	Vvn	CACHER
.	Fs	.
Ma	Ds	MON
foi	Nc	FOI
devient	Vvc	DEVENIR|DÉVIER
suspecte	Ag	SUSPECT
!	Fs	!
ô	I	OH
Dieux	Ag	Dieux
!	Fs	!
pourquoi	Rt	POURQUOI
ma	Ds	MON
vie	Nc	VIE
,	Fw	,
Pourquoi	Vvc	Pourquoi
dès	S	DÈS
le	Da	LE
berceau	Nc	BERCEAU
ne	Rp	NE
me	Pp	JE
fus	Vuc	ÊTRE
-tu	Ge	-tu
ravie	Ge	RAVIR
?	Fs	?
Que	Pt	QUE
ne	Rp	NE
me	Pp	JE
sauvas	Vvc	SAUVER
-tu	Vvn	-tu
d'	S	DE
un	Dn	UN
affront	Nc	AFFRONT
si	Rg	SI
honteux	Ag	HONTEUX
,	Fw	,
Tant	Vvc	Tant
soit	Vuc	ÊTRE
faux	Rg	FAUX
un	Dn	UN
soupçon	Nc	SOUPÇON
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
pourtant	Rg	POURTANT
douteux	Ag	DOUTEUX
,	Fw	,
On	Vvc	On
ne	Rp	NE
peut	Vvc	POUVOIR
réparer	Vvn	RÉPARER
une	Dn	UN
injure	Nc	INJURE
si	Rg	SI
lâche	Ag	LÂCHE
,	Fw	,
[	Fw	[
page	Nc	PAGE
;	Fw	;
I	Vvc	I
]	Fw	]
Qui	Vvc	Qui
lève	Vvc	LEVER
cet	Dd	CE
affront	Nc	AFFRONT
,	Fw	,
n'	Rp	NE
en	Pp	EN
lève	Vvc	LEVER
pas	Rg	PAS
la	Da	LE
tache	Nc	TACHE|TÂCHE
,	Fw	,
L'	Vvc	L'
honneur	Nc	HONNEUR
qu'	Pr	QUE
on	Pp	ON
a	Vuc	AVOIR
noirci	Ge	NOIRCIR
l'	Pp	IL
est	Vuc	ÊTRE
éternellement	Rg	ÉTERNELLEMENT
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
lui	Pp	IL
porte	Vvc	PORTER
un	Dn	UN
coup	Nc	COUP
,	Fw	,
frappe	Vvc	FRAPPER
mortellement	Rg	MORTELLEMENT
.	Fs	.
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
coeur	Nc	CUR
de	S	DE
rocher	Nc	ROCHER
,	Fw	,
qui	Pr	QUI
tînt	Vvc	TENIR
contre	S	CONTRE
ses	Ds	SON
larmes	Nc	LARME
,	Fw	,
Une	Vvc	Une
extrême	Ag	EXTRÊME
sagesse	Nc	SAGESSE
,	Fw	,
accompagne	Vvc	ACCOMPAGNER
ses	Ds	SON
charmes	Nc	CHARME
,	Fw	,
Et	Vvc	Et
sa	Ds	SON
possession	Nc	POSSESSION
ne	Rp	NE
se	Pp	IL
peut	Vvc	POUVOIR
mériter	Vvn	MÉRITER
,	Fw	,
À	Nc	À
moins	Rg	MOINS
qu'	Cs	QUE
en	S	EN
être	Vun	ÊTRE
époux	Nc	ÉPOUX
,	Fw	,
ou	Cc	OU
qu'	Rg	QUE
être	Vun	ÊTRE
Jupiter	Nc	Jupiter
.	Fs	.
Laissez	Vvc	LAISSER
,	Fw	,
laissez	Vvc	LAISSER
passer	Vvn	PASSER
des	Dn	UN
nuages	Nc	NUAGE
si	Rg	SI
sombres	Ag	SOMBRE
,	Fw	,
Bientôt	Vvc	Bientôt
la	Da	LE
vérité	Nc	VÉRITÉ
dissipera	Vvc	DISSIPER
ces	Dd	CE
ombres	Nc	OMBRE
;	Fw	;
L'	Vvc	L'
arbitre	Nc	ARBITRE
souverain	Ag	SOUVERAIN
des	S+Da	DE+LE|DE+LES
dieux	Nc	DIEU|DIEUX
et	Cc	ET
des	S+Da	DE+LE|DE+LES
mortels	Nc	MORTEL
,	Fw	,
S'	Vvc	S'
il	Pp	IL
ne	Rp	NE
vous	Pp	VOUS
fait	Vvc	FAIRE
justice	Nc	JUSTICE
,	Fw	,
est	Vuc	ÊTRE
indigne	Ag	INDIGNE
d'	S	DE
autels	Nc	AUTEL
;	Fw	;
Tout	Vvc	Tout
enfin	Rg	ENFIN
se	Pp	IL
découvre	Vvc	DÉCOUVRIR
;	Fw	;
et	Cc	ET
sa	Ds	SON
juste	Ag	JUSTE
balance	Nc	BALANCE
,	Fw	,
Ne	Vvc	Ne
confond	Vvc	CONFONDRE
pas	Rg	PAS
le	Da	LE
crime	Nc	CRIME
,	Fw	,
avecque	Vvc	avecque
l'	Da	LE
innocence	Nc	INNOCENCE
.	Fs	.
À	Vvc	À
sa	Ds	SON
plainte	Nc	PLAINTE
lui-même	Pp	LUI-MÊME
il	Pp	IL
forge	Vvc	FORGER
un	Dn	UN
fondement	Nc	FONDEMENT
,	Fw	,
Et	Vvc	Et
pour	S	POUR
me	Pp	JE
démentir	Vvn	DÉMENTIR
,	Fw	,
soi	Pp	IL
-même	Vvc	-même
il	Pp	IL
se	Pp	IL
dément	Vvc	DÉMENTIR
;	Fw	;
Il	Vvc	Il
veut	Vvc	VOULOIR
de	S	DE
son	Ds	SON
office	Nc	OFFICE
,	Fw	,
instruire	Vvn	INSTRUIRE
ma	Ds	MON
mémoire	Nc	MÉMOIRE
,	Fw	,
Et	Vvc	Et
me	Pp	JE
prescrit	Vvc	PRESCRIRE
des	Dn	UN
lois	Nc	LOI
d'	S	DE
oublier	Vvn	OUBLIER
,	Fw	,
et	Cc	ET
de	S	DE
croire	Vvn	CROIRE
;	Fw	;
S'	Vvc	S'
il	Pp	IL
cherche	Vvc	CHERCHER
des	Dn	UN
raisons	Nc	RAISON
à	S	À
de	Dn	UN
mauvais	Ag	MAUVAIS
desseins	Nc	DESSEIN
S'	Vvc	S'
il	Pp	IL
hait	Vvc	HAÏR
de	S	DE
notre	Ds	NOTRE
Hymen	Nc	HYMEN
les	Da	LE
noeuds	Nc	NUD
chastes	Ag	CHASTE
,	Fw	,
et	Cc	ET
saints	Ag	SAINT
,	Fw	,
Quelle	Vvc	Quelle
nécessité	Ge	NÉCESSITER
,	Fw	,
lui	Pp	IL
fait	Vvc	FAIRE
forger	Vvn	FORGER
des	Dn	UN
songes	Nc	SONGE
,	Fw	,
Nier	Vvc	Nier
des	Dn	UN
vérités	Nc	VÉRITÉ
,	Fw	,
assurer	Vvn	ASSURER
des	Dn	UN
mensonges	Nc	MENSONGE
,	Fw	,
Et	Vvc	Et
prendre	Vvn	PRENDRE
pour	S	POUR
témoins	Nc	TÉMOIN
les	Da	LE
hommes	Nc	HOMME
,	Fw	,
et	Cc	ET
les	Da	LE
Dieux	Nc	DIEU|DIEUX
,	Fw	,
D'	Nc	D'
un	Dn	UN
discours	Nc	DISCOURS
,	Fw	,
si	Rg	SI
contraire	Ag	CONTRAIRE
au	S+Da	À+LE
rapport	Nc	RAPPORT
de	S	DE
ses	Ds	SON
yeux	Nc	OEIL|YEUX
;	Fw	;
Puisque	Vvc	Puisque
maître	Nc	MAÎTRE
absolu	Ag	ABSOLU
,	Fw	,
de	S	DE
mes	Ds	MON
voeux	Nc	VU
il	Pp	IL
dispose	Vvc	DISPOSER
,	Fw	,
Que	Vvc	Que
mon	Ds	MON
consentement	Nc	CONSENTEMENT
lui	Pp	IL
promet	Vvc	PROMETTRE
toute	Di	TOUT
chose	Nc	CHOSE
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
sans	S	SANS
grand	Ag	GRAND
effort	Nc	EFFORT
,	Fw	,
je	Pp	JE
lui	Pp	IL
puis	Vvc	POUVOIR
obéir	Vvn	OBÉIR
,	Fw	,
Jusqu'	Vvc	Jusqu'
à	S	À
l'	Pp	IL
abandonner	Vvn	ABANDONNER
,	Fw	,
et	Cc	ET
jusqu'	S	JUSQUE
à	S	À
le	Pp	IL
haïr	Vvn	HAÏR
;	Fw	;
La	Vvc	La
Loi	Vvc	Loi
de	S	DE
notre	Ds	NOTRE
honneur	Nc	HONNEUR
,	Fw	,
toute	Di	TOUT
autre	Ag	AUTRE
loi	Nc	LOI
précède	Vvc	PRÉCÉDER
,	Fw	,
Jalouse	Vvc	JALOUSER
on	Pp	ON
le	Pp	IL
conserve	Vvc	CONSERVER
,	Fw	,
avare	Nc	AVARE
on	Pp	ON
le	Pp	IL
possède	Vvc	POSSÉDER
,	Fw	,
Pour	Nc	POUR
lui	Pp	IL
,	Fw	,
nous	Pp	NOUS
devons	Vvc	DEVOIR
tout	Pi	TOUT
,	Fw	,
pour	S	POUR
lui	Pp	IL
tout	Pi	TOUT
est	Vuc	ÊTRE
permis	Ge	PERMETTRE
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
hait	Vvc	HAÏR
notre	Ds	NOTRE
honneur	Nc	HONNEUR
est	Vuc	ÊTRE
de	S	DE
nos	Ds	NOTRE
ennemis	Nc	ENNEMI
.	Fs	.
Enfin	Rg	ENFIN
,	Fw	,
laissons-nous	Vvc	laissons-nous
voir	Vvn	VOIR
,	Fw	,
calmons	Vvc	CALMER
ce	Dd	CE
grand	Ag	GRAND
courage	Nc	COURAGE
,	Fw	,
D'	Nc	D'
une	Dn	UN
seule	Ag	SEUL
parole	Nc	PAROLE
,	Fw	,
apaisons	Vvc	APAISER
cet	Dd	CE
orage	Nc	ORAGE
.	Fs	.
Le	Da	LE
voici	S	VOICI
de	Dn	UN
retour	Nc	RETOUR
;	Fw	;
fuyons	Vvc	FUIR
cet	Dd	CE
affronteur	Nc	affronteur
,	Fw	,
Ce	Vvc	Ce
fléau	Nc	FLÉAU
de	S	DE
mon	Ds	MON
repos	Nc	REPOS
,	Fw	,
ce	Dd	CE
subtil	Ag	SUBTIL
imposteur	Nc	IMPOSTEUR
.	Fs	.
Chère	Vvc	Chère
Alcmène	Vvc	Alcmène
,	Fw	,
où	Pr	OÙ
fuis	Vvc	FUIR
-tu	Vvn	-tu
?	Fs	?
pourquoi	Rt	POURQUOI
si	Rg	SI
fort	Rg	FORT
émue	Ge	ÉMOUVOIR
,	Fw	,
De	Vvc	De
qui	Pr	QUI
te	Pp	TU
veut	Vvc	VOULOIR
parler	Vvn	PARLER
détournes	Nc	DÉTOURNÉ
-tu	Vvc	-tu
la	Da	LE
vue	Nc	VUE
?	Fs	?
Je	Pp	JE
la	Pp	IL
détourne	Vvc	DÉTOURNER
ainsi	Rg	AINSI
,	Fw	,
de	S	DE
qui	Pr	QUI
m'	Pp	JE
est	Vuc	ÊTRE
odieux	Ag	ODIEUX
,	Fw	,
Ce	Vvc	Ce
qui	Pr	QUI
déplaît	Vvc	DÉPLAIRE
au	S+Da	À+LE
coeur	Nc	CUR
,	Fw	,
ne	Rp	NE
saurait	Vvc	SAURER|SAVOIR
plaire	Vvn	PLAIRE
aux	S+Da	À+LES
yeux	Nc	OEIL|YEUX
.	Fs	.
De	S	DE
qui	Pr	QUI
t'	Pp	TU
est	Vuc	ÊTRE
odieux	Ag	ODIEUX
!	Fs	!
Oui	Rg	OUI
;	Fw	;
toujours	Rg	TOUJOURS
incrédule	Ag	INCRÉDULE
,	Fw	,
Croyez	Vvc	CROIRE
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
mens	Vvc	MENTIR
,	Fw	,
et	Cc	ET
que	Cs	QUE
je	Pp	JE
dissimule	Vvc	DISSIMULER
,	Fw	,
Mais	Vvc	Mais
le	Da	LE
ciel	Nc	CIEL
voit	Vvc	VOIR
mon	Ds	MON
coeur	Nc	CUR
exempt	Ag	EXEMPT
de	S	DE
fiction	Nc	FICTION
,	Fw	,
Et	Vvc	Et
connaît	Vvc	CONNAÎTRE
combien	Rg	COMBIEN
forte	Ag	FORT
,	Fw	,
est	Vuc	ÊTRE
cette	Dd	CE
aversion	Nc	AVERSION
.	Fs	.
Il	Pp	IL
connaît	Vvc	CONNAÎTRE
combien	Rg	COMBIEN
prompte	Ag	PROMPT
,	Fw	,
est	Vuc	ÊTRE
aussi	Rg	AUSSI
ta	Ds	TON
colère	Nc	COLÈRE
,	Fw	,
Et	Vvc	Et
comme	Cs	COMME
il	Pp	IL
me	Pp	JE
déplaît	Vvc	DÉPLAIRE
,	Fw	,
d'	S	DE
avoir	Vun	AVOIR
pu	Ge	POUVOIR
te	Pp	TU
déplaire	Vvn	DÉPLAIRE
,	Fw	,
Celui	Pd	CELUI
n'	Rp	NE
aime	Vvc	AIMER
pas	Rg	PAS
bien	Rg	BIEN
,	Fw	,
qui	Pr	QUI
peut	Vvc	POUVOIR
tôt	Rg	TÔT
se	Pp	IL
venger	Vvn	VENGER
,	Fw	,
Et	Vvc	Et
c'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
de	S	DE
rigueur	Nc	RIGUEUR
,	Fw	,
pour	S	POUR
un	Dn	UN
mal	Nc	MAL
si	Rg	SI
léger	Ag	LÉGER
.	Fs	.
Laissez	Vvc	LAISSER
,	Fw	,
retirez	Vvc	RETIRER
-vous	Nc	-vous
;	Fw	;
pouvez	Vvc	POUVOIR
-vous	Nc	-vous
sans	S	SANS
folie	Nc	FOLIE
,	Fw	,
Agréer	Nc	Agréer
que	Cs	QUE
ma	Ds	MON
main	Nc	MAIN
à	S	À
la	Da	LE
vôtre	As#Ps	VÔTRE
s'	Pp	SE
allie	Vvc	ALLIER
?	Fs	?
La	Da	LE
main	Nc	MAIN
d'	S	DE
une	Dn	UN
impudique	Ag	IMPUDIQUE
,	Fw	,
une	Dn	UN
profane	Nc	PROFANE
main	Nc	MAIN
;	Fw	;
Ne	Vvc	Ne
me	Pp	JE
souffrez	Vvc	SOUFFRIR
jamais	Rg	JAMAIS
,	Fw	,
si	Cs	SI
votre	Ds	VOTRE
esprit	Nc	ESPRIT
est	Vuc	ÊTRE
sain	Ag	SAIN
;	Fw	;
Quoi	Vvc	Quoi
,	Fw	,
celle	Pd	CELUI
que	Pr	QUE
vous	Pp	VOUS
-même	Vvc	-même
accusez	Nc	ACCUSÉ
d'	S	DE
infamie	Nc	INFAMIE
,	Fw	,
Vous	Nc	Vous
ne	Rp	NE
la	Pp	IL
traitez	Vvc	TRAITER
pas	Rg	PAS
comme	S	COMME
votre	Ds	VOTRE
ennemie	Nc	ENNEMI
?	Fs	?
Vos	Ds	VOTRE
résolutions	Nc	RÉSOLUTION
se	Pp	IL
laissent	Vvc	LAISSER
ébranler	Vvn	ÉBRANLER
,	Fw	,
Et	Vvc	Et
sans	S	SANS
être	Vun	ÊTRE
insensé	Ag	INSENSÉ
,	Fw	,
vous	Pp	VOUS
me	Pp	JE
pouvez	Vvc	POUVOIR
parler	Vvn	PARLER
.	Fs	.
Tu	Pp	TU
crois	Vvc	CROIRE|CROÎTRE
donc	Rg	DONC
,	Fw	,
que	Cs	QUE
mon	Ds	MON
coeur	Nc	CUR
ait	Vuc	AVOIR
avoué	Ge	AVOUER
ma	Ds	MON
bouche	Nc	BOUCHE
?	Fs	?
Non	Rg	NON
trop	Rg	TROP
sensiblement	Rg	SENSIBLEMENT
,	Fw	,
cette	Dd	CE
injure	Nc	INJURE
te	Pp	TU
touche	Vvc	TOUCHER
,	Fw	,
Et	Vvc	Et
certes	Rg	CERTES
plus	Rg	PLUS
avant	S	AVANT
que	Cs	QUE
je	Pp	JE
n'	Rp	NE
espérais	Vvc	ESPÉRER
pas	Rg	PAS
;	Fw	;
Pour	Nc	POUR
t'	Pp	TU
ôter	Vvn	ÔTER
de	S	DE
souci	Nc	SOUCI
,	Fw	,
je	Pp	JE
reviens	Vvc	REVENIR
sur	S	SUR
mes	Ds	MON
pas	Nc	PAS
;	Fw	;
Tu	Vvc	Tu
fais	Vvc	FAIRE
d'	S	DE
un	Dn	UN
passe-temps	Nc	PASSE-TEMPS
,	Fw	,
une	Dn	UN
sensible	Ag	SENSIBLE
offense	Nc	OFFENSE|OFFENSÉ
,	Fw	,
Je	Vvc	Je
voulais	Vvc	VOULOIR
seulement	Rg	SEULEMENT
éprouver	Vvn	ÉPROUVER
ta	Ds	TON
constance	Nc	CONSTANCE
,	Fw	,
Et	Vvc	Et
loin	Rg	LOIN
de	S	DE
témoigner	Vvn	TÉMOIGNER
,	Fw	,
tant	Rg	TANT
de	S	DE
ressentiment	Nc	RESSENTIMENT
,	Fw	,
Tu	Vvc	Tu
devais	Vvc	DEVOIR
partager	Vvn	PARTAGER
ce	Dd	CE
divertissement	Nc	DIVERTISSEMENT
.	Fs	.
Son	Ds	SON
mal	Nc	MAL
m'	Pp	JE
était	Vuc	ÊTRE
commun	Ag	COMMUN
,	Fw	,
j'	Pp	JE
en	Pp	EN
avais	Vuc	AVOIR
l'	Da	LE
âme	Nc	ÂME
atteinte	Ge	ATTEINDRE
,	Fw	,
Aussi	Ge	Aussi
,	Fw	,
qui	Pr	QUI
n'	Rp	NE
eût	Vuc	AVOIR
jugé	Ge	JUGER
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
lui	Pp	IL
parlait	Vvc	PARLER
sans	S	SANS
feinte	Nc	FEINTE
?	Fs	?
Pourquoi	Rt	POURQUOI
n'	Rp	NE
amenez	Vvc	AMENER
-vous	Vvn	-vous
ce	Dd	CE
fidèle	Ag	FIDÈLE
témoin	Nc	TÉMOIN
Qui	Ag	Qui
peut	Vvc	POUVOIR
de	S	DE
fausseté	Nc	FAUSSETÉ
,	Fw	,
me	Pp	JE
convaincre	Vvn	CONVAINCRE
au	S+Da	À+LE
besoin	Nc	BESOIN
?	Fs	?
Fais	Vvc	FAIRE
-tu	Vvn	-tu
d'	S	DE
une	Dn	UN
risée	Nc	RISÉE
,	Fw	,
un	Dn	UN
discours	Nc	DISCOURS
d'	S	DE
importance	Nc	IMPORTANCE
?	Fs	?
Et	Cc	ET
d'	S	DE
un	Dn	UN
mot	Nc	MOT
dit	Vvc	DIRE
par	S	PAR
jeu	Nc	JEU
,	Fw	,
tires	Vvc	TIRER
-tu	Ag	-tu
conséquence	Nc	CONSÉQUENCE
?	Fs	?
Je	Pp	JE
sais	Vvc	SAVOIR
,	Fw	,
combien	Rg	COMBIEN
l'	Da	LE
affront	Nc	AFFRONT
me	Pp	JE
touche	Vvc	TOUCHER
vivement	Rg	VIVEMENT
.	Fs	.
Mon	Ds	MON
regret	Nc	REGRET
m'	Pp	JE
en	Pp	EN
punit	Vvc	PUNIR
,	Fw	,
assez	Rg	ASSEZ
cruellement	Rg	CRUELLEMENT
.	Fs	.
Et	Cc	ET
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
en	Pp	EN
croyais	Vvc	CROIRE
,	Fw	,
démentait	Vvc	DÉMENTIR
mes	Ds	MON
paroles	Nc	PAROLE
:	Fw	:
J'	Pp	JE
ai	Vuc	AVOIR
fait	Ge	FAIRE
par	S	PAR
ma	Ds	MON
vertu	Nc	VERTU
,	Fw	,
qu'	Cs	QUE
elles	Pp	ILS
étaient	Vuc	ÊTRE
frivoles	Ag	FRIVOLE
,	Fw	,
À	Nc	À
vos	Ds	VOTRE
mauvais	Ag	MAUVAIS
soupçons	Nc	SOUPÇON
elle	Pp	IL
a	Vuc	AVOIR
tranché	Ge	TRANCHER
le	Da	LE
cours	Nc	COUR|COURS|COURT
,	Fw	,
Mais	Vvc	Mais
je	Pp	JE
le	Pp	IL
veux	Vvc	VOULOIR
trancher	Vvn	TRANCHER
à	S	À
vos	Ds	VOTRE
mauvais	Ag	MAUVAIS
discours	Nc	DISCOURS
.	Fs	.
Détournons	Vvc	Détournons
les	Da	LE
malheurs	Nc	MALHEUR
où	Pr	OÙ
l'	Da	LE
Hymen	Nc	HYMEN
nous	Pp	NOUS
expose	Vvc	EXPOSER
,	Fw	,
Et	Vvc	Et
pour	S	POUR
les	Pp	ILS
détourner	Vvn	DÉTOURNER
,	Fw	,
ruinons	Vvc	RUINER
-en	Vvn	-en
la	Da	LE
cause	Nc	CAUSE
;	Fw	;
Laissons	Vvc	LAISSER
faire	Vvn	FAIRE
à	S	À
ce	Dd	CE
jour	Nc	JOUR
,	Fw	,
ce	Pd	CE
qu'	Pr	QUE
un	Dn	UN
autre	Pi	AUTRE
ferait	Vvc	FAIRE|FERRER
,	Fw	,
Et	Vvc	Et
rompons	Vvc	ROMPRE
un	Dn	UN
lien	Nc	LIEN
,	Fw	,
qui	Pr	QUI
nous	Pp	NOUS
étoufferait	Vvc	ÉTOUFFER
.	Fs	.
Ha	Rg	HA
!	Fs	!
Ne	Rp	NE
m'	Pp	JE
oblige	Vvc	OBLIGER
pas	Rg	PAS
à	S	À
tant	Rg	TANT
de	S	DE
pénitence	Nc	PÉNITENCE
,	Fw	,
Proportionne	Vvc	PROPORTIONNER
au	S+Da	À+LE
moins	Nc	MOINS
,	Fw	,
le	Da	LE
supplice	Nc	SUPPLICE
à	S	À
l'	Da	LE
offense	Nc	OFFENSE|OFFENSÉ
,	Fw	,
Oppose	Vvc	OPPOSER
ta	Ds	TON
froideur	Nc	FROIDEUR
aux	S+Da	À+LES
baisers	Nc	BAISER
que	Pr	QUE
je	Pp	JE
veux	Vvc	VOULOIR
,	Fw	,
Et	Vvc	Et
de	S	DE
quelque	Di	QUELQUE
mépris	Nc	MÉPRIS
,	Fw	,
paye	Vvc	PAYER
aujourd'hui	Rg	AUJOURD'HUI
mes	Ds	MON
voeux	Nc	VU
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
qu'	Cs	QUE
aucun	Di	AUCUN
accident	Nc	ACCIDENT
me	Pp	JE
sépare	Vvc	SÉPARER
d'	S	DE
Alcmène	Nc	Alcmène
;	Fw	;
Souhaite	Vvc	SOUHAITER
-moi	Vvc	-moi
la	Da	LE
mort	Nc	MORT
,	Fw	,
plutôt	Rg	PLUTÔT
que	Cs	QUE
cette	Dd	CE
peine	Nc	PEINE
:	Fw	:
Si	Cs	SI
quelque	Di	QUELQUE
autre	Ag	AUTRE
est	Vuc	ÊTRE
plus	Rg	PLUS
sage	Ag	SAGE
en	S	EN
mon	Ds	MON
opinion	Nc	OPINION
,	Fw	,
Qu'	Vvc	Qu'
à	S	À
jamais	Rg	JAMAIS
Jupiter	Nc	Jupiter
haïsse	Vvc	HAÏR
Amphitryon	Nc	AMPHITRYON
.	Fs	.
Mais	Cc	MAIS
qu'	Cs	QUE
il	Pp	IL
l'	Pp	IL
aime	Vvc	AIMER
plutôt	Rg	PLUTÔT
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
lui	Pp	IL
soit	Vuc	ÊTRE
prospère	Ag	PROSPÈRE
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
juré	Ge	JURER
justement	Rg	JUSTEMENT
,	Fw	,
justement	Rg	JUSTEMENT
je	Pp	JE
l'	Pp	IL
espère	Vvc	ESPÉRER
,	Fw	,
Puis	Vvc	POUVOIR
-je	Vvc	-je
espérer	Vvn	ESPÉRER
aussi	Rg	AUSSI
de	S	DE
vaincre	Vvn	VAINCRE
ta	Ds	TON
rigueur	Nc	RIGUEUR
?	Fs	?
Dieux	Nc	DIEU|DIEUX
,	Fw	,
qu'	Cs	QUE
avec	S	AVEC
peu	Rg	PEU
d'	S	DE
effort	Nc	EFFORT
,	Fw	,
vous	Pp	VOUS
me	Pp	JE
gagnez	Vvc	GAGNER
le	Da	LE
coeur	Nc	CUR
!	Fs	!
Et	Cc	ET
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
de	S	DE
bonté	Nc	BONTÉ
!	Fs	!
