	docprops1	docprops2	origzeta	scaledlogzeta	logzeta	divzeta	relfreqs1	relfreqs2	ratiorelfreqs	subtractfreqs	logrrf	scaledlogrrf
fide	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cayenne	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cavity	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
field-glass	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
field-glasses	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cave-dweller	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fieldshavebeen	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cauld	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fifty-four	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fifty-one	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fifty-pound	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fifty-six	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
centre.i.	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
certie	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
feeding-ground	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
certificate	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
feeler	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
feelin	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
charlatanerie	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
charlatan	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
feline	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fella	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
charioteer	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fellah	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fellah-my-lad	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fellow-boarders	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fellow-countryman	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fellow-exiles	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fellow-man	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
charcoal	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fellow-passengers	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fellow-professor	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
chappie	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fellow-reporter	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fellow-reporters	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
chandelier	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
female	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
chamber-window	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
chalk-marks	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fencer	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fender	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
chaff	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cess	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
forebye	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
forefoot	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
buggy	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bludgeon	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blubber	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blowpipe	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blow-holes	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bloodstone	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gate-keeper	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gate-rail	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blood-tick	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gaucho	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blood-shot	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blood-feuds	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bloke	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gazelle	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gazette	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
ged	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bloc	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blister	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blindfold	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gelhernte	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gen'elman	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gendarme	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bleedin	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bleat	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
genelman	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
genelmen	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
genesis	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
geniality	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
genii	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gas-shade	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gas-bag	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blaw	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gas	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
boldstroke	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
boldness	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bohemianism	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bogle	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bogey	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bog-land	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gamble	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gambling	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gambollings	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
game-heads	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gamecock	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gammon	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gamut	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gang-plank	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
ganglion	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bobtail	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gangway	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gaoler	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
boatcyprian	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
garage	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gardener	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
board-room	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gargoyle	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bo'sun	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blue-peter	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blue-gray	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blue-book	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bleakness	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blasting	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bolster-cover	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
givin	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bird's-eye	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
biped	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
biography	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
binnacle	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
binches	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gland	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bimetallism	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
billow	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
glebe	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
glengarry	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
billionaire	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gloaming	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
billion	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
billiards	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
billiard-table	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
billiard	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
glorification	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
billhook	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bilin	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
glover	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bile	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bid	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bias	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gnat	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
betting	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bether	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gnawing	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
glacier	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
give-and-take	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blasphemy	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
git	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gentlewoman	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
genuineness	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
genus	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
geologist	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
germ	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
germination	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blank	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
geyser	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
ghaist	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gibberish	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
giein	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gig-lamp	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gin-palaces	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gineralship	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gingko	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
blackgaird	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
ginko	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
black-velvet	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
black-letters	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bivouac	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gintleman	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gintlemen	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bismuth	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
girdlestone	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
birth-rate	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
girdlestones	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
girl-hood	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bole	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bona	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
buffoonery	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
briskness	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bringin	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
four-and-thirty	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brilliants	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fourpinny	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bride-cake	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
foursome	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fourth	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brick-bat	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fowlin'-piece	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fowling-piece	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bribe	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
briar-root	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
briar	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fragility	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
breeding-place	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
breeches	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
frau	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fraud	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
breccia	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
freak	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
freemasonry	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
freightage	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
frescoup	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fresh	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
breakfast-room	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fresh-water	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
freshet	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bringsyoudown	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
briton	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
break-water	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
foudroyante	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
foreground	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
buffer	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
foreknowledge	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
forenoon	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
forepaw	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fores'l	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
buddhist	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bucket-bearing	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
foresight	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bubble	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brushin	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brush-wood	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bruiser	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
foretopmast	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
deid	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brown-and-silver	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brougham	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
broodings	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
formality	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
